,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
140,82,Fastpartner A,Real Estate,5.972,-20.084,0.049,1322.1,38317.199,0.03689,13496.3,48.437,0.19053,-672.0,16957.801,-0.33786,-0.41409,-0.36,Sweden,Large Cap,FPAR A,23.656,2022-04-21,FPAR-A.ST,0.03226,3.826,7.17,0.796,0.13946,2022-06-17,Q1-2022,Financials,-0.03962777956882499,0.03450408783794452,-0.025062857800425498,-0.4494832268224909,0.43349511547295705,0.42610202313532985,0.5110421753189095,1.0722730212689346,-5.059177839464354,-6.38310511520483,-0.39255377538574465
141,85,Fenix Outdoor,Clothing & Footwear,2.933,14.569,1.05,4245.198,6818.55,0.22328,11965.94,51.058,0.15095,821.349,4096.335,-0.1629,-0.27011,-0.21503,Sweden,Large Cap,FOI B,13.419,2022-04-27,FOI-B.ST,0.0225,19.287,1.671,2.921,0.0359,2022-06-17,Q1-2022,Consumer Durables,0.20050825921219823,0.6225954198473282,-0.1157110342728499,-2.0679817689524205,0.3943581645291344,0.36682360083337406,0.5128232572046084,0.8179705920210226,1.2056688055891696,-7.669944762004453,-0.37502891998860366
142,1788,Ferroamp,Energy & Recycling,1.879,-11.655,0.665,56.031,196.091,-0.55322,840.528,51.639,-0.26192,-72.119,145.203,-0.01533,-0.28109,-0.24837,Sweden,First North,FERRO,-20.425,2022-05-12,FERRO.ST,,-20.582,6.446,5.789,0.34476999999999997,2022-06-17,Q1-2022,Industrials,-0.49667706590084226,0.28573978407984046,-0.021889707544744397,-0.32617165149326643,0.4405568581030871,0.38401411830171067,0.6150825266695994,1.0791994545570438,-7.478020857300287,0.7317404036498514,-0.1754636163309098
143,1546,Ferronordic,Industrial Components,6.326,-7.237,1.952,1196.261,3428.0,0.48977,494.815,101.866,0.31869,-68.376,1086.0,-0.5211,-0.8963500000000001,-0.85603,Sweden,Mid Cap,FNM,1.468,2022-05-12,FNM.ST,,1.441,0.074,0.456,0.08018,2022-06-17,Q1-2022,Industrials,-0.06296132596685083,0.3489676196032672,0.5428776121256855,4.100949586651992,0.8858406513555589,0.6504158216508407,1.2132691212592293,1.203323701908776,-17.66046969080528,-20.032597582295498,-0.8362284822902611
144,1361,Filo Mining,Mining,8.914,-178.006,,-310.11,880.985,,19092.25,84.227,-0.3282,-107.256,794.931,0.26774000000000003,0.98485,1.26513,Sweden,First North,FIL,-151.264,2022-05-05,FIL.ST,,-70.26,,24.018,2.0814,2022-06-17,Q1-2022,Materials,-0.13492491801175197,-0.35200372310538774,-0.05783107975697788,-0.8113212747870325,0.6598010587973079,0.6066577304570204,0.6532931127115941,0.7450417881269528,10.208839983211494,10.232165532609207,0.9359606263094231
145,86,Fingerprint Cards,Biometric,39.0,-13.804,0.75,355.9,1735.6,-0.03774,2742.792,67.044,-0.03277,-198.7,1022.3,-0.40734000000000004,-0.54413,-0.72866,Sweden,Mid Cap,FING B,-68.314,2022-04-22,FING-B.ST,,-81.886,2.108,2.683,0.0924,2022-06-17,Q1-2022,Technology,-0.19436564609214516,0.2050587693016824,-0.2141554419020394,-3.4974777525624705,0.6089198825981375,0.5231241312487694,0.5611950053342244,1.0352760912416448,-23.50767522591511,-7.148211085789567,-0.518745073306015
146,1425,FM Mattsson,Installation,0.671,16.004,1.061,723.6,1785.2,0.29528,2517.445,43.155,0.28184000000000003,157.3,878.5,-0.23390999999999998,-0.25625,0.04784,Sweden,Mid Cap,FMM B,8.056,2022-05-05,FMM-B.ST,0.04197,10.177,1.33,2.866,0.15592,2022-06-17,Q1-2022,Industrials,0.1790552077404667,0.40533273582791846,0.05028406624521764,0.9911035169378433,0.4891620864191763,0.452177310676414,0.4649979258086623,0.6360097907669774,-0.16264815819060424,-13.958528770570418,-0.3495537117624947
147,2034,Fortinova,Real Estate,1.232,-4.106,0.049,122.9,4662.2,0.02642,1996.932,51.362,0.13004,-486.4,2320.0,-0.25621,-0.37560000000000004,-0.17829,Sweden,First North,FNOVA B,32.867,2022-04-12,FNOVA-B.ST,0.01183,6.619,8.724,0.861,0.45776000000000006,2022-06-17,Q2-2022,Financials,-0.20965517241379308,0.026360945476384543,-0.019186427993680866,-0.3945057077344102,0.4016633026440187,0.3683501731322907,0.44573884165982275,,-2.0776119137845543,-0.738175307138859,-0.2547039068581055
148,589,Fortnox,IT Services,78.952,-183.367,0.531,949.962,1906.8,0.29709,30975.051,74.079,0.26182,-168.924,999.6,0.016,-0.06273,0.18600999999999998,Sweden,Large Cap,FNOX,90.089,2022-04-28,FNOX.ST,0.00157,118.36,30.589,30.987,0.47186,2022-06-17,Q1-2022,Technology,-0.16899159663865546,0.4981969792322215,-0.036482887279468024,-0.4300518150127,2.382257406751714,0.720081135184492,0.7775137166844259,1.0823762421296255,-10.757931156726487,-10.109911891640815,-0.9066499280841653
149,2238,Fragbite,Gaming,0.899,-8.8,0.424,55.932,415.647,-0.17196999999999998,515.176,60.598,-0.31556999999999996,-58.545,204.935,-0.05788,-0.09568,-0.8872599999999999,Sweden,First North,FRAG,-9.335,2022-05-25,FRAG.ST,,-7.954,2.921,2.514,,2022-06-17,Q1-2022,Consumer Durables,-0.28567594603166857,0.13456611018484435,0.05069821197533053,0.9219604798027902,0.6684764022665577,0.6019376602386258,0.5039877501594525,,-2.0776119137845543,-0.738175307138859,0.43101353693601774
