,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Return 3m Rank,Return 6m Rank,Return 1y Rank,EA ret std Rank,Res_Mom_1Y Rank,Res_Mom_6m Rank,P/E Rank,P/B Rank,P/S Rank,P/FCF Rank,EV/EBIT Rank,Asset Growth Rank,Yield Rank,ROE Rank,ROC Rank,FCFROE Rank,GPA Rank,Assets Turn Rank,PMOM Rank,IMOM Rank,Momentum Rank,Quality Rank,Value Rank,Gestalt Rank
296,296,421,Speqta,Online Services,4.259,1.118,0.17,37.986,406.893,-0.30972,419.891,103.949,-0.08625,375.551,368.87,0.57284,0.7893300000000001,0.0616699999999999,Sweden,First North,SPEQT,314.914,2022-02-23,SPEQT.ST,0.7535299999999999,2041.785,5.568,1.138,-0.2279,2022-04-28,Q4-2021,Technology,1.018112072003687,0.093356238618015,-0.0714168747380562,-2.2140364583078123,0.6853257668881073,0.4514473848962331,0.2956349098555108,0.8578933983089623,0.7354517552787818,3.7595957721898574,6.0,6.0,92.0,317.0,106.0,30.0,294.5,30.0,252.0,1.0,297.5,15.0,1.0,269.0,300.0,3.0,290.0,301.5,40.0,59.0,131.0,251.0,139.5,180.5
186,186,1661,Leading Edge Materials,Mining,0.866,4739.597,0.693,-0.901,199.279,-0.08563,518.626,77.237,-0.12535,-14.879,128.926,-0.27234,0.34646,0.48052,Sweden,First North,LEMSE,314.914,2022-01-26,LEMSE.ST,0.0,2041.785,2.34,4.023,0.05651,2022-04-28,Q4-2021,Materials,-0.1154072879015869,-0.0045212992839185,0.1710414330125229,2.0218112234952343,0.8034524317066754,0.7599175507579832,0.7753545975460381,0.837094084187038,0.5967675073542442,1.0647203899344937,287.0,24.0,36.0,36.0,110.0,114.0,294.5,223.0,173.0,250.0,297.5,89.0,261.5,282.0,274.0,201.0,323.0,174.0,20.5,99.5,19.0,267.0,241.0,182.0
92,92,58,CTT Systems,Installation,2.126,118.073,0.46,138.5,328.5,0.11256,2562.18,35.155,0.0667,21.7,212.9,-0.05104,-0.04884,0.06068,Sweden,Mid Cap,CTT,96.458,2022-02-08,CTT.ST,0.00386,180.446,14.541,12.035,0.06829,2022-04-28,Q4-2021,Industrials,0.1019257867543447,0.4216133942161339,-0.02380544756775,-0.6065732410201302,0.3329348195423019,0.3090552811372985,0.3596936299004876,0.7980145822287326,1.7666261578110574,0.6224643391149823,149.0,108.0,94.0,241.0,81.0,134.0,234.0,323.0,297.0,134.0,238.0,95.0,171.0,206.0,154.0,101.0,81.0,233.0,83.5,94.0,134.0,156.0,239.0,183.0
147,147,2127,Hemnet,Online Services,30.888,45.822,0.36,658.5,2125.3,0.14605,13238.048,48.359,0.1289,288.9,1569.4,-0.1756899999999999,-0.25413,-0.20667,Sweden,Large Cap,HEM,48.039,2022-04-28,HEM.ST,0.0042,65.44,17.255,8.435,-0.11161,2022-04-28,Q1-2022,Technology,0.1840830890786287,0.3098386110196207,-0.0033020579085252,-0.0559970240298216,0.5273680004428638,0.4546801066734865,0.5404548037012035,,-0.7618721400511916,0.2271366935486749,236.0,222.0,184.0,183.0,174.0,174.0,216.0,303.0,305.0,108.0,215.0,26.0,168.0,141.0,127.0,62.0,127.0,253.0,213.0,179.5,197.0,135.0,199.0,184.0
137,137,297,Generic Sweden,Security & Surveillance,0.896,35.269,1.922,53.687,59.424,4.23651,650.247,76.569,0.59801,18.437,30.312,-0.13136,-0.4834,0.0997899999999999,Sweden,First North,GENI,27.11,2022-02-17,GENI.ST,0.0189,35.874,5.664,21.452,0.3375,2022-04-28,Q4-2021,Technology,0.60824096067564,0.9034565158858372,-0.0917366277826181,-1.202685309648798,0.714168477914092,0.6914226260444495,0.6990856834138879,1.3259368745727016,-2.162933603299667,-7.014718774270845,201.0,307.0,85.0,280.0,253.0,338.0,182.0,341.0,253.0,99.0,182.0,241.0,109.0,3.0,3.0,9.0,13.0,11.0,204.5,306.5,295.0,2.0,235.0,185.0
139,139,88,Getinge,Medical Supplies,305.741,21.457,0.595,13552.0,45451.0,0.14202,77761.635,43.83,0.10779,3624.0,26524.0,-0.18661,-0.27831,0.01445,Sweden,Large Cap,GETI B,19.267,2022-04-26,GETI-B.ST,0.01401,27.199,2.874,2.932,0.01383,2022-04-28,Q1-2022,Health Care,0.1366309757201025,0.2981672570460495,-0.120653929558254,-2.754454259129863,0.3589509674808779,0.3094465114096725,0.4014630217669565,0.5827002592991245,-1.7697665221073262,-2.969712120233585,248.0,232.0,107.0,330.0,241.0,302.0,155.0,178.0,199.0,79.0,132.0,52.0,127.5,155.0,132.0,81.0,130.0,206.0,171.0,276.0,290.0,130.5,113.0,186.0
242,242,2207,OX2,Wind Energy,33.128,4739.597,1.309,978.011,4280.0,1.3181200000000002,19757.482,69.598,0.1608699999999999,-182.764,2469.0,0.45875,0.31818,-0.94345,Sweden,Large Cap,OX2,35.589,2022-04-27,OX2.ST,0.0,49.743,3.528,8.002,1.06381,2022-04-28,Q1-2022,Utilities,-0.074023491292021,0.2285072429906542,0.0360473466070351,0.4098776750674345,0.5480976058483313,0.5026578283402351,0.8060438734647866,,-0.7618721400511916,0.2271366935486749,10.0,31.0,335.0,131.0,174.0,174.0,202.0,298.0,213.0,250.0,201.0,312.0,261.5,105.0,8.0,184.0,184.0,41.0,188.0,179.5,170.0,83.0,282.5,187.0
271,271,922,Scandic Hotels,Hotels,68.27,2.14,0.253,10964.0,47032.0,0.00487,7103.322,45.027,-1.52142,3319.0,772.0,-0.04278,-0.06917,-0.0829599999999999,Sweden,Mid Cap,SHOT,55.707,2022-04-27,SHOT.ST,0.0,2041.785,0.595,9.201,0.12468,2022-04-28,Q1-2022,Consumer Durables,4.299222797927461,0.2331178771899983,-0.102311058817063,-2.034285405039257,0.4149209562921941,0.3848287499081465,0.4609463060579967,2.8402226779168536,4.026328117714239,2.690497368207068,142.0,116.0,136.0,313.0,34.0,52.0,294.5,306.0,38.0,2.0,223.0,143.0,261.5,343.0,250.0,1.0,180.0,281.0,112.5,33.0,148.0,230.0,159.0,188.0
176,176,378,Josemaria Resources,Mining,3.527,4739.597,0.693,,498.019,-1.99201,5096.147,52.254,0.0957,-468.136,-17.002,0.17284,0.44408,1.68687,Sweden,Mid Cap,JOSE,314.914,2022-02-25,JOSE.ST,0.0,2041.785,2.34,2.928,2.51289,2022-04-27,Q4-2021,Materials,-0.0498942263041122,0.23451224687890942,0.0230371247973411,0.3432279535464387,0.5204248317995763,0.440039635348363,0.6151560039743458,0.9848157985790664,8.360957820007421,4.572161382307868,46.0,14.0,6.0,136.0,3.0,16.0,294.5,174.0,173.0,250.0,297.5,328.0,261.5,174.0,338.0,174.0,174.0,174.0,6.0,5.0,15.0,226.0,298.0,189.0
179,179,1796,Karnov,Business Consultants,11.11,4739.597,0.194,739.35,4521.922,0.04256,6864.477,43.557,0.03942,-71.293,2147.522,0.09672,0.13393,0.2751,Sweden,Mid Cap,KAR,62.096,2022-02-23,KAR.ST,0.0,73.047,7.818,3.196,0.2258599999999999,2022-04-28,Q4-2021,Industrials,-0.033197797275185,0.1635034836956498,0.0299202740583974,0.5564529006582423,0.3378916408100199,0.2807007010492869,0.4928069222902311,0.3374295610809389,2.3733210573015606,1.41730131976977,66.0,59.0,58.0,116.0,63.0,99.0,221.0,193.0,269.0,250.0,229.0,198.0,261.5,223.0,235.0,164.0,243.0,293.0,46.5,71.0,45.0,248.5,247.0,190.0
324,324,746,Troax Group,Installation,17.257,58.25,0.914,983.488,2969.768,0.24919,13020.0,59.691,0.26887,223.52,1534.16,-0.30892,-0.38787,-0.32293,Sweden,Large Cap,TROAX,24.718,2022-04-27,TROAX.ST,0.01405,31.564,4.796,8.487,0.13868,2022-04-28,Q1-2022,Industrials,0.1456953642384106,0.3311666096476223,-0.0581390698497548,-0.905633661210857,0.498751159752442,0.4551194423012669,0.5883762934884874,1.996931452061279,-2.5263646079550504,-1.856827504773607,303.0,285.0,218.0,263.0,263.0,274.0,169.0,304.0,242.0,117.0,174.0,153.0,126.0,42.0,65.0,76.0,112.0,106.0,269.0,273.0,300.5,47.0,195.0,191.0
97,97,910,Dometic,Auto & Equipment,99.939,4739.597,0.439,6884.0,55022.0,0.06561,25157.43,43.617,0.0724699999999999,-7700.0,23871.0,-0.25682,-0.3626899999999999,-0.41996,Sweden,Large Cap,DOM,13.412,2022-04-28,DOM.ST,0.03112,14.542,1.041,1.054,0.4215699999999999,2022-04-28,Q1-2022,Consumer Durables,-0.3225671316660383,0.1251135909272654,0.0869462096829933,1.7302582172596934,0.3605433509166559,0.3387656501832511,0.4605527467372441,1.9404882184879972,-1.6086735381543034,-0.3388988021459225,279.0,277.0,255.0,46.0,233.0,221.0,71.0,26.0,79.0,250.0,85.0,268.0,70.0,202.0,222.0,270.0,272.0,239.0,282.0,238.5,188.0,256.5,104.0,192.0
29,29,920,Attendo,Healthcare Facilities,6.707,4.492,0.611,4182.0,21076.0,0.04332,4334.855,32.783,0.0113,965.0,4957.0,-0.16945,-0.28105,-0.45869,Sweden,Mid Cap,ATT,23.445,2022-02-10,ATT.ST,0.0,77.184,0.336,0.874,0.0500199999999999,2022-04-28,Q4-2021,Health Care,0.1946741981036917,0.1984247485291326,-0.0422444076957413,-1.2877963497553562,0.3027301778305362,0.2705482467589951,0.3006503256374128,0.9509167692960944,-2.8912485553101805,-0.1842276461493989,231.0,233.0,265.0,289.0,274.0,213.0,223.0,15.0,10.5,8.0,170.0,83.0,261.5,239.0,233.0,56.0,215.0,203.5,265.0,251.0,300.5,204.0,45.0,193.0
215,215,1695,NCAB Group,Semiconductors,18.171,4739.597,1.37,1150.5,2732.6,0.27014,11246.306,66.515,0.35493,-397.3,873.2,-0.07604,-0.15992,0.46707,Sweden,Large Cap,NCAB,28.342,2022-04-28,NCAB.ST,0.00998,36.268,2.994,12.879,0.64278,2022-04-28,Q1-2022,Technology,-0.4549931287219422,0.4210275927687916,-0.0515535743407267,-0.7760654284518956,0.6542192381447273,0.6100426431369159,0.6088356679750158,0.6693770600097014,-1.5258384575549993,-2.233698802142934,162.0,166.0,38.0,258.0,229.0,284.0,183.0,327.0,202.0,250.0,185.0,298.0,143.0,18.0,56.0,297.0,82.0,37.0,85.5,262.0,214.0,69.5,270.0,194.0
150,150,405,Hexatronic,Electrical Components,118.281,4739.597,0.74,1567.2,4715.2,0.1332499999999999,16396.25,64.046,0.15363,-1049.6,1647.5,0.14334,0.0455999999999999,1.73442,Sweden,Large Cap,HTRO,48.58,2022-02-24,HTRO.ST,0.00124,61.152,4.652,9.952,1.4140100000000002,2022-04-28,Q4-2021,Industrials,-0.6370864946889225,0.332371903630811,-0.0033556594394645,-0.0516920066891458,0.5920410736911303,0.5330888788068318,0.5949687146143816,1.661464702412641,3.4386299186735814,0.4932856847666074,53.0,79.0,4.0,182.0,43.0,138.0,213.0,313.0,239.0,250.0,216.0,316.0,175.0,115.0,139.0,316.0,110.0,155.0,32.5,81.0,67.5,178.0,309.0,195.0
316,316,428,Thule,Auto & Equipment,143.471,4739.597,0.909,4325.0,11970.0,0.26566,34651.847,44.788,0.28956,-65.0,6458.0,-0.23886,-0.33614,-0.14234,Sweden,Large Cap,THULE,15.103,2022-04-26,THULE.ST,0.03923,18.537,3.184,5.366,0.24649,2022-04-28,Q1-2022,Consumer Durables,-0.0100650356147414,0.3613199665831245,-0.1023953221537063,-2.016422082499425,0.3718012595375785,0.3316163020536833,0.4654127909540804,1.2950452436711508,-1.5694552329575508,-5.721497991153662,275.0,264.0,153.0,312.0,231.0,331.0,107.0,257.0,206.0,250.0,100.0,208.0,48.0,36.0,58.0,157.0,100.0,107.0,220.0,290.5,307.0,62.0,186.0,196.0
325,325,2275,Truecaller,Communications,61.09,90.761,0.667,859.864,1692.896,1.22502,20784.697,75.492,0.18302,229.004,1411.41,-0.21386,-0.36261,-0.94345,Sweden,Large Cap,TRUE B,59.365,2022-02-23,TRUE-B.ST,0.0,54.807,18.35,14.726,2.8842700000000003,2022-04-28,Q4-2021,Technology,0.1622519324646984,0.5079248813866889,0.0568028828939437,0.7244051776883419,0.9181291557896896,0.7648158498331069,0.7186682772861098,,-0.7618721400511916,0.2271366935486749,266.0,275.0,335.0,97.0,174.0,174.0,206.0,333.0,309.0,126.0,226.0,333.0,261.5,88.0,11.0,71.0,63.0,189.0,313.0,179.5,202.0,50.0,305.0,197.0
117,117,750,Evolution,Gambling & Casinos,975.344,45.36,0.289,9725.712,41584.77,0.2254799999999999,214401.134,61.093,0.2037699999999999,4726.667,34151.359,-0.11009,-0.29562,-0.38793,Sweden,Large Cap,EVO,28.219,2022-04-28,EVO.ST,0.01477,30.571,17.828,6.278,0.2276099999999999,2022-04-28,Q1-2022,Consumer Durables,0.138403481981493,0.2338767774836797,0.0994377010801252,1.4932567230373517,0.5923006810938861,0.5397809389859249,0.6103180854330137,0.9434344255689884,-5.763548413461196,-1.891631682019261,186.0,241.0,243.0,60.0,318.0,275.0,167.0,274.0,308.0,107.0,183.0,199.0,123.0,73.0,75.0,80.0,179.0,272.0,257.5,308.0,225.0,122.0,212.0,198.5
13,13,241,AFRY,Business Consultants,44.605,4739.597,0.806,8040.0,25762.0,0.08954,19146.686,34.268,0.09343,-129.0,11419.0,-0.16584,-0.33254,-0.40383,Sweden,Large Cap,AFRY,17.459,2022-04-28,AFRY.ST,0.03254,17.945,0.922,1.677,0.05968,2022-04-28,Q1-2022,Industrials,-0.0112969612050091,0.3120875708407732,-0.0222793513026097,-0.561080583925824,0.2863130177295854,0.2699829291913674,0.3639292347789366,1.573975666362917,-5.36584500327629,-3.542273253209548,228.0,260.0,251.0,237.0,315.0,311.0,105.0,80.0,66.0,250.0,122.0,90.0,64.0,179.0,185.0,159.0,125.0,135.0,274.5,322.5,311.0,161.0,87.0,198.5
106,106,71,Elekta,Medical Equipment,110.68,111.218,0.507,5277.0,27577.0,0.14846,25691.385,35.879,0.1206,231.0,8947.0,-0.28896,-0.3267,-0.40935,Sweden,Large Cap,EKTA B,16.922,2022-02-24,EKTA-B.ST,0.03285,23.715,1.838,2.872,0.08298,2022-04-28,Q3-2022,Health Care,0.0258187101821839,0.1913551147695543,-0.0081812205143808,-0.1967981915517464,0.3069713805369389,0.2789285762851836,0.3810102317369912,1.1036887040325654,-2.462567374281671,-1.3442039815497226,293.0,252.0,252.0,203.0,260.0,256.0,134.0,167.0,142.5,133.0,116.0,106.0,61.0,144.0,123.0,136.0,220.0,228.0,271.0,263.0,270.0,181.0,115.0,200.0
182,182,2249,Kjell Group,Retailers,3.705,4739.597,0.935,1033.637,2564.664,0.09772,1509.314,33.26,0.0701799999999999,-139.65,889.447,-0.16466,-0.18844,-0.94345,Sweden,First North,KJELL,15.524,2022-02-25,KJELL.ST,0.0,24.18,0.627,1.697,0.1958099999999999,2022-04-28,Q4-2021,Consumer Durables,-0.1570076688099459,0.4030301825112373,-0.0797881357341749,-2.2518185897388387,0.3265018561575741,0.3075589050821042,0.3247465610483955,,-0.7618721400511916,0.2271366935486749,227.0,185.0,335.0,319.0,174.0,174.0,140.0,81.0,43.0,250.0,103.0,186.0,261.5,205.0,174.0,218.0,89.0,99.0,277.0,179.5,288.0,162.0,116.0,201.0
222,222,156,NIBE Industrier,Installation,325.685,155.166,0.711,10204.0,43394.0,0.14947,194268.12,49.603,0.1533,1252.0,21657.0,0.14551,-0.23675,0.2118799999999999,Sweden,Large Cap,NIBE B,44.727,2022-02-17,NIBE-B.ST,0.00519,58.517,6.301,8.97,0.13191,2022-04-28,Q4-2021,Industrials,0.0578104077203675,0.2351477162741392,-0.0835746555087326,-1.7213739613876438,0.4103220587135601,0.3824207661581422,0.4449784807246529,1.5191226757040863,0.939213958321989,-1.0301874137092866,52.0,214.0,66.0,300.0,101.0,247.0,208.0,305.0,256.0,141.0,213.0,145.0,166.0,116.0,121.0,123.0,169.0,162.0,133.5,179.5,221.0,124.0,223.0,202.0
276,276,200,Sectra,Medical Equipment,30.85,98.428,0.999,1667.692,1828.234,0.69794,24215.953,47.332,0.3492499999999999,246.028,959.025,-0.15889,-0.4219299999999999,0.06087,Sweden,Large Cap,SECT B,58.742,2022-03-09,SECT-B.ST,0.0072299999999999,71.519,12.919,25.251,0.24183,2022-04-28,Q3-2022,Health Care,0.2565397148145251,0.9121873895792332,-0.17228941469446,-3.3784079206993374,0.4360323972566556,0.4004961747635175,0.4673972491241175,0.6605902912331466,-0.8782847420521217,-5.017007231206803,221.5,291.0,93.0,338.0,202.0,325.0,220.0,344.0,292.0,131.0,225.0,205.0,158.0,21.0,17.0,41.0,12.0,84.0,194.0,268.5,298.0,12.0,262.5,203.0
213,213,140,Mycronic,Semiconductors,18.148,4739.597,0.692,2008.0,6473.0,0.19551,16665.473,34.442,0.14242,-369.0,4227.0,-0.06995,-0.1664999999999999,-0.31701,Sweden,Large Cap,MYCR,21.137,2022-04-21,MYCR.ST,0.01763,27.604,3.721,3.943,0.13621,2022-04-28,Q1-2022,Technology,-0.0872959545777146,0.3102116483856017,-0.0397306270397483,-0.9261231009581756,0.3285830619424895,0.3078579255652097,0.3931844603149114,1.407101554116272,-3.051612241630434,1.5811476404644629,158.0,170.0,215.0,266.0,276.0,92.0,157.0,221.0,216.0,250.0,153.0,151.0,112.0,125.0,90.0,189.0,126.0,182.0,195.0,214.0,246.0,136.0,192.0,204.0
74,74,984,Catena Media,Gambling & Casinos,29.662,13.013,0.372,1272.499,3863.125,0.01161,3081.481,52.783,-0.03137,236.795,2410.928,-0.20903,-0.28458,-0.25616,Sweden,Mid Cap,CTM,101.515,2022-02-23,CTM.ST,0.0,2041.785,2.146,1.278,0.07428,2022-04-28,Q4-2021,Consumer Durables,0.0982173669226123,0.3293962789192687,-0.0846921510693546,-1.5091284670109104,0.4979378100272432,0.4690999575969421,0.5143474548759501,1.6319924061141962,0.597822394794744,0.3163234871980778,264.0,235.0,202.0,295.0,109.0,142.0,294.5,39.0,161.0,47.0,239.0,100.0,261.5,254.0,248.0,103.0,114.0,249.0,230.0,111.5,230.0,208.0,137.0,205.0
60,60,1463,Boozt,Clothing & Footwear,24.299,4739.597,1.2,2460.8,5084.0,0.10618,6653.486,49.525,0.06099,-631.2,2266.1,-0.4083,-0.31406,-0.50819,Sweden,Large Cap,BOOZT,32.055,2022-04-28,BOOZT.ST,0.0,48.146,1.089,2.936,0.24206,2022-04-28,Q1-2022,Consumer Durables,-0.2785402232911169,0.4840283241542093,0.0274744644677953,0.4312411249226054,0.4302952094398058,0.3953460033413777,0.5839137588032339,1.4115557402065304,-4.8551867850142525,-0.8698043017818408,331.0,249.0,276.0,127.0,312.0,240.0,200.0,179.0,84.0,250.0,196.0,206.0,261.5,211.0,161.0,260.0,72.0,53.0,280.0,279.0,247.0,148.0,181.5,206.0
27,27,18,AstraZeneca,Pharmaceuticals,604.624,4739.597,0.355,210831.203,889263.812,0.01381,1998775.02,26.765,0.0028499999999999,-43001.801,331421.906,0.1615299999999999,0.20651,0.4771,Sweden,Large Cap,AZN,247.295,2022-02-10,AZN.ST,0.01394,2041.785,6.329,6.031,0.57897,2022-04-28,Q4-2021,Health Care,-0.1297494227795551,0.2370851036047782,0.0364078722757548,1.2595573224699417,0.2375526493564674,0.2127477954870311,0.2649213777246126,0.1636415158536063,4.192589868775557,2.376381220776831,48.0,48.0,37.0,70.0,27.0,62.0,294.5,271.0,257.0,250.0,244.0,294.0,129.0,243.0,246.0,204.0,168.0,254.0,34.0,34.0,13.0,242.5,322.0,207.0
126,126,1361,Filo Mining,Mining,5.233,4739.597,0.693,-293.26,219.832,-11.2447,19768.641,65.955,-1.37386,-105.951,169.19,0.6748999999999999,1.13089,6.23556,Sweden,First North,FIL,314.914,2022-03-23,FIL.ST,0.0,2041.785,2.34,116.843,-0.35672,2022-04-28,Q4-2021,Materials,-0.6262249541935102,-1.3340187051930563,0.1266745951921659,1.8921598834856863,0.8062626698435349,0.6266278358164523,0.6135802012952685,1.1015570993478292,5.217666749774417,6.246125157658346,2.0,2.0,1.0,40.0,17.0,6.0,294.5,347.0,173.0,250.0,297.5,7.0,261.5,342.0,346.0,314.0,347.0,174.0,1.0,7.0,4.0,326.0,249.0,208.0
15,15,10,Alfa Laval,Industrial Components,335.694,4739.597,0.576,15219.0,73874.0,0.14484,113750.325,38.192,0.13368,24.0,33930.0,-0.11398,-0.25978,-0.07597,Sweden,Large Cap,ALFA,19.833,2022-04-26,ALFA.ST,0.0218699999999999,24.88,2.673,3.352,0.15895,2022-04-28,Q1-2022,Industrials,0.0007073386383731,0.2060129409535154,-0.0984673866278724,-2.624910092859834,0.3145476235806914,0.2754729629219799,0.3438093014569419,1.369246824670436,2.395534293787616,-0.6206509722456793,189.0,226.0,134.0,326.0,61.0,232.0,145.0,201.0,189.0,250.0,139.0,165.0,101.5,132.0,128.0,150.0,207.0,212.0,182.5,126.5,229.0,175.0,177.0,209.0
108,108,1576,Enad Global 7,Gaming,5.789,4739.597,0.273,1310.3,6116.2,0.03987,1361.822,93.206,0.02103,-499.6,4597.8,-0.4868,-0.43659,-0.8530200000000001,Sweden,First North,EG7,6.555,2022-02-25,EG7.ST,0.0,13.728,0.629,0.296,0.33919,2022-04-28,Q4-2021,Consumer Durables,-0.1086606637957283,0.214234328504627,0.1018673765077202,0.8695842267998213,0.8269374301786001,0.6912425660331218,1.0736509456045031,0.751590747134167,-9.318757211911857,-2.030615491290209,336.0,299.0,321.0,88.0,342.0,280.0,65.0,1.0,44.0,250.0,21.0,243.0,261.5,234.0,237.0,199.0,200.0,276.0,320.0,318.0,264.0,247.0,70.0,210.0
130,130,589,Fortnox,IT Services,66.098,4739.597,0.531,949.962,1906.8,0.29709,28148.878,70.71,0.26182,-168.924,999.6,0.0115,-0.23058,0.01909,Sweden,Large Cap,FNOX,81.887,2022-04-28,FNOX.ST,0.0017299999999999,107.561,27.38,28.16,0.47186,2022-04-28,Q1-2022,Technology,-0.1689915966386554,0.4981969792322215,0.0198352528565004,0.4505823622399499,0.4485053086346304,0.4442280388164297,0.4034625198893025,,-0.7618721400511916,0.2271366935486749,99.0,209.0,105.0,125.0,174.0,174.0,228.0,345.0,319.0,250.0,234.0,275.0,173.0,45.0,47.0,224.0,69.0,224.0,155.5,179.5,149.5,104.0,328.0,211.0
199,199,1977,Media and Games,Gaming,11.67,4739.597,0.27,2881.813,9490.385,0.07209,4909.504,55.565,0.05224,-2344.847,3122.93,-0.10627,-0.32842,-0.32371,Sweden,First North,M8G,18.526,2022-02-28,M8G.ST,0.0,28.487,1.704,1.572,1.4209200000000002,2022-04-28,Q4-2021,Consumer Durables,-0.7508484019814726,0.3036560687474744,0.1043617558847564,1.4979443759281694,0.5331475020791555,0.5184660515121455,0.6385359212074414,,-0.7618721400511916,0.2271366935486749,184.0,253.5,219.0,57.0,174.0,174.0,160.0,71.0,135.0,250.0,127.0,317.0,261.5,218.0,216.0,330.0,128.0,279.0,251.0,179.5,165.0,252.0,167.0,212.0
322,322,1861,Traton,Industrial Machinery,10.612,4739.597,0.556,57020.801,567736.0,0.0118,79650.0,36.355,0.03399,-9403.9,138462.906,-0.2824299999999999,-0.27722,-0.34767,Sweden,Large Cap,8TRA,60.168,2022-03-15,8TRA.ST,0.03233,16.921,0.253,0.575,0.26189,2022-04-28,Q4-2021,Industrials,-0.067916384768062,0.1004354154043428,-0.0067275287034151,-0.1774779264092914,0.2990258741772231,0.2790635707302568,0.3474168325844748,,-0.7618721400511916,0.2271366935486749,292.0,231.0,230.0,198.0,174.0,174.0,91.0,5.0,7.0,250.0,227.0,214.0,65.0,227.0,247.0,181.0,283.0,220.0,243.0,179.5,224.0,248.5,112.0,213.0
184,184,313,Kopy Goldfields,Mining - Gold & Silver,0.527,4739.597,0.486,211.242,1593.641,0.0850799999999999,648.433,77.694,0.07534,-152.75,885.916,-0.58824,-0.6266700000000001,-0.66452,Sweden,First North,KOPY,9.815,2022-03-24,KOPY.ST,0.0,9.668,0.837,0.732,0.14663,2022-04-28,Q4-2021,Materials,-0.1724204100614505,0.1325530655900544,0.0262387796711913,0.2660053815089824,0.6233238898779331,0.4974236370788082,0.9040508376515132,1.8781203338107892,-3.8054923925531616,-2.500223602964408,344.0,330.0,304.0,150.0,292.0,294.0,33.0,10.0,58.0,250.0,53.0,158.0,261.5,195.0,193.0,226.0,267.0,231.0,329.5,304.0,292.5,240.5,52.0,214.0
260,260,186,RaySearch Laboratories,Medical Equipment,2.218,146.884,0.366,591.682,1752.156,-0.0466899999999999,1501.595,56.363,-0.07285,10.223,649.323,-0.03097,-0.2234,-0.51049,Sweden,Mid Cap,RAY B,314.914,2022-02-23,RAY-B.ST,0.0,2041.785,2.342,2.313,0.36365,2022-04-28,Q4-2021,Health Care,0.0157440903833685,0.337687968422903,0.1579767291426188,3.431233468458096,0.4705941121688145,0.4361337002133175,0.4219708894731121,1.257470049745391,-1.0134553329136624,0.8968222682802166,136.0,206.0,277.0,7.0,208.0,126.0,294.5,131.0,179.0,140.0,297.5,254.0,261.5,268.0,266.0,142.0,108.0,251.0,256.0,150.0,127.0,227.5,234.0,215.0
54,54,37,Biotage,Medical Equipment,31.379,1122.235,0.618,755.0,1992.0,0.1981,13466.822,51.17,0.14953,12.0,1371.0,0.09929,-0.24459,0.0793799999999999,Sweden,Large Cap,BIOT,49.468,2022-02-11,BIOT.ST,0.00765,65.051,10.931,9.823,0.38869,2022-04-28,Q4-2021,Health Care,0.0087527352297593,0.3790160642570281,-0.0752907793365508,-1.7387784886250173,0.4101387903561148,0.3613655049070075,0.3968598619077683,1.368526283175571,1.6344324144444022,-0.8624712824964863,65.0,217.0,87.0,301.0,85.0,239.0,215.0,310.0,285.0,151.0,217.0,262.0,155.0,121.0,89.0,148.0,94.0,199.0,149.0,144.0,207.0,115.0,268.0,216.0
46,46,1677,BHG Group,Retailers,58.183,4739.597,0.918,3530.0,14382.6,0.05887,8196.619,67.047,0.09028,-1811.5,5297.4,-0.27729,-0.33232,-0.62041,Sweden,Large Cap,BHG,16.436,2022-04-27,BHG.ST,0.0,16.991,0.619,1.547,0.3114699999999999,2022-04-28,Q1-2022,Consumer Durables,-0.341960206893948,0.2454354567324405,0.0269190998828899,0.3301059530138565,0.537610511584814,0.4723112012616582,0.7473892047517373,0.4558431477483981,-7.05475106919948,-2.744866542839466,289.0,259.0,294.0,141.0,326.0,298.0,93.0,66.0,41.5,250.0,111.0,232.0,261.5,181.0,227.0,277.0,159.0,105.0,289.5,321.0,276.0,206.0,111.0,217.0
86,86,247,Concentric,Industrial Components,14.011,4739.597,0.559,620.0,3783.0,0.16687,7230.662,45.881,0.23119,-964.0,1462.0,-0.23717,-0.2448,0.01697,Sweden,Mid Cap,COIC,20.9,2022-02-16,COIC.ST,0.01986,21.166,3.419,4.946,0.84807,2022-04-28,Q4-2021,Industrials,-0.6593707250341997,0.1638910917261432,-0.0142822341327555,-0.2966564623070508,0.4499952960128354,0.3934395853422623,0.4412472157015851,1.793030994210344,1.7718043416499716,0.4687090818838101,274.0,218.0,106.0,212.0,80.0,139.0,124.0,248.0,210.0,250.0,150.0,306.0,106.0,63.0,106.0,322.0,242.0,218.5,166.5,97.0,157.0,207.0,230.0,218.0
