,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
61,61,36,Bioinvent,Biotechnology,4.104,-2.571,0.013,-238.953,1447.311,-0.5826100000000001,1834.264,47.449,-0.20369,-713.385,1366.987,-0.21982,-0.2768,-0.3347699999999999,Sweden,Mid Cap,BINV,-3.42,2022-02-23,BINV.ST,,-6.588,94.628,1.342,0.8031900000000001,Q4-2021,Health Care,-0.521866703926226,-0.1651013500208317,0.067833828147214,1.3197863943188266,0.4447392837001994,0.4045417992154528,0.4710666112354848
62,62,37,Biotage,Medical Equipment,22.456,854.576,0.618,755.0,1992.0,0.1981,10254.912,42.063,0.14953,12.0,1371.0,-0.40398,-0.35191,0.01631,Sweden,Large Cap,BIOT,37.616,2022-02-11,BIOT.ST,0.00995,50.024,8.324,7.48,0.38869,Q4-2021,Health Care,0.0087527352297593,0.3790160642570281,-0.0752907793365508,-1.7369278226904614,0.3664525685726378,0.3466338672037606,0.3972827090851988
63,63,1429,Biovica,Biotechnology,1.132,-21.668,0.014,5.105,165.02,-1.24253,717.394,62.646,-0.31554,-33.108,156.917,-0.37,-0.46779,-0.3262,Sweden,First North,BIOVIC B,-12.084,2021-06-17,BIOVIC-B.ST,,-14.464,129.121,4.572,-0.2227499999999999,Q2-2022,Health Care,-0.2109905236526316,0.0309356441643437,-0.0012189888366925,-0.0213106106035596,0.5915397292661705,0.5357609246480554,0.5242560825091351
64,64,1577,Bio-Works,Pharmaceuticals,1.586,-41.549,0.181,52.774,120.861,-1.70767,594.602,71.191,-0.11927,-14.311,108.509,-0.28361,0.0,0.34252,Sweden,First North,BIOWKS,-49.97,2022-02-18,BIOWKS.ST,,-41.596,10.346,5.48,1.6562899999999998,Q4-2021,Health Care,-0.131887677519837,0.4366503669504638,0.0325155789344687,0.5076897647359678,0.6194465736032713,0.566539882112082,0.5869927348643997
65,65,38,Björn Borg,Clothing & Footwear,2.594,10.639,1.106,435.267,676.127,0.21819,1014.722,44.852,0.23456,95.381,324.919,-0.11996,0.06184,1.02357,Sweden,Small Cap,BORG,11.263,2021-11-19,BORG.ST,0.03717,13.315,1.315,3.123,0.02582,Q3-2021,Consumer Durables,0.2935531624804952,0.6437651506299852,0.1210353084607452,3.2395433610711883,0.4126865140975718,0.3647274486916143,0.3424269416787756
66,66,40,Boliden,Mining - Steel & Aluminum,502.875,15.275,0.852,12929.0,80549.0,0.18516,109185.591,31.433,0.171,7148.0,50882.0,0.27744,0.28278,0.17758,Sweden,Large Cap,BOL,9.77,2022-02-11,BOL.ST,0.06513,12.549,1.591,2.146,0.11114,Q4-2021,Materials,0.1404818992964113,0.1605109933084209,0.0446219673357868,1.3640493188661846,0.3073331771720398,0.2989869828357738,0.2998184012056976
67,67,1325,Bonava B,Real Estate,23.772,11.323,0.653,2117.0,23711.0,0.1049799999999999,7144.88,33.244,0.09709,631.0,8317.0,-0.1862,-0.25944,-0.26475,Sweden,Mid Cap,BONAV B,9.047,2021-10-28,BONAV-B.ST,0.05251,8.843,0.461,0.859,0.03614,Q4-2021,Financials,0.0758687026572081,0.0892834549365273,-0.0304466958850211,-1.2043786361160669,0.2936520770033599,0.2728683101435464,0.2316950573025007
68,68,1474,Bonesupport,Biotechnology,5.039,-27.141,0.619,189.704,343.919,-1.06487,2350.456,54.118,-0.3218999999999999,-86.602,265.704,-0.0429699999999999,-0.51195,-0.48673,Sweden,Mid Cap,BONEX,-26.843,2022-02-17,BONEX.ST,,-27.483,11.041,8.846,-0.26074,Q4-2021,Health Care,-0.3259341221810737,0.5515949976593326,-0.0117972041422741,-0.2147029125272826,0.8388791144417171,0.4842852761480193,0.5035942953400613
69,69,1463,Boozt,Clothing & Footwear,24.276,-25.192,1.149,2351.6,5057.8,0.17329,9197.512,37.392,0.08213,-365.1,2176.6,-0.14755,-0.1528,-0.19213,Sweden,Large Cap,BOOZT,32.493,2022-02-10,BOOZT.ST,,47.941,1.582,4.226,0.25448,Q4-2021,Consumer Durables,-0.1677386749977028,0.4649452331053026,0.0394373868914592,0.8848398222566571,0.40209655275362,0.3757865457509807,0.4084915847943157
70,70,244,Boule Diagnostics,Medical Equipment,0.801,-75.903,0.81,198.6,572.0,0.11156,1001.917,52.845,0.0788,-13.2,295.7,-0.04267,-0.12542,-0.01149,Sweden,Small Cap,BOUL,27.85,2022-02-03,BOUL.ST,0.01066,43.0,2.163,3.388,0.19241,Q4-2021,Health Care,-0.0446398376733175,0.3472027972027972,0.2101788124445034,4.572284056161579,0.4275920752646475,0.3689446532039613,0.4213037972585782
71,71,909,Bravida,Installation,25.153,24.078,1.121,3299.0,19516.0,0.2149299999999999,22344.428,26.479,0.16803,928.0,6816.0,-0.10723,-0.1798499999999999,0.03096,Sweden,Large Cap,BRAV,15.441,2022-02-15,BRAV.ST,0.0273,19.464,1.021,3.278,0.14443,Q4-2021,Industrials,0.136150234741784,0.1690407870465259,0.0676184408814311,2.2647120768207007,0.2627873195304995,0.2491218266639828,0.2736476984297787
72,72,268,Bredband2,Telecommunications,2.491,15.029,1.134,533.485,1332.779,0.14771,1870.164,22.353,0.15184,124.438,534.663,-0.06507,-0.2105099999999999,-0.09537,Sweden,First North,BRE2,21.202,2022-02-10,BRE2.ST,0.04094,23.042,1.237,3.498,0.16096,Q4-2021,Telecom,0.2327409976003576,0.4002801664792137,0.0517417954852288,2.0976339893187785,0.2132384011801995,0.1917711917257951,0.2260744206199565
73,73,42,Brinova Fastigheter,Real Estate,1.286,-3.523,0.051,239.6,7313.2,0.03849,3720.565,48.65,0.1242,-1056.0,2704.6,-0.28464,-0.15673,0.31271,Sweden,Mid Cap,BRIN B,36.026,2021-10-29,BRIN-B.ST,,10.065,9.927,1.376,0.34421,Q3-2021,Financials,-0.3904459069733048,0.0327626757096756,0.030752366191227,0.605091639164779,0.4169357015672674,0.3965652666778051,0.4657973660479608
74,74,43,BTS Group,Business Consultants,3.375,51.874,0.769,,2491.837,0.33237,6751.839,45.683,0.21836,130.158,983.25,-0.14163,-0.15821,0.3884499999999999,Sweden,Mid Cap,BTS B,21.096,2022-02-23,BTS-B.ST,0.01377,31.357,3.523,6.867,0.27129,Q4-2021,Industrials,0.1323752860411899,,0.1230209716746874,2.282582850128323,0.4857682129002671,0.3900840334368088,0.4939605278595518
75,75,375,Bufab,Industrial Components,26.925,-74.352,0.894,1638.0,6573.0,0.14095,12119.298,50.793,0.19773,-163.0,2377.0,-0.22344,-0.01242,0.5179,Sweden,Large Cap,BUFAB,21.269,2022-02-10,BUFAB.ST,0.01179,25.316,2.062,5.099,0.31697,Q4-2021,Industrials,-0.068573832562053,0.2492012779552715,-0.0034589917539391,-0.0636090413346738,0.439811470741216,0.4189592096258507,0.4983911471721453
76,76,254,Bulten,Industrial Components,9.472,-12.732,1.091,710.0,3419.0,0.11122,1489.632,42.805,0.08477,-117.0,1660.0,-0.20539,-0.25316,-0.31262,Sweden,Mid Cap,BULTEN,9.244,2022-02-10,BULTEN.ST,0.03178,10.391,0.399,0.897,0.11332,Q4-2021,Industrials,-0.0704819277108433,0.207663059374086,-0.125565099794795,-3.148776260260988,0.3766905807770331,0.3420451105975206,0.3654826681185909
77,77,44,Bure Equity,Holding Companies,31.602,-28.605,,,24004.0,0.26883,19737.665,46.662,0.26515,-690.0,23943.0,-0.34914,-0.31779,-0.1091,Sweden,Large Cap,BURE,3.033,2022-02-24,BURE.ST,0.00845,3.107,,0.824,0.33842,Q4-2021,Financials,-0.0288184438040345,,-0.0585061836211884,-1.1245809188007234,0.3926472071969286,0.363281086391071,0.4768158708454677
78,78,2282,Byggfakta,Information Services,3.613,,,,,,10058.682,39.878,,,,-0.38089,-0.81553,-0.95301,Sweden,Large Cap,BFG,,,BFG.ST,,,,,,Q4-2020,Industrials,,,-0.0008568871941454,-0.0170284060243271,0.39878,0.3790477728090277,0.4612
79,79,45,Byggmax,Retailers,29.357,10.859,1.259,2633.0,6073.0,0.24272,3778.888,36.166,0.27575,348.0,2252.0,-0.28997,-0.18218,0.16997,Sweden,Mid Cap,BMAX,6.969,2022-01-26,BMAX.ST,0.06457,6.056,0.493,1.678,0.2311,Q4-2021,Consumer Durables,0.1545293072824156,0.4335583731269554,-0.0550856123141516,-1.5321034969144711,0.3742786020587208,0.3503699686953488,0.3295260256777333
80,80,598,Byggmästare AJ Ahlström,Holding Companies,0.546,-14.862,0.353,1013.001,2226.699,0.3885699999999999,2025.786,54.371,0.3375399999999999,-136.311,1729.861,-0.1676599999999999,-0.02797,0.40404,Sweden,First North,AJA B,3.264,2021-11-19,AJA-B.ST,,3.331,1.618,1.171,0.88024,Q3-2021,Financials,-0.078798816783545,0.4549339627852709,-0.0250194711859111,-0.6170595086220718,0.5845437349576617,0.4510122863440517,0.3716128475622473
81,81,1379,Byggpartner,Construction & Infrastructure,1.214,15.997,2.905,145.927,785.007,1.54901,989.142,34.017,0.35459,61.832,196.465,-0.12433,-0.06629,0.11918,Sweden,First North,BYGGP,9.556,2022-02-24,BYGGP.ST,0.0458999999999999,14.199,0.434,5.035,0.06299,Q4-2021,Industrials,0.3147227241493395,0.1858926098748164,0.0626415241654059,1.7106249953256574,0.3529059505624204,0.3294820828349004,0.3356194688137707
82,82,1719,Calliditas Therapeutics,Pharmaceuticals,63.056,-8.854,0.157,-128.138,1459.91,-1.42146,4302.512,99.535,-0.49618,-485.928,1008.281,-0.07328,-0.14017,-0.3217799999999999,Sweden,Mid Cap,CALTX,-6.788,2022-02-24,CALTX.ST,,-8.806,18.76,4.267,-0.03089,Q4-2021,Health Care,-0.4819370790484002,-0.0877711639758615,-0.0472506303452625,-0.4399662296944722,0.7616579904740731,0.5639332312239309,0.9843009557433928
83,83,921,Camurus,Pharmaceuticals,13.94,-48.447,0.555,515.218,1081.897,-0.24181,7188.108,49.016,-0.10654,-148.37,848.908,-0.20888,-0.29443,-0.4168099999999999,Sweden,Mid Cap,CAMX,-61.517,2022-02-16,CAMX.ST,,-79.474,11.969,8.467,0.0362,Q4-2021,Health Care,-0.1747774788316284,0.476217236945846,0.1481787498013426,2.7468232178459897,0.4266410260049169,0.367736107908754,0.4944186673076592
84,84,748,Cantargia,Biotechnology,6.268,-3.569,,-352.709,600.244,-1.29322,1602.086,70.704,-0.6879500000000001,-448.874,532.745,-0.09251,-0.35211,-0.7033400000000001,Sweden,Mid Cap,CANTA,-2.816,2022-02-24,CANTA.ST,,-4.371,,3.007,-0.35145,Q4-2021,Health Care,-0.8425682080545102,-0.5876093721886433,0.0195510735259298,0.2364635149472769,0.7393912191864643,0.6421072823372256,0.7577851861856765
85,85,2319,Careium,Security & Surveillance,2.238,-2.341,0.559,240.3,1051.7,0.01183,429.597,57.849,0.0081599999999999,-183.5,551.5,-0.68206,-0.81553,-0.95301,Sweden,First North,CARE,67.36,2022-02-17,CARE.ST,,95.511,0.731,0.779,,Q4-2021,Technology,-0.3327289211242067,0.2284872111818959,-0.183601887003316,-4.0416235139103485,0.6114218077093554,0.5327952714208468,0.4163522614284196
86,86,2252,Cary Group,Auto & Equipment,13.658,-25.169,0.623,1397.0,3417.0,0.06191,9539.203,67.003,0.01541,-379.0,1557.0,-0.27286,-0.81553,-0.95301,Sweden,Mid Cap,CARY,62.761,2022-02-11,CARY.ST,,397.527,4.455,6.127,0.37522,Q4-2021,Consumer Durables,-0.2434168272318561,0.4088381621305239,-0.0419445844028559,-0.570931670537215,0.6503388752422119,0.577875811801574,0.6733353321902381
87,87,46,Castellum,Real Estate,159.182,-4.84,0.036,4346.0,177632.0,0.02412,55027.356,31.33,0.14142,-11369.0,83637.0,-0.22817,-0.21414,-0.02261,Sweden,Large Cap,CAST,30.297,2022-02-16,CAST.ST,0.03907,4.652,8.662,0.658,0.61607,Q4-2021,Financials,-0.1359326613819242,0.0244663123761484,0.0436349475597493,1.2650616132928174,0.260443912460295,0.2443356134287524,0.3161276068088178
88,88,274,Catella B,Investment Banking,2.858,-3.156,0.344,1139.0,4843.0,0.00724,3149.642,36.37,0.0420399999999999,-998.0,1586.0,-0.1542099999999999,-0.02462,0.02443,Sweden,Mid Cap,CAT B,191.459,2021-11-11,CAT-B.ST,0.0252499999999999,44.363,1.838,1.986,0.19876,Q3-2021,Financials,-0.6292559899117276,0.2351848028081767,-0.0493221929519575,-0.9460220755845252,0.3650020899801404,0.3108560193542174,0.477838072655775
89,89,47,Catena,Real Estate,17.881,-24.571,0.054,1095.4,25864.1,0.04689,19273.36,28.569,0.24019,-784.4,11255.0,-0.18288,-0.1329,0.22141,Sweden,Large Cap,CATE,28.032,2022-02-22,CATE.ST,0.0171,7.13,13.892,1.712,0.26794,Q4-2021,Financials,-0.0696934695690804,0.0423521406118906,0.0058663341869806,0.1911318670965908,0.2727068554594602,0.2681461071962741,0.2813023371990668
90,90,984,Catena Media,Gambling & Casinos,31.94,23.194,0.372,1272.499,3863.125,0.01161,2892.555,60.424,-0.03137,124.712,2410.928,-0.30534,-0.30838,-0.02591,Sweden,Mid Cap,CTM,96.324,2022-02-23,CTM.ST,,-37.654,2.014,1.2,0.07428,Q4-2021,Consumer Durables,0.0517277994199743,0.3293962789192687,-0.1282420454009347,-2.2483922162501324,0.5393121514535009,0.4853885976152218,0.5227547721241249
91,91,2023,CDON,Retailers,3.632,-8.544,1.423,226.9,380.9,-15.02439,1352.542,81.839,-0.31347,-158.3,199.7,-0.52423,-0.52563,-0.7188,Sweden,First North,CDON,-18.663,2022-02-16,CDON.ST,,-21.606,2.495,6.773,0.28813,Q4-2021,Consumer Durables,-0.7926890335503256,0.5956944079810974,-0.2160680969248793,-4.214828490966313,0.763233736022164,0.6458720794844341,0.4698404272180995
92,92,387,Cell Impact,Industrial Machinery,11.071,-6.01,0.343,34.9,238.7,-0.59954,843.794,86.191,-0.56031,-140.4,142.6,-0.60387,-0.66019,-0.6848399999999999,Sweden,First North,CI B,-10.615,2022-02-18,CI-B.ST,,-10.561,10.315,5.917,-0.01729,Q4-2021,Industrials,-0.9845722300140252,0.1462086300795978,-0.1478230999016756,-1.581750741300192,0.7859649239530248,0.7332287241034096,0.8565326091841998
93,93,49,CellaVision,Medical Equipment,7.67,91.512,0.685,392.303,825.212,0.29037,6897.998,54.394,0.23071,75.378,543.28,-0.19263,-0.38258,-0.01633,Sweden,Mid Cap,CEVI,42.428,2022-02-04,CEVI.ST,0.0069199999999999,55.035,12.197,12.697,0.2353,Q4-2021,Health Care,0.1387461345898984,0.4753966253520307,0.0106782115109672,0.236795723269797,0.4385712945066097,0.3865533097096915,0.4132989554038765
94,94,2140,checkin.com,IT Services,1.588,-17.949,0.17,50.419,228.481,-0.05605,772.057,57.294,-0.03744,-43.014,181.722,-0.53386,-0.5267000000000001,-0.95301,Sweden,First North,CHECK,-106.452,2022-02-16,CHECK.ST,,-113.497,13.593,4.249,7.24811,Q4-2021,Technology,-0.2367022154719847,0.2206704277379738,0.03589738258582,0.5888862432504641,1.0775933121380237,0.793565346027781,0.5586901539499685
95,95,436,Christian Berner Tech,Industrial Components,0.671,-11.184,1.258,310.551,592.903,0.23257,472.727,45.305,0.18219,-42.27,190.369,-0.25444,-0.22222,-0.19231,Sweden,Small Cap,CBTT B,15.002,2021-10-21,CBTT-B.ST,0.0297599999999999,13.63,0.63,2.483,0.12514,Q3-2021,Industrials,-0.2220424543912086,0.5237804497531636,0.1101144094442612,2.601376974352356,0.4190519143962872,0.3840129136231872,0.3879542422022979
96,96,1676,Cibus Nordic,Real Estate,42.991,-6.906,0.052,786.158,16178.35,0.04699,8992.0,37.45,0.08807,-1302.064,6007.599,-0.08544,0.03594,0.37241,Sweden,Mid Cap,CIBUS,24.834,2022-02-24,CIBUS.ST,0.04536,16.995,10.77,1.497,0.18638,Q4-2021,Financials,-0.2167361703069729,0.0485932125340346,0.0107035439539299,0.2755508999089334,0.2952693253120803,0.2338788195950997,0.3560126306201955
97,97,2077,Cint Group,IT Services,52.814,-3.579,0.096,715.829,14604.08,-0.0025,18754.755,62.472,-0.0028,-5239.821,11548.13,-0.34161,-0.22071,0.036,Sweden,Large Cap,CINT,-603.81,2022-02-22,CINT.ST,,-374.087,13.419,1.624,6.26925,Q4-2021,Technology,-0.4537376181251856,0.0490156860274662,-0.0244128629421015,-0.4136222029606661,0.485282775556443,0.4339651844487927,0.5409467459047475
98,98,51,Clas Ohlson,Retailers,34.254,6.025,1.305,3426.2,6395.4,0.21384,6658.4,43.511,0.2225,1105.2,2029.7,-0.07643,0.04424,0.33729,Sweden,Mid Cap,CLAS B,12.306,2021-12-08,CLAS-B.ST,0.06158,14.237,0.798,3.28,0.11706,Q2-2022,Consumer Durables,0.544513967581416,0.5357288050786503,0.0801808455383328,3.0902846342167485,0.3614394788633038,0.2829908777538423,0.2377999682596235
99,99,1542,Climeon,Renewable Energy,5.094,-3.269,0.053,4.126,545.788,-0.58357,552.207,120.534,-0.30437,-168.936,352.362,-0.27984,-0.42441,-0.78594,Sweden,First North,CLIME B,-2.662,2022-02-09,CLIME-B.ST,,-4.824,9.55,1.567,-0.14227,Q4-2021,Utilities,-0.4794387590035248,0.0075597118295015,-0.1618912746165692,-1.2381507153205111,0.8950977219884525,0.7392440378293185,1.1983662588140844
100,100,52,Cloetta,Food Processing,18.249,9.97,0.633,2148.0,9549.0,0.07684,6649.782,19.101,0.10454,667.0,4515.0,-0.13057,-0.21526,-0.01706,Sweden,Mid Cap,CLA B,14.741,2022-01-28,CLA-B.ST,0.0434,13.992,1.1,1.473,0.03154,Q4-2021,Food and Beverage,0.1477297895902547,0.2249450204209865,0.0174712236156822,0.8475855624554902,0.1758187341534743,0.1671996485180717,0.1889206429387905
101,101,2097,CoinShares,Internet Transactions,3.385,-3.043,0.02,590.06,48293.32,-11.46209,4764.694,67.283,-10.80338,-1565.993,2433.299,-0.1615899999999999,-0.05789,-0.95301,Sweden,First North,CS,-0.176,2022-02-22,CS.ST,,-0.181,4.864,1.958,1.03309,Q4-2021,Technology,-0.6435678476011374,0.0122182529592084,0.0392041817160813,0.5617428112216282,0.7978275558762149,0.7599424836818296,0.6396383778620904
102,102,740,Collector,Consumer Lending,16.62,-1.625,0.06,2364.0,44465.0,0.02181,5914.973,43.144,0.12104,-3639.0,5990.0,-0.29481,-0.23323,0.1497,Sweden,Mid Cap,COLL,6.098,2022-02-09,COLL.ST,,8.159,2.233,0.987,0.17084,Q4-2021,Financials,-0.6075125208681135,0.0531654109974136,-0.09641199855435,-2.302597682158593,0.4696157880884111,0.4329596930166766,0.3837537792212991
103,103,56,Concejo B,Security & Surveillance,1.049,-4.063,0.148,-9.2,1542.7,-0.2411599999999999,809.778,34.342,-0.14289,-199.3,881.1,0.0029,-0.0086,-0.0028799999999999,Sweden,Small Cap,CNCJO B,-0.931,2021-11-29,CNCJO-B.ST,0.2167599999999999,-6.432,3.542,0.919,-0.0290799999999999,Q3-2021,Technology,-0.226194529565316,-0.0059635703636481,0.0004627976472438,0.0228983140932605,0.3538281479129506,0.27021944253904,0.1852368031379891
104,104,247,Concentric,Industrial Components,11.759,-7.744,0.559,620.0,3783.0,0.16687,7464.921,60.779,0.23119,-964.0,1462.0,-0.29893,0.06949,0.0602799999999999,Sweden,Mid Cap,COIC,21.481,2022-02-16,COIC.ST,0.0190399999999999,22.086,3.53,5.106,0.84807,Q4-2021,Industrials,-0.6593707250341997,0.1638910917261432,-0.0142822212259603,-0.2911518112974295,0.4407544409110697,0.3815742809709906,0.4495892336607017
105,105,741,Coor Service Management,Business Support & Services,13.007,273.863,1.426,1176.0,7086.0,0.11204,6572.703,28.655,0.1323,24.0,2003.0,-0.16341,-0.19294,0.15101,Sweden,Mid Cap,COOR,20.436,2022-02-10,COOR.ST,0.06997,24.651,0.651,3.281,0.16854,Q4-2021,Industrials,0.0119820269595606,0.165961049957663,0.0202543577710707,0.6196573141402666,0.2578461933132439,0.243596794165952,0.2995756703604038
106,106,312,Copperstone,Mining,1.893,-20.547,,-55.809,571.47,-0.03786,1286.577,34.305,0.00049,-62.617,547.711,-0.15347,-0.16039,0.29873,Sweden,First North,COPP B,-78.82,2021-08-20,COPP-B.ST,,5130.0,,2.349,0.67927,Q2-2021,Materials,-0.1143248903162434,-0.0976586697464433,0.0003729714218492,0.0048153718214626,0.4635510814798195,0.415788862090596,0.7098807053949165
107,107,57,Corem Property A,Real Estate,0.718,105.635,0.03,1894.0,92236.0,0.02373,24929.976,43.764,0.12988,236.0,33342.0,-0.3684199999999999,-0.04,0.36752,Sweden,Large Cap,CORE A,40.452,2022-02-24,CORE-A.ST,0.01667,5.656,8.888,0.748,3.93927,Q4-2021,Financials,0.0070781596784835,0.0205342816253957,-0.0059560507800422,-0.1262311099496191,0.4883875843315681,0.4059792208550266,0.4324457505513157
108,108,2218,Corem Property D,Real Estate,3.303,1263.224,0.03,1894.0,92236.0,0.02373,298120.963,11.619,0.12988,236.0,33342.0,-0.0712,-0.0681799999999999,-0.95301,Sweden,Large Cap,CORE D,194.102,2022-02-24,CORE-D.ST,0.06969,67.633,106.282,8.941,3.93927,Q4-2021,Financials,0.0070781596784835,0.0205342816253957,0.0343974555236974,2.295340395020729,0.1154290956830689,0.100275007714991,0.1373468998264171
109,109,398,Cortus Energy,Biomass Energy,1.569,-5.899,0.001,-36.758,128.626,-1.35927,429.498,61.086,-0.88981,-72.808,88.357,-0.38321,-0.38171,-0.324,Sweden,First North,CE,-5.717,2022-02-23,CE.ST,,-4.712,399.161,4.861,0.07657,Q4-2021,Utilities,-0.8240207340674763,-0.2857742602584237,-0.056870359472421,-0.9745468105291818,0.7604361577260095,0.6493094400860094,0.5348388076714443
110,110,270,C-RAD,Medical Equipment,2.123,115.8,0.852,165.7,306.7,0.31277,1424.334,37.323,0.10861,12.3,231.1,-0.17578,-0.28836,-0.26736,Sweden,Small Cap,CRAD B,36.343,2022-01-27,CRAD-B.ST,,55.99,5.453,6.163,0.13383,Q4-2021,Health Care,0.0532237126784941,0.5402673622432345,0.0793591800289286,1.9916088746090523,0.3812084102967353,0.3535648943700858,0.365201676100766
111,111,278,Creades,Holding Companies,20.041,-14.09,,,13520.0,0.3261,13779.843,49.356,0.32391,-978.0,12945.0,-0.1886499999999999,-0.02357,0.27995,Sweden,Large Cap,CRED A,3.155,2022-01-27,CRED-A.ST,0.01379,3.286,,1.064,0.62091,Q4-2021,Financials,-0.075550405561993,,0.0269956072168839,0.5451096866109281,0.4929709462803724,0.4554775599895174,0.4538881496375412
112,112,2205,Creaspac SPAC,Investment Banking,4.979,-1207.407,,-8.0,2466.0,,2445.0,10.28,-0.00325,-2.025,2459.0,-0.04399,0.00411,-0.95301,Sweden,Mid Cap,CPAC SPAC,2.5,2021-11-17,CPAC-SPAC.ST,,-305.625,,0.994,,Q3-2021,Financials,-0.0008235054900366,-0.0032441200324412,-0.0051413442277241,-0.4876028855986457,0.098669944257777,0.0852281096121093,0.0966384727951072
113,113,1382,Crunchfish,Biometric,2.496,-13.644,0.062,4.123,64.192,-1.59678,480.576,103.349,-0.6888599999999999,-35.222,55.843,-0.10695,-0.53867,-0.32389,Sweden,First North,CFISH,-12.162,2022-02-17,CFISH.ST,,-12.493,23.624,8.606,0.44919,Q4-2021,Technology,-0.6307325895815052,0.0642291874376869,-0.0651039414032387,-0.5202365212591116,1.0735013130240707,0.961003720897142,1.1469542307342795
114,114,2253,CTEK,Electrical Components,24.421,-57.139,0.588,492.4,1566.4,0.06686,5439.607,75.119,0.00672,-95.2,655.1,-0.39016,-0.81553,-0.95301,Sweden,Mid Cap,CTEK,72.611,2022-02-16,CTEK.ST,,1237.251,5.871,8.303,0.07738,Q4-2021,Industrials,-0.1453213249885513,0.3143513789581205,-0.1259766285403322,-2.01113767687672,0.7354175817860447,0.6774609912867244,0.5741003639074025
115,115,58,CTT Systems,Installation,2.364,106.352,0.46,138.5,328.5,0.11256,2307.842,34.024,0.0667,21.7,212.9,-0.24508,-0.14722,0.2379,Sweden,Mid Cap,CTT,86.968,2022-02-08,CTT.ST,0.0042899999999999,162.534,13.098,10.84,0.06829,Q4-2021,Industrials,0.1019257867543447,0.4216133942161339,-0.02380544756775,-0.5974528442884887,0.347600635354966,0.3198157369255756,0.365184521169812
116,116,245,Dedicare,Outsourcing,1.734,8.292,2.51,469.8,497.9,0.61185,558.063,45.748,0.36751,67.3,178.5,-0.07187,-0.2720599999999999,0.20487,Sweden,Small Cap,DEDI,4.848,2022-02-10,DEDI.ST,0.06734,8.507,0.446,3.126,0.29459,Q4-2021,Industrials,0.3770308123249299,0.943562964450693,0.0513535379436418,1.1447061540450305,0.4080026235196334,0.380353657385072,0.4111648635747059
117,117,2080,Desenio,Home Furnishings,10.458,-5.901,0.72,1008.2,1703.7,0.10771,1505.96,80.268,0.21941,-255.2,260.7,-0.5355599999999999,-0.75698,-0.95301,Sweden,First North,DSNO,17.372,2022-02-16,DSNO.ST,,26.329,1.227,5.777,-0.14644,Q4-2021,Consumer Durables,-0.978902953586498,0.5917708516757645,-0.1052106252072533,-1.4517021802917685,0.8940048192548107,0.5956383075617012,0.6642349380903539
118,118,2321,Devyser Diagnostics,Medical Equipment,0.913,,,,,,1264.048,70.11,,,,-0.68206,-0.81553,-0.95301,Sweden,First North,DVYSR,,,DVYSR.ST,,,,,,Q4-2020,Health Care,,,-0.0008568871941454,-0.0170284060243271,0.7011,0.3790477728090277,0.4612
119,119,62,Diamyd Medical,Biotechnology,3.54,-8.351,0.001,-80.756,332.166,-1.48625,1034.668,104.601,-0.28142,-123.898,293.646,-0.21345,-0.55017,-0.46838,Sweden,First North,DMYD B,-7.098,2022-01-26,DMYD-B.ST,,-11.736,2192.094,3.524,0.7393000000000001,Q1-2022,Health Care,-0.4219298066379245,-0.243119404153345,0.1184061274197838,0.953584943661254,0.8342787251021334,0.6231434035134754,1.138031897954332
120,120,282,DistIT,Computer Hardware,2.285,-4.929,1.44,547.1,1750.2,0.07409,957.267,69.257,0.07236,-194.2,598.5,-0.44741,-0.33982,0.10029,Sweden,First North,DIST,17.515,2022-02-23,DIST.ST,0.02681,22.007,0.379,1.599,0.51835,Q4-2021,Technology,-0.3244778613199666,0.3125928465318249,-0.2524655562361969,-3.9450677687312337,0.5959440629420127,0.5341709828065951,0.5865260571650891
121,121,63,Diös Fastigheter,Real Estate,19.53,-18.592,0.067,1289.0,29437.0,0.04388,12307.718,34.815,0.19504,-662.0,11823.0,-0.19119,-0.08929,0.35698,Sweden,Mid Cap,DIOS,21.339,2022-02-11,DIOS.ST,0.03834,5.337,6.257,1.041,0.18268,Q4-2021,Financials,-0.0559925568806563,0.0437884295274654,0.0124417695571794,0.3471347789301891,0.2957782630232901,0.2846332325643059,0.328491146583951
122,122,910,Dometic,Auto & Equipment,121.713,-3.543,0.414,6361.0,52030.0,0.06846,26953.02,35.5,0.07689,-7607.0,22447.0,-0.34655,-0.38736,-0.27119,Sweden,Large Cap,DOM,13.926,2022-01-27,DOM.ST,0.02904,15.132,1.253,1.201,0.38322,Q4-2021,Consumer Durables,-0.3388871564128837,0.1222563905439169,0.0482174066790364,1.3593910568931071,0.3083259871550552,0.292982130573665,0.3250866110979988
