,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
98,98,741,Coor Service Management,Business Support & Services,19.544,127.749,1.559,1252.0,6881.0,0.12133,7664.96,33.911,0.13691,60.0,2162.0,0.02236,-0.03846,0.2489,Sweden,Mid Cap,COOR,20.808,2022-04-29,COOR.ST,0.06,25.737,0.714,3.545,0.11723,2022-06-29,Q1-2022,Industrials,0.0277520814061054,0.1819502979218137,0.072389142187114,2.185341993238444,0.2959195054387672,0.2787504282000646,0.3035943340600751,0.997944355290426,32.93038479034569,17.087036032055547,-0.0447054553431941
99,99,312,Copperstone,Mining,1.332,-7.127,,-93.444,841.679,-0.03686,1304.821,38.817,-0.02615,-183.09,768.183,-0.20244,-0.1825,-0.17839,Sweden,First North,COPP B,-56.86,2022-05-18,COPP-B.ST,,-60.184,,1.699,,2022-06-29,Q1-2022,Materials,-0.2383416451548654,-0.11102094741582,0.0425624432858174,0.9261965548475308,0.4126057381337819,0.3910595112313436,0.4211754343042913,0.7287566128804226,-10.551839031545711,-7.919362142929962,-0.2011400892574669
100,100,2218,Corem Property D,Real Estate,2.368,98.865,0.039,2437.0,93657.0,0.02949,247359.0,29.14,0.16018,2502.0,35119.0,-0.26891,-0.30952,-0.1976399999999999,Sweden,Large Cap,CORE D,127.443,2022-04-27,CORE-D.ST,0.09195,41.325,67.844,7.043,3.79064,2022-06-29,Q1-2022,Financials,0.071243486431846,0.0260204789818166,0.0196372803355229,0.9503962114758052,0.195884323775514,0.1472537704447136,0.1893722270648856,,-3.2350334895974724,-1.6812691033637166,-0.2570280663969452
101,101,270,C-RAD,Medical Equipment,1.996,234.259,0.854,165.3,301.5,0.24773,1311.848,46.574,0.08977,5.6,230.6,-0.23221,-0.27111,-0.24709,Sweden,Small Cap,CRAD B,40.078,2022-05-06,CRAD-B.ST,,62.5,5.095,5.689,0.10805,2022-06-29,Q1-2022,Health Care,0.0242844752818733,0.5482587064676617,-0.1626556313028478,-3.8151286079943447,0.4186457412498585,0.3823830821637802,0.3907505194421136,0.9536415814154204,-1.165126736890391,-0.6223784096554751,-0.2765363515426046
102,102,278,Creades,Holding Companies,10.607,-12.118,,,11166.0,0.079,10664.11,48.163,0.072,-880.0,10778.0,-0.31814,-0.4567799999999999,-0.23273,Sweden,Large Cap,CRED A,12.119,2022-04-07,CRED-A.ST,0.01782,13.743,,0.989,0.16191,2022-06-29,Q1-2022,Financials,-0.0816478010762664,,-0.1005387844763771,-1.6689247015051976,0.4583824137808012,0.4383357097974876,0.5521238791975713,1.1767412212396164,-14.04068521029782,-12.287496496651151,-0.3644390532982703
103,103,2205,Creaspac SPAC,Investment Banking,3.777,-1.013,,-12.0,2457.0,-0.00538,2272.5,9.48,-0.00489,-2243.225,2456.0,-0.07575,-0.09552,-0.0696,Sweden,Mid Cap,CPAC SPAC,-170.625,2022-05-18,CPAC-SPAC.ST,,-106.941,,0.925,98279.0,2022-06-29,Q1-2022,Financials,-0.9133652280130292,-0.0048840048840048,0.0005733577321055,0.0496388439585393,0.0969023872948941,0.0879571406231466,0.1058628685976819,,-3.2350334895974724,-1.6812691033637166,-0.0946215125061656
104,104,2253,CTEK,Electrical Components,13.938,-36.366,0.579,471.1,1596.9,0.0329599999999999,3745.726,71.962,-0.0112,-103.0,669.7,-0.38066,-0.60661,-0.913,Sweden,Mid Cap,CTEK,104.288,2022-05-11,CTEK.ST,,-487.256,4.053,5.593,,2022-06-29,Q1-2022,Industrials,-0.1538002090488278,0.2950090800926795,-0.2440852534873655,-3.146936646354852,0.7338665670492436,0.6896480868145184,0.7108749084122546,,-3.2350334895974724,-1.6812691033637166,-0.6370944191699455
105,105,58,CTT Systems,Installation,1.732,64.444,0.541,153.3,312.5,0.16557,2468.213,33.445,0.1214,38.3,222.4,-0.00905,-0.08796,-0.01352,Sweden,Mid Cap,CTT,61.839,2022-04-29,CTT.ST,0.00401,91.415,14.605,11.098,-0.0576,2022-06-29,Q1-2022,Industrials,0.1722122302158273,0.49056,-0.0594959388772753,-1.4182596979056976,0.321066145888889,0.2990801212370347,0.3844777424757772,0.7558579909608022,5.715491178164687,6.592033619697856,-0.0668993119944701
106,106,245,Dedicare,Outsourcing,2.473,10.592,2.315,524.0,595.8,1.2923099999999998,780.64,44.987,0.3792799999999999,73.7,201.7,0.09626,0.19186,0.42857,Sweden,Small Cap,DEDI,5.925,2022-04-21,DEDI.ST,0.04878,10.07,0.566,3.87,0.31003,2022-06-29,Q1-2022,Industrials,0.3653941497273178,0.8794897616649883,0.0515181791754842,1.0493745033737538,0.4285473580622899,0.4226226620313434,0.4499555782591148,0.505774424633497,10.021999426731544,6.715585633509322,0.1523611284147903
107,107,62,Diamyd Medical,Biotechnology,1.692,-7.559,0.001,-66.641,291.411,-0.88932,1104.672,62.558,-0.3382699999999999,-146.142,268.003,-0.1503,-0.0343,-0.51973,Sweden,First North,DMYD B,-8.853,2022-06-22,DMYD-B.ST,,-12.185,2839.773,4.122,0.22152,2022-06-29,Q3-2022,Health Care,-0.5452998660462756,-0.2286838863323622,-0.0829559683753879,-1.407999408526838,0.8207094396766228,0.6133090056388136,0.5399888694929551,1.0707258347264994,-13.728393320303638,0.7892506105779208,-0.1552941378425149
108,108,282,DistIT,Computer Hardware,0.681,-5.133,1.636,560.8,1579.8,0.0695699999999999,694.98,62.413,0.05197,-135.4,603.1,-0.34524,-0.57511,-0.40805,Sweden,First North,DIST,14.489,2022-04-28,DIST.ST,0.0404,22.064,0.269,1.152,0.4939,2022-06-29,Q1-2022,Technology,-0.2245067153042613,0.3549816432459804,-0.0492176984303636,-0.6493150264883765,0.5797673401982878,0.5327217632464493,0.6947131034636175,0.6932575993285607,-12.429838430295556,-22.02686657660324,-0.6156168908879351
109,109,63,Diös Fastigheter,Real Estate,17.777,-7.247,0.066,1335.0,30555.0,0.0425399999999999,10421.2,37.014,0.2002199999999999,-1438.0,12471.0,-0.26938,-0.38079,-0.14989,Sweden,Mid Cap,DIOS,20.017,2022-04-28,DIOS.ST,0.0478899999999999,4.165,5.151,0.836,0.18261,2022-06-29,Q1-2022,Financials,-0.1153075134311602,0.0436917034855179,0.0272512583907622,0.6429593698235042,0.3260991598344002,0.3231328862022143,0.3884567523846772,1.0137458029387547,2.145847420129667,-2.262926134502635,-0.2788034916426537
110,110,910,Dometic,Auto & Equipment,94.428,-2.586,0.439,6884.0,55022.0,0.06561,19911.24,49.062,0.0724699999999999,-7700.0,23871.0,-0.25365,-0.4797999999999999,-0.55254,Sweden,Large Cap,DOM,11.629,2022-04-28,DOM.ST,0.03931,11.509,0.824,0.834,0.4215699999999999,2022-06-29,Q1-2022,Consumer Durables,-0.3225671316660383,0.1251135909272654,0.1605221834981809,3.194444335904417,0.3900953887538001,0.3675307446445102,0.4605527467372441,1.2458719373351708,-20.74420370333367,-14.459511985056134,-0.5324368374705957
111,111,401,Doxa,Holding Companies,1.134,-3.225,0.004,5.4,1860.9,0.04316,1596.08,64.65,0.0407099999999999,-494.9,1773.6,-0.43037,-0.59403,0.2142899999999999,Sweden,First North,DOXA,20.143,2022-04-27,DOXA.ST,,18.304,212.811,0.9,149.07258,2022-06-29,Q1-2022,Financials,-0.2790369869192602,0.0029018216991778,-0.0958923045572511,-1.1145787825215632,0.9218477078152952,0.7714987995751768,0.7885198446057103,0.5903848592199823,3.7720863395042734,-24.769470118850972,-0.5970370327984845
112,112,65,Duni,Personal Products,3.095,-15.78,0.853,1095.0,6530.0,0.05761,3929.116,39.686,0.04788,-249.0,2778.0,-0.13992,-0.28055,-0.26018,Sweden,Mid Cap,DUNI,22.134,2022-04-22,DUNI.ST,,29.543,0.705,1.414,0.1239199999999999,2022-06-29,Q1-2022,Food and Beverage,-0.0896328293736501,0.167687595712098,0.0229364905234502,0.5686908733630673,0.3572170749030917,0.3085832470193067,0.3696496951982707,0.9320415070319398,0.8643589297172829,-0.1915973675408859,-0.2998325175397797
113,113,602,Dustin Group,Computer Hardware,8.706,-2.409,1.368,3112.9,15616.0,0.08099,6668.365,42.492,0.0942099999999999,-2767.6,4825.5,-0.2889,-0.44439,-0.42841,Sweden,Mid Cap,DUST,14.667,2022-04-06,DUST.ST,0.03749,14.669,0.312,1.382,0.8808799999999999,2022-06-29,Q2-2022,Technology,-0.5735364210962595,0.1993404200819672,-0.0740282097306144,-1.525991875432846,0.4024988775941766,0.3848765304255682,0.4446155711758059,0.9001129687853123,-11.125869826822193,-13.819627130069872,-0.4671610442704824
114,114,67,Eastnine,Real Estate,0.717,-4.474,0.036,213.283,6648.5,0.02987,1861.184,45.54,0.09756,-416.039,3633.32,-0.25714,-0.47475,-0.35082,Sweden,Mid Cap,EAST,22.647,2022-05-04,EAST.ST,0.04087,5.213,7.75,0.512,0.2379,2022-06-29,Q1-2022,Financials,-0.1145065669965761,0.0320798676393171,0.0233081412054724,0.3935452183039224,0.3424127331584859,0.2756829645763856,0.5428160039302505,0.6883950430785842,-10.930377675382454,-15.492024635718412,-0.4438797495692119
115,115,332,Egetis Therapeutics,Biotechnology,0.504,-5.756,0.083,34.761,534.822,-0.2405099999999999,774.666,68.844,-0.28477,-134.588,499.061,-0.26025,-0.462,-0.35993,Sweden,Small Cap,EGTX,-7.029,2022-04-26,EGTX.ST,,-4.193,17.373,1.552,-0.37136,2022-06-29,Q1-2022,Health Care,-0.2696824636667662,0.0649954564322335,-0.0284564320408983,-0.4143338498480454,0.6084899856285525,0.5314822334618438,0.6294622265769889,0.5779157777215874,7.0732280260807405,0.052053317365717,-0.4139610414743062
116,116,68,Elanders,Broadcasting & Publishing,2.502,-26.117,1.02,1755.0,12131.0,0.07478,4257.103,48.856,0.09855,-163.0,3440.0,-0.10815,-0.30884,-0.24574,Sweden,Mid Cap,ELAN B,15.641,2022-04-21,ELAN-B.ST,0.0299,12.558,0.344,1.238,0.34015,2022-06-29,Q1-2022,Consumer Durables,-0.0473837209302325,0.14467067842717,0.1418284999908193,3.0025055546845896,0.4260770975051554,0.3893210427826993,0.4329316466348712,0.9447465941543516,-7.472375961792925,-1.4821584743186105,-0.2267805381399696
117,117,70,Electrolux B,Consumer Electronics,341.166,-7.715,1.122,23002.0,112942.0,0.18111,39353.359,40.067,0.2276999999999999,-5101.0,17872.0,-0.11649,-0.36521,-0.36495,Sweden,Large Cap,ELUX B,8.978,2022-04-29,ELUX-B.ST,0.06618,9.545,0.311,2.202,0.07379,2022-06-29,Q1-2022,Consumer Durables,-0.2854185317815577,0.203662056630837,-0.0581330835821466,-1.364944454091831,0.3116340764439517,0.2833950128065035,0.3903444643447135,1.001935155362965,-2.1805485482003943,2.62053032644466,-0.289276500613812
118,118,1930,Electrolux Professional B,Consumer Electronics,15.703,-13.81,0.795,2926.0,10931.0,0.13877,16309.78,41.122,0.15637,-1181.0,3754.0,-0.03404,-0.0949,-0.0905499999999999,Sweden,Large Cap,EPRO B,25.812,2022-04-27,EPRO-B.ST,0.00881,27.786,1.878,4.345,0.48197,2022-06-29,Q1-2022,Consumer Durables,-0.3145977623867874,0.2676790778519806,0.0364892767996827,0.7340298916981456,0.3769333388197684,0.3660297284570432,0.4556078025702683,1.2381086451535364,-5.303236512137342,3.804263235761851,-0.1156060422851527
119,119,71,Elekta,Medical Equipment,97.319,60.143,0.553,5436.0,26303.0,0.14088,27064.561,41.359,0.12943,450.0,8913.0,-0.09329,-0.3815999999999999,-0.3925099999999999,Sweden,Large Cap,EKTA B,18.066,2022-05-25,EKTA-B.ST,0.03401,23.359,1.86,3.037,0.05873,2022-06-29,Q4-2022,Health Care,0.0504880511612251,0.206668440862259,0.0604219357370559,1.554765215488797,0.3358901039888164,0.2998374618157092,0.3561799445889536,1.0189367288897324,-3.4592402158960582,5.209888217167772,-0.2972544456913634
120,120,596,Eltel,Installation,0.584,4.305,1.336,908.355,6433.39,0.04237,1262.683,45.213,0.0110499999999999,293.29,2306.23,-0.37165,-0.48715,-0.64054,Sweden,Mid Cap,ELTEL,19.897,2022-05-04,ELTEL.ST,,47.387,0.147,0.548,-0.0865799999999999,2022-06-29,Q1-2022,Industrials,0.1271729185727356,0.1411938340439488,-0.1896250779626714,-4.142176475266935,0.3470395636801181,0.2782685767667431,0.4195723087195821,0.2352012546309113,-29.53200193147411,-16.9592648924743,-0.4968474027857994
121,121,1374,Embracer,Gaming,365.274,-2.813,0.182,14966.2,93454.398,-0.05624,94566.477,50.184,-0.09542,-33613.602,44812.199,-0.02771,-0.16055,-0.30039,Sweden,First North,EMBRAC B,-29.325,2022-05-19,EMBRAC-B.ST,,-19.23,5.551,2.11,1.76883,2022-06-29,Q4-2022,Consumer Durables,-0.7500993646841566,0.1601444161033491,0.1192232195382125,2.00949489691518,0.4809648924441628,0.4662636753424728,0.5437679179667592,0.8419765698069362,-14.4733942738866,2.8357973927488063,-0.036144578313253
122,122,1576,Enad Global 7,Gaming,4.628,-4.926,0.299,1403.5,6074.3,0.03519,1504.496,83.803,0.0171599999999999,-305.4,4726.9,-0.2368499999999999,-0.51486,-0.76992,Sweden,First North,EG7,8.327,2022-05-25,EG7.ST,,18.274,0.827,0.318,-0.07496,2022-06-29,Q1-2022,Consumer Durables,-0.0646089403202944,0.231055430255338,-0.0603809328549409,-1.0340153408295474,0.8879307102896923,0.727718123496171,0.5351955322400302,0.9642137906051694,-22.154206221574377,-4.220676363382652,-0.434000015258789
123,123,73,Enea,IT Consulting,7.435,-10.256,0.331,682.5,3035.8,0.07255,2531.156,70.384,0.08213,-246.8,1809.4,-0.40432,-0.56466,-0.421,Sweden,Mid Cap,ENEA,18.388,2022-04-27,ENEA.ST,,16.832,2.522,1.399,0.23281,2022-06-29,Q1-2022,Technology,-0.1363988062341107,0.2248171816325186,-0.3546497420730251,-6.742165900298482,0.6188500261819176,0.4472991001070502,0.4821030251344759,1.007136761782495,-6.010230972809151,-8.597624605697929,-0.5224742142195554
124,124,75,EnQuest,Oil & Gas -Exploration,30.456,1.749,0.29,3463.601,42215.672,0.18789,5967.063,62.786,0.72392,3412.62,5035.71,-0.14115,0.40497,0.29038,Sweden,Mid Cap,ENQ,4.111,2022-03-24,ENQ.ST,,1.508,0.487,1.185,0.17775,2022-06-29,Q4-2021,Energy,0.6776839810076434,0.0820453835248672,0.110244080829018,1.877168476838294,0.6023422187989852,0.5591911680941368,0.5382594599827442,1.179450416090456,11.924481282802914,10.537605345239454,0.1283880692753944
125,125,484,Enzymatica,Health Products,0.539,-18.142,0.324,26.507,136.972,-0.62034,928.795,154.689,-0.50666,-51.196,107.722,-0.10116,-0.25776,-0.3996099999999999,Sweden,First North,ENZY,-16.653,2022-04-28,ENZY.ST,,-17.018,20.907,8.622,-0.06491,2022-06-29,Q1-2022,Food and Beverage,-0.4752603924917844,0.1935213036240983,-0.1059339690345815,-0.9373751203826028,0.916067801831182,0.6298420429399888,1.0357655568454485,0.6256316283416192,-8.12553949097467,-5.8988353338294734,-0.3984526403865757
126,126,291,Eolus Vind,Wind Energy,8.528,-9.156,1.388,-53.813,2021.0,-0.245,1941.75,85.794,-0.11579,-212.083,851.0,-0.14891,-0.37256,-0.5973700000000001,Sweden,Mid Cap,EOLU B,-10.395,2022-05-18,EOLU-B.ST,0.01924,-13.825,0.692,2.282,0.0886999999999999,2022-06-29,Q1-2022,Utilities,-0.2492162162162162,-0.0266269173676397,-0.1937137369329473,-1.870548800326689,0.6782044313447156,0.5780636334249569,0.9491416235630494,1.3712239285913843,-15.367214609448636,-4.393198752340028,-0.4632270924580434
127,127,1712,Epiroc B,Industrial Machinery,83.01,56.416,0.801,16370.0,52409.0,0.35185,171562.0,39.678,0.26609,3041.0,28754.0,-0.1782,-0.26629,-0.12196,Sweden,Large Cap,EPI B,17.391,2022-04-25,EPI-B.ST,0.02122,22.231,4.089,5.967,0.11863,2022-06-29,Q1-2022,Industrials,0.105759198720178,0.3123509320918163,0.0248067264723408,0.5952290581847369,0.32516419271704,0.3093849012375602,0.3819662371667517,1.013589215676986,-3.355557813485186,-2.178324161543656,-0.232801033520254
128,128,293,Episurf Medical,Medical Equipment,0.736,-8.323,0.025,2.2,255.2,-2.71937,575.975,52.359,-0.29139,-69.2,236.8,-0.2714999999999999,-0.47889,-0.3353799999999999,Sweden,Small Cap,EPIS B,-5.311,2022-04-29,EPIS-B.ST,,-8.346,88.612,2.432,0.52177,2022-06-29,Q1-2022,Health Care,-0.2922297297297297,0.0086206896551724,-0.0863375586362582,-1.4800819514639407,0.6040224214322023,0.5075346625469566,0.5346303931035822,0.7962227227280244,-11.030758299505424,-18.09527896918396,-0.4738124054093894
129,129,1874,EQT,Holding Companies,281.131,-72.37,0.41,12040.7,40087.602,0.29793,213931.797,61.668,0.30887,-2956.1,30312.9,-0.41115,-0.56538,-0.32098,Sweden,Large Cap,EQT,23.685,2022-01-19,EQT.ST,0.01312,22.307,13.014,7.057,1.31487,2022-06-29,Q4-2021,Financials,-0.0975195378865103,0.3003596972450485,-0.0380788280729771,-0.7712486914799367,0.5280256391542965,0.4988778413205694,0.4525106206268787,1.6197658887732196,-14.006201316373888,-23.020621808276125,-0.5621657828928803
130,130,77,Ericsson B,Communications,564.463,8.377,0.733,102743.0,323935.0,0.29526,262764.5,40.541,0.2042899999999999,31367.0,109879.0,-0.08222,-0.20778,-0.24769,Sweden,Large Cap,ERIC B,6.32,2022-04-14,ERIC-B.ST,0.03172,11.688,1.106,2.391,0.19834,2022-06-29,Q1-2022,Technology,0.2854685608715041,0.3171716548072916,-0.0805094466795088,-1.43932359086881,0.3428171556519497,0.2694175283727392,0.5126583568954903,0.7831799945707583,-1.8916486089745577,5.453697453350825,-0.1453924645866149
131,131,1470,Essity B,Personal Products,397.923,28.094,0.698,33852.0,184276.0,0.08602,190475.203,34.657,0.0988599999999999,6780.0,59623.0,0.18791,-0.08161,-0.00996,Sweden,Large Cap,ESSITY B,22.978,2022-04-22,ESSITY-B.ST,0.02581,28.034,1.481,3.195,0.10188,2022-06-29,Q1-2022,Food and Beverage,0.1137145061469567,0.1837027068093512,0.1803519788550386,5.210138672910942,0.2565050293749842,0.2096817982206639,0.3172570431322248,0.4791209513858984,7.610445749128523,7.309305919543473,-0.0182551205124743
132,132,750,Evolution,Gambling & Casinos,897.384,42.097,0.289,9725.712,41584.77,0.2254799999999999,198977.703,59.542,0.2037699999999999,4726.667,34151.359,-0.10002,-0.25138,-0.3095299999999999,Sweden,Large Cap,EVO,26.151,2022-04-28,EVO.ST,0.01592,28.372,16.545,5.826,0.2276099999999999,2022-06-29,Q1-2022,Consumer Durables,0.138403481981493,0.2338767774836797,0.1238276378740239,1.8595205917343791,0.5890539611543113,0.5368499036525386,0.6103180854330137,1.0996974715531849,-20.48215254158555,-11.474922735315952,-0.3404322859858312
133,133,79,eWork,IT Consulting,0.882,406.12,3.452,512.414,4039.885,1.98993,2089.488,32.914,0.46984,5.145,236.421,0.11193,-0.08872,0.29569,Sweden,Small Cap,EWRK,14.405,2022-05-02,EWRK.ST,0.04125,18.811,0.15,8.838,0.1871999999999999,2022-06-29,Q1-2022,Technology,0.0217620262159452,0.1268387590240811,0.1149130178994922,3.0153395461795,0.3343505071064576,0.311751696329043,0.349279140737201,0.6134990064325505,12.36856065311894,9.356919858595182,0.095774488752877
134,134,1355,ExpreS2ion Biotech,Biotechnology,2.085,-3.748,0.09,8.047,140.035,-0.53518,444.31,92.366,-0.35487,-118.553,131.329,-0.3327799999999999,-0.6734600000000001,-0.68659,Sweden,First North,EXPRS2,-6.292,2022-05-31,EXPRS2.ST,,-8.028,35.367,3.383,0.42772,2022-06-29,Q1-2022,Health Care,-0.902717602357438,0.0574642053772271,-0.023238997307806,-0.2163805491739803,0.835330076968447,0.7325842365249275,0.9843256673895376,0.7868736757783278,-25.325865674513462,-25.87256316373142,-0.7561916232621579
135,135,1968,Exsitec,IT Consulting,1.648,-14.525,1.16,483.476,530.448,0.01038,2274.732,62.378,-0.08076,-156.61,236.528,-0.04076,-0.21381,-0.1001,Sweden,First North,EXS,895.868,2022-04-29,EXS.ST,0.0085,-122.612,3.696,9.617,0.7107899999999999,2022-06-29,Q1-2022,Technology,-0.6621203409321519,0.9114484360389709,0.0467940511313825,0.5825877577119799,0.5787389199125952,0.5056255498351121,0.7361544369739684,,-3.2350334895974724,-1.6812691033637166,-0.1933091921057572
136,136,80,Fabege,Real Estate,73.229,-25.2,0.033,2217.0,91437.0,0.02477,33012.141,39.086,0.15803,-1310.0,46351.0,-0.28356,-0.3375399999999999,-0.25081,Sweden,Large Cap,FABG,29.443,2022-04-26,FABG.ST,0.04008,4.362,10.957,0.712,0.13407,2022-06-29,Q1-2022,Financials,-0.028262604906043,0.0242462023032251,-0.005072730957028,-0.1227359690761067,0.3189541443470171,0.3017781110740371,0.3787996911697893,0.9604636066934994,4.102562218747365,-0.5701391190039333,-0.3269392926479937
137,137,81,Fagerhult,Construction Tools,4.72,21.455,0.563,2700.9,12926.8,0.07997,8150.878,42.686,0.07698,379.9,6386.4,-0.12381,-0.23715,-0.30848,Sweden,Mid Cap,FAG,15.036,2022-04-26,FAG.ST,0.02826,16.482,1.119,1.276,0.0204899999999999,2022-06-29,Q1-2022,Industrials,0.0594857822873606,0.2089380202370269,-0.0128318759447076,-0.3482033076933659,0.3573565933602251,0.3287891085582936,0.3377512018162045,0.8337814116421954,-2.090927925956976,1.632095113445532,-0.26027636921844
138,138,2046,Fasadgruppen,Construction Supplies,8.196,-9.902,0.722,1520.2,4126.9,0.10939,4175.599,42.253,0.1154299999999999,-421.7,1737.9,-0.43856,-0.49471,-0.31092,Sweden,Mid Cap,FG,17.318,2022-05-12,FG.ST,0.01397,19.77,1.401,2.403,0.7184,2022-06-29,Q1-2022,Industrials,-0.2426491742908107,0.3683636627977417,-0.1222351292039967,-2.7738082655846097,0.3726421924611631,0.3520248031177392,0.4038864106866912,,-3.2350334895974724,-1.6812691033637166,-0.4657132780660703
139,139,83,Fast Balder,Real Estate,186.165,-3.033,0.039,7021.0,242355.0,0.02661,57080.191,46.953,0.22107,-18822.0,95464.0,-0.5054,-0.53015,-0.43427,Sweden,Large Cap,BALD B,28.294,2022-05-12,BALD-B.ST,,2.61,6.108,0.598,0.25148,2022-06-29,Q1-2022,Financials,-0.1971633285845973,0.0289698995275525,-0.001041699836598,-0.0235136727513191,0.3796525767561239,0.3638547465287264,0.4060334089974104,1.208299469651169,-14.091479524654885,-19.41117240483706,-0.527539381773134
140,140,393,Fastator,Real Estate,1.779,-0.774,0.058,308.166,7976.396,0.10836,1022.703,40.357,0.17038,-1322.114,2058.109,-0.36882,-0.43761,-0.22918,Sweden,Mid Cap,FASTAT,7.025,2022-05-05,FASTAT.ST,0.07599,2.423,2.214,0.497,1.17718,2022-06-29,Q1-2022,Financials,-0.6423926040846234,0.0386347418056977,-0.0147696237186701,-0.3721122499393757,0.3615444734578018,0.3465075072708229,0.3637768909131487,0.9297693356951112,-12.270792377195916,-12.048149261347453,-0.3235865091996187
141,141,82,Fastpartner A,Real Estate,5.712,-18.199,0.049,1322.1,38317.199,0.03689,12229.79,47.846,0.19053,-672.0,16957.801,-0.39883,-0.485,-0.37255,Sweden,Large Cap,FPAR A,22.666,2022-04-21,FPAR-A.ST,0.0356,3.467,6.497,0.721,0.13946,2022-06-29,Q1-2022,Financials,-0.0396277795688249,0.0345040878379445,-0.0250628578004254,-0.4494832268224909,0.4373757045244898,0.4316878261370879,0.5110421753189095,1.0715558484830656,-4.215480110182733,-14.012631190731094,-0.5107202718716856
142,142,85,Fenix Outdoor,Clothing & Footwear,2.994,14.7,1.05,4245.198,6818.55,0.22328,12073.62,50.18,0.15095,821.349,4096.335,-0.1755499999999999,-0.2777799999999999,-0.21084,Sweden,Large Cap,FOI B,13.537,2022-04-27,FOI-B.ST,0.0223,19.46,1.686,2.947,0.0359,2022-06-29,Q1-2022,Consumer Durables,0.2005082592121982,0.6225954198473282,-0.1157110342728499,-2.0679817689524205,0.3924112704238108,0.3649140299654031,0.5128232572046084,0.8111582717067172,-0.432423326002534,-1.4486524932390392,-0.2727813977055904
143,143,1788,Ferroamp,Energy & Recycling,1.572,-12.905,0.665,56.031,196.091,-0.55322,930.688,53.13,-0.26192,-72.119,145.203,-0.04478,-0.2049699999999999,-0.1688299999999999,Sweden,First North,FERRO,-22.84,2022-05-12,FERRO.ST,,-22.79,7.138,6.41,0.3447699999999999,2022-06-29,Q1-2022,Industrials,-0.4966770659008422,0.2857397840798404,-0.0218897075447443,-0.3261716514932664,0.4485190540572081,0.3956402321785874,0.6150825266695994,1.0777214598614169,-6.092673618972007,4.888741925356314,-0.0588235294117647
144,144,1546,Ferronordic,Industrial Components,5.271,-6.673,1.952,1196.261,3428.0,0.48977,456.305,101.116,0.31869,-68.376,1086.0,-0.53756,-0.90859,-0.85792,Sweden,Mid Cap,FNM,1.393,2022-05-12,FNM.ST,,1.329,0.068,0.42,0.08018,2022-06-29,Q1-2022,Industrials,-0.0629613259668508,0.3489676196032672,0.5428776121256855,4.100949586651992,0.8878710703794358,0.6535998397080501,1.2132691212592293,1.1932891362189002,-17.588944281473516,-21.61734454957213,-0.8549162777472576
145,145,1361,Filo Mining,Mining,8.321,-168.495,,-310.11,880.985,,18072.061,83.894,-0.3282,-107.256,794.931,0.0705,0.7064199999999999,1.2209,Sweden,First North,FIL,-142.829,2022-05-05,FIL.ST,,-66.506,,22.734,2.0814,2022-06-29,Q1-2022,Materials,-0.1349249180117519,-0.3520037231053877,-0.0578310797569778,-0.8113212747870325,0.6626815119499385,0.6126549116939375,0.6532931127115941,0.7575592497276151,8.319257049101898,10.969568039182764,0.9682540483475548
146,146,86,Fingerprint Cards,Biometric,35.464,-13.036,0.75,355.9,1735.6,-0.03774,2590.216,66.545,-0.03277,-198.7,1022.3,-0.43171,-0.5890299999999999,-0.74322,Sweden,Mid Cap,FING B,-64.593,2022-04-22,FING-B.ST,,-77.331,1.99,2.534,0.0924,2022-06-29,Q1-2022,Technology,-0.1943656460921451,0.2050587693016824,-0.2141554419020394,-3.4974777525624705,0.6095510977554252,0.524323668705955,0.5611950053342244,1.0355178119993809,-23.55228893057249,-10.794952599486104,-0.580096615036799
147,147,1425,FM Mattsson,Installation,0.645,14.955,1.061,723.6,1785.2,0.29528,2352.436,42.433,0.28184,157.3,878.5,-0.29916,-0.3381,-0.00404,Sweden,Mid Cap,FMM B,7.555,2022-05-05,FMM-B.ST,0.04492,9.51,1.243,2.678,0.15592,2022-06-29,Q1-2022,Industrials,0.1790552077404667,0.4053327358279184,0.0502840662452176,0.9911035169378432,0.4914932039305076,0.4555565062341721,0.4649979258086623,0.6277221773220523,-1.983587278684832,-11.359896261400866,-0.2982983675015875
148,148,87,Formpipe Software,IT Services,0.517,86.686,0.672,234.873,732.649,0.13527,1467.848,48.657,0.10661,16.933,442.844,-0.25377,-0.379,-0.00712,Sweden,Small Cap,FPIP,22.399,2022-04-27,FPIP.ST,0.02574,30.829,2.983,3.315,0.00387,2022-06-29,Q1-2022,Technology,0.0382369412253525,0.3205805235522057,-0.0111585230708873,-0.207589780571304,0.4599827375603705,0.4178036064162824,0.4926521573029794,0.7464829750416405,4.790287452114297,1.511561329100203,-0.1334722187198745
