,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,OCF,Total Equity,EV,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,EV/S,P/B,Cash.f.Fin.,Info - Stock price,Info - Report,Sector,CF_prof,GPA,Financing_Yield,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Total_Mom_6m
89,179,Prevas,IT Consulting,5.051,12.756,1.37,670.428,893.158,0.28417000000000003,1449.471,59.346,0.2409,139.791,485.75,1477.335,0.29761,0.275,Sweden,Small Cap,PREV B,9.816,2022-07-19,PREV-B.ST,0.03076,11.976,1.207,2.984,-117.666,2022-07-28,Q2-2022,Technology,0.15651318131842293,0.7506264289185116,-0.13174152837459888,0.002107719049664336,0.032718967704352175,0.5067957987570643,0.4675638608676367,0.5904087302548011,1.1171828955126588,2.2222449197659513,8.35619879622434,0.3609591608984488
90,82,Fastpartner A,Real Estate,3.838,-19.348,0.048,1345.9,39559.898,0.03768,14164.98,48.856,0.16748000000000002,664.3,17363.0,31452.18,-0.32231000000000004,-0.36621000000000004,Sweden,Large Cap,FPAR A,24.348,2022-07-05,FPAR-A.ST,0.03068,4.469,16.422,0.816,757.6,2022-07-28,Q2-2022,Financials,0.016792257654456032,0.03402182685101969,0.019150706606978613,0.01760053137866313,0.34935638487842097,0.46208752742597087,0.46008076977608436,0.4617391912973806,1.0903536114003585,-4.654098595794307,-12.823369686433384,-0.44503039208900996
91,2075,Nimbus,Auto & Equipment,0.652,-17.137,1.137,384.553,1463.401,0.25536000000000003,951.46,45.922,0.21965,26.02,703.382,962.563,-0.28425999999999996,-0.37531,Sweden,First North,BOAT,5.336,2022-07-19,BOAT.ST,0.03055,6.158,0.579,1.353,-46.613,2022-07-28,Q2-2022,Consumer Durables,0.017780498988315574,0.2627803315700891,-0.03185251342591675,0.0581214887781516,1.0415302343742663,0.4021298079276496,0.37306078763551354,0.5114515412784391,,-2.7574594356767452,-0.8588692425577756,-0.26562769229013683
92,2332,Viva Wine,Beverages,0.53,-3.632,0.942,871.0,3733.0,0.20545000000000002,4365.648,31.386,0.22762000000000002,282.0,1732.0,4828.648,-0.12709,-0.92916,Sweden,First North,VIVA,9.413,2022-05-12,VIVA.ST,0.030520000000000002,10.596,1.374,2.521,1572.0,2022-07-28,Q1-2022,Food and Beverage,0.07554245914813823,0.2333244039646397,0.4211090275917493,0.027083032649944938,0.5644794738722558,0.3576251639300016,0.3341059870219634,0.4397327198310838,,-2.7574594356767452,-0.8588692425577756,-0.9613855998651037
93,129,Loomis,Security,32.935,12.622,0.689,6039.0,31177.0,0.11805,21153.68,31.96,0.10615999999999999,3110.0,11737.0,28691.68,0.15495,0.04702,Sweden,Large Cap,LOOMIS,14.239,2022-07-22,LOOMIS.ST,0.03025,16.621,1.335,1.802,-1189.0,2022-07-28,Q2-2022,Industrials,0.09975302306187253,0.19370048433139814,-0.038137088238124256,0.051952694143358125,1.643666776977544,0.30526470453094784,0.28587204917133086,0.2896902910048662,1.0564342253277417,17.834743780455074,25.50139330463678,0.22363832015992147
94,909,Bravida,Installation,19.405,28.228,1.139,3558.0,20478.0,0.21230000000000002,20663.221,32.541,0.17309999999999998,1380.0,6911.0,22422.221,-0.06562,-0.23568,Sweden,Large Cap,BRAV,14.12,2022-07-15,BRAV.ST,0.029670000000000002,17.115,0.961,2.99,-1006.0,2022-07-28,Q2-2022,Industrials,0.06738939349545854,0.17374743627307354,-0.04912589120031253,0.006375364340059475,0.16942404010527728,0.2831918436471168,0.2762010937532748,0.3448812772153309,1.0424143012324214,-3.099637586589964,2.1312633133995043,-0.14934311407777945
95,274,Catella B,Investment Banking,1.871,-1.58,0.31,1483.0,5679.0,0.09939999999999999,2999.448,37.362,0.081,-162.0,1766.0,4636.449,-0.17697,0.16113,Sweden,Mid Cap,CAT B,12.169,2022-05-06,CAT-B.ST,0.02946,18.442,2.634,1.698,793.0,2022-07-28,Q1-2022,Financials,-0.028526148969889066,0.26113752421200914,0.13963726008100016,-0.0032374494459862513,-0.07028232768976843,0.4083585136197889,0.3675581676432837,0.42217887860263975,0.9305564320843384,15.395405005457528,-2.0455695133675236,-0.18957796226294144
96,155,New Wave,Clothing & Footwear,15.31,13.359,0.934,3467.4,7744.1,0.19085999999999997,9633.148,51.044,0.17637,845.4,4790.8,10728.45,0.0537,0.08612,Sweden,Mid Cap,NEWA B,9.623,2022-04-26,NEWA-B.ST,0.02927,11.399,1.483,2.011,-781.1,2022-07-28,Q1-2022,Consumer Durables,0.10916697873219612,0.4477473173125347,-0.10086388347257912,-0.08783668828284896,-1.1880715588475486,0.48445562968554917,0.4398145676275797,0.6775993749751006,1.227062373743344,5.17008863225569,0.8008250433488524,-0.08056826474781886
97,1517,Balco Group,Construction Supplies,1.343,28.98,0.925,300.9,1304.1,0.12058999999999999,1553.348,55.258,0.12444000000000001,75.7,712.0,1753.848,-0.44609000000000004,-0.35258,Sweden,Mid Cap,BALCO,15.224,2022-07-14,BALCO.ST,0.028210000000000002,17.532,1.454,2.182,-106.4,2022-07-28,Q2-2022,Industrials,0.05804769572885515,0.2307338394294916,-0.08158883521202363,-0.11128761871203707,-1.8330024482727325,0.46816631775258255,0.4184856587534364,0.5564465417270554,0.9200194747376121,-7.145955258121048,-12.151132213183452,-0.4400730236450172
98,102,Holmen B,Forest & Wood Products,211.811,25.33,0.285,12210.0,72130.0,0.07804,66897.547,33.554,0.08042999999999999,4017.0,47393.0,70081.547,-0.06112,-0.04877,Sweden,Large Cap,HOLM B,14.708,2022-04-28,HOLM-B.ST,0.02793,17.488,3.414,1.412,-829.0,2022-07-28,Q1-2022,Materials,0.055691113267711076,0.16927769305420767,-0.011493137390822127,0.054371383654532535,1.4996941286101577,0.2801828791063072,0.26857053048171803,0.3322823987679276,0.7828555885074103,-7.6420047893680465,2.5866619212251316,0.01160657517211372
99,1004,LeoVegas,Gambling & Casinos,20.413,24.828,1.442,2704.615,2807.275,0.33298,6145.302,69.224,0.023940000000000003,496.913,728.313,6119.954,0.84282,0.6595,Sweden,Mid Cap,LEO,24.735,2022-05-02,LEO.ST,0.027610000000000003,325.924,1.512,8.438,-146.456,2022-07-28,Q1-2022,Consumer Durables,0.17700902120383646,0.9634307290878164,-0.05217016501767728,0.4528876091394588,11.771518017381968,0.45302551514281997,0.2855150088000249,0.3526124238394055,0.6820560900997291,19.910893747819994,23.8328620580288,1.0434826053437232
100,1470,Essity B,Personal Products,362.101,41.918,0.694,34301.0,198381.0,0.07744,179869.797,33.687,0.08541,15205.0,66831.0,239528.797,-0.02919,-0.06269999999999999,Sweden,Large Cap,ESSITY B,23.608,2022-07-21,ESSITY-B.ST,0.02733,27.632,1.741,2.691,-7880.0,2022-07-28,Q2-2022,Food and Beverage,0.07664544487627344,0.17290466324900067,-0.039721545914175246,-0.08916356361181865,-2.41249358711833,0.26365339220794515,0.21640541139488448,0.33873563989136346,0.4651381382764253,4.496835593771119,1.9932278255323803,-0.07194134571233679
101,2290,Synsam,Accessories,16.246,18.968,0.614,4887.0,7846.0,0.11494,9427.249,34.087,0.06164,829.0,2628.0,12062.25,-0.07574,-0.92916,Sweden,Mid Cap,SYNSAM,19.056,2022-05-11,SYNSAM.ST,0.02705,58.194,2.502,3.587,-580.0,2022-07-28,Q1-2022,Consumer Durables,0.10565893448891155,0.6228651542187101,-0.07392301809839409,-0.0038781345023088942,-0.08942881672539256,0.4621544704165552,0.42754469682658913,0.39745231040285556,,-2.7574594356767452,-0.8588692425577756,-0.08384135423603578
102,109,Industrivärden C,Holding Companies,154.885,36.656,,,120888.0,-0.1508,109270.398,31.261,-0.15691,6846.0,113433.0,115348.398,-0.10695,-0.21644,Sweden,Large Cap,INDU C,-6.481,2022-07-07,INDU-C.ST,0.026680000000000002,-6.139,,0.963,-2967.0,2022-07-28,Q2-2022,Financials,0.05663093110978757,,-0.02454337899543379,0.011223144133059915,0.3366499619393936,0.2575994608266301,0.25162799082647064,0.3055453042611994,1.0196285476164428,-3.567901658164558,16.697799805492732,-0.024388567665468597
103,1313,B3 Consulting,IT Consulting,3.801,10.289,1.717,338.7,606.2,0.6028,1141.007,59.083,0.36840000000000006,113.3,197.6,1148.007,0.65423,1.3453600000000001,Sweden,Small Cap,B3,9.863,2022-07-21,B3.ST,0.02632,13.858,1.103,5.774,-57.4,2022-07-28,Q2-2022,Technology,0.18690201253711644,0.5587264929066315,-0.09468822170900693,-0.04326956925648284,-0.6084662420710697,0.5206332220135603,0.4773891753625569,0.6517570333271064,0.5893773525409721,25.754611246424002,17.67183357648478,0.8181383554234574
104,195,Sandvik,Industrial Machinery,432.124,-8.871,0.581,42518.0,182190.0,0.16582999999999998,226776.406,36.467,0.1895,7056.0,72792.0,266767.312,-0.24541000000000002,-0.18188,Sweden,Large Cap,SAND,14.765,2022-07-15,SAND.ST,0.026269999999999998,16.441,2.518,3.115,17008.0,2022-07-28,Q2-2022,Industrials,0.03872879960480817,0.2333717547615127,0.09335309292496843,-0.0391318465538103,-1.009179122015529,0.32192121151087844,0.3089110871263312,0.3553871557669286,1.2236059215429655,5.796049007666983,2.9288190508311183,-0.19146919411875807
105,366,Platzer Fastigheter,Real Estate,7.499,9.712,0.042,939.0,29051.0,0.03543,10110.44,47.841,0.29143,642.0,13938.0,21179.439,-0.31015,-0.45802,Sweden,Large Cap,PLAZ B,24.068,2022-07-06,PLAZ-B.ST,0.026099999999999998,2.487,17.289,0.725,-1042.0,2022-07-28,Q2-2022,Financials,0.022099067157757047,0.032322467384943716,-0.03586795635262125,0.0830863266421471,1.9087564510499788,0.39990487976747335,0.3786216660122398,0.39895019696621914,1.0461877603689351,-17.211007459574116,-11.70803097762433,-0.38759519696504807
106,137,Mekonomen,Auto & Equipment,9.007,9.028,0.937,5970.0,13304.0,0.09587999999999999,6527.447,39.661,0.1081,910.0,5421.0,10732.45,-0.13849999999999998,-0.18081,Sweden,Mid Cap,MEKO,11.951,2022-05-11,MEKO.ST,0.025929999999999998,11.053,0.861,1.204,-822.0,2022-07-28,Q1-2022,Consumer Durables,0.06840048105832833,0.44873722188815396,-0.06178592904389657,0.0559465983679186,1.2112265683816719,0.413008447408715,0.37338878627594396,0.42333866939334125,0.9753361189276709,-2.1188861848693,-7.706214337838709,-0.24811672576776478
107,381,Arctic Paper,Forest & Wood Products,1.714,15.98,1.428,1909.339,5839.342,0.21394,2407.758,66.331,0.15163000000000001,517.507,2384.055,2744.04,0.691,1.46487,Sweden,Small Cap,ARP,3.26,2022-05-09,ARP.ST,0.025670000000000002,4.936,0.329,1.01,-323.981,2022-07-28,Q1-2022,Materials,0.08862419772638766,0.32697845065420045,-0.05548244990617094,0.07645911215903478,1.3035596730198042,0.5301912928734654,0.491239014167767,0.5375736551073443,0.5718401577507234,14.804473487885542,14.942524982792943,1.0950136993988409
108,3,ABB,Industrial Machinery,220.715,21.055,0.607,77800.797,326743.188,0.26636,590012.875,25.016,0.34308,16237.2,103076.398,625586.875,-0.04697,-0.030529999999999998,Sweden,Large Cap,ABB,14.129,2022-07-21,ABB.ST,0.025,16.029,3.154,5.724,-30861.6,2022-07-28,Q2-2022,Industrials,0.04969407349970522,0.23810992809435402,-0.09445216039209361,-0.0036136867323106614,-0.12216573753552852,0.2303330021530273,0.22329394368424837,0.2711069948536956,0.9096046842258615,3.660310766271698,3.7291883385402644,-0.06644427561563904
109,21,Autoliv,Auto & Equipment,173.168,103.344,1.162,10755.98,58981.699,0.14611000000000002,89306.531,40.706,0.13135,4396.36,21335.77,100364.5,-0.01844,0.09454000000000001,Sweden,Large Cap,ALIV SDB,22.486,2022-07-22,ALIV-SDB.ST,0.0246,27.124,1.464,4.186,-5243.75,2022-07-28,Q2-2022,Consumer Durables,0.07453769685406993,0.18236131176892684,-0.08890469567517884,0.01644909035502362,0.3464627944327811,0.34294113589336817,0.315595791842457,0.43513590998117085,1.0797906845779468,14.552753654015294,10.51431050556461,-0.018546250202804426
110,426,Gränges,Industrial Components,20.265,-15.034,1.161,6507.0,19324.0,0.09135,9727.273,53.81,0.08547,250.0,8026.0,14644.27,-0.19027000000000002,-0.17328,Sweden,Mid Cap,GRNG,14.762,2022-07-15,GRNG.ST,0.02459,14.18,0.653,1.212,715.0,2022-07-28,Q2-2022,Industrials,0.012937280066238874,0.33673152556406544,0.03700062098944318,0.113303841986788,1.883260814745886,0.4747928285378938,0.43765986371275517,0.5514089481056103,1.2402336165680812,6.120740084775934,12.920695283759523,0.017229931802922316
111,2073,Pfizer,Pharmaceuticals,3.301,,,280005.594,,,2945536.0,27.765,,,,2945536.0,0.01969,0.4833,Sweden,Large Cap,PFE,42.391,,PFE.ST,0.024409999999999998,50.211,8.367,,,2022-07-28,Q4-2020,Health Care,,,,-0.003673816431211785,-0.06876982919570494,0.3150803185081474,0.2850329026497415,0.48962000000000006,0.28281929755981805,17.403579338891863,3.9049890219312564,0.06552948272434955
112,81,Fagerhult,Construction Tools,4.125,24.948,0.563,2700.9,12926.8,0.07997,9477.846,44.618,0.07698,675.5,6386.4,12255.05,-0.07599,-0.32594999999999996,Sweden,Mid Cap,FAG,16.862,2022-04-26,FAG.ST,0.024300000000000002,19.169,1.683,1.484,-467.8,2022-07-28,Q1-2022,Industrials,0.05225577869232912,0.20893802023702698,-0.036188383822755826,-0.012831875944707694,-0.3482033076933659,0.36657765799572006,0.33974691997886897,0.33775120181620455,0.840109305124418,-5.550843718316605,4.721568086577272,-0.10759858459921268
113,185,Ratos B,Holding Companies,21.459,-10.337,0.862,10162.0,29902.0,0.07289,16146.4,45.436,0.05207,1294.0,13521.0,22728.4,0.05612,-0.16658,Sweden,Large Cap,RATO B,14.982,2022-07-18,RATO-B.ST,0.02415,22.874,0.882,1.194,-1704.0,2022-07-28,Q2-2022,Financials,0.04327469734465922,0.3398434887298509,-0.056986154772256034,-0.07282573777141232,-1.548725446497005,0.3859640264730299,0.353044219211042,0.43097303867945064,1.2256057084536947,-4.750016282455023,4.90977150726364,-0.040389682437285135
114,24,Axfood,Food Retail,115.109,515.604,2.596,9505.0,25369.0,0.25329,69606.602,32.136,0.39689,4938.0,6074.0,76611.602,0.35615,0.40671999999999997,Sweden,Large Cap,AXFO,24.283,2022-07-15,AXFO.ST,0.02414,27.179,1.163,11.46,-1350.0,2022-07-28,Q2-2022,Food and Beverage,0.1946470101304742,0.3746698726792542,-0.053214553194844104,0.0006162683527153323,0.016287797000427557,0.2481969184531125,0.2182984432976148,0.346774505434912,0.23575254429642736,16.012346975846256,12.890073187219183,0.3337587926119965
115,68,Elanders,Broadcasting & Publishing,1.402,-20.718,0.998,1897.0,13148.0,0.07871,5303.7,49.624,0.11187,1138.0,3522.0,11607.7,-0.07522000000000001,-0.13416,Sweden,Mid Cap,ELAN B,15.989,2022-07-12,ELAN-B.ST,0.024,13.494,0.884,1.506,171.0,2022-07-28,Q2-2022,Consumer Durables,0.08655308792211744,0.14428049893519926,0.01300578034682081,0.17081622816974396,3.2228569225780253,0.4319697171249445,0.386225994966266,0.48576670595016075,0.9378540383303493,-3.5281958383106637,-0.1035828382124232,-0.07716207059507385
116,122,KnowIT,IT Consulting,8.011,-59.839,0.891,,6856.4,0.09964,8036.319,30.468,0.105,469.7,4083.6,8511.519,-0.08944,0.01248,Sweden,Mid Cap,KNOW,18.222,2022-07-15,KNOW.ST,0.02387,18.741,1.394,1.968,-251.8,2022-07-28,Q2-2022,Technology,0.06850533807829182,,-0.03672481185461759,-0.05369088237405484,-1.7735725835782399,0.35356903294456477,0.33305966265867215,0.2774541452503488,0.9401951498812888,4.538356809914122,-2.527471489823932,-0.14588837156127854
117,127,Lindab,Installation,40.645,-17.914,0.865,3318.0,12660.0,0.15717,13363.89,40.825,0.17348,365.0,6087.0,16532.891,-0.34707,-0.29414,Sweden,Large Cap,LIAB,11.505,2022-07-20,LIAB.ST,0.0236,12.274,1.51,2.195,616.0,2022-07-28,Q2-2022,Industrials,0.02883096366508689,0.262085308056872,0.048657187993680885,0.049936474609937775,1.1040148240178047,0.3787605529697214,0.3683375196582396,0.414555438678765,1.2166739963514663,-9.916296662009268,-21.203173326923775,-0.4070638302142541
118,1419,Ambea,Healthcare Facilities,8.945,4.948,0.678,10131.0,17450.0,0.04735,4685.483,34.251,0.05534,1246.0,4644.0,15333.48,-0.03658,-0.19315000000000002,Sweden,Mid Cap,AMBEA,23.959,2022-05-04,AMBEA.ST,0.02322,18.197,1.296,1.009,-935.0,2022-07-28,Q1-2022,Health Care,0.07140401146131806,0.5805730659025788,-0.05358166189111748,0.04436490161689777,0.9930981185642278,0.37140140674224914,0.35370427771230617,0.4094369248279955,0.9169299586947323,6.433552213007841,11.571120835501285,-0.05209100659347854
119,216,Sweco B,Business Consultants,38.976,23.366,1.083,3161.0,21048.0,0.15877,39231.109,43.959,0.17943,2359.0,8868.0,43821.109,-0.15757,-0.19262,Sweden,Large Cap,SWEC B,20.798,2022-07-15,SWEC-B.ST,0.022690000000000002,24.242,1.922,4.424,-1500.0,2022-07-28,Q2-2022,Industrials,0.1120771569745344,0.15018053971873813,-0.07126567844925884,-0.10559434738871532,-2.130383842242163,0.3773977753680482,0.3489096138281728,0.45427878326280124,1.0985155039271772,1.0075330596605827,-4.3397014597990955,-0.26754671455663726
120,229,Trelleborg,Chemicals,147.694,39.828,0.508,10540.0,61976.0,0.1677,66114.461,49.27,0.09681,3461.0,35351.0,77073.461,0.057679999999999995,0.18932,Sweden,Large Cap,TREL B,16.353,2022-07-21,TREL-B.ST,0.02255,19.16,2.45,1.87,-3700.0,2022-07-28,Q2-2022,Materials,0.05584419775396928,0.17006583193494257,-0.059700529237124045,-0.0037339461301129084,-0.10272511480729764,0.3793951146071148,0.3136302228144304,0.3331432788219041,1.2108657491645245,15.512959487454655,15.021946342938662,0.19689437933487963
121,197,SCA B,Forest & Wood Products,287.344,55.3,0.167,19275.0,124488.0,0.08349000000000001,102858.0,34.166,0.08912,7397.0,86138.0,112369.0,-0.09738,-0.054029999999999995,Sweden,Large Cap,SCA B,11.626,2022-07-22,SCA-B.ST,0.022189999999999998,13.397,5.414,1.194,-1604.0,2022-07-28,Q2-2022,Materials,0.05941938178780284,0.15483420088683247,-0.012884776042670779,-0.08605326136334657,-2.276625628932039,0.29055174173660125,0.2817726963988835,0.34642989078563724,0.8413317948678187,-3.2885639001217863,2.8188834152340365,-0.016348134619760035
122,113,Investor B,Holding Companies,604.208,206.766,,,669124.0,-0.03334,559301.188,28.051,-0.04886,15876.0,542760.0,629080.188,-0.07744,-0.13408,Sweden,Large Cap,INVE B,-30.477,2022-07-15,INVE-B.ST,0.021949999999999997,-21.057,,1.03,-7527.0,2022-07-28,Q2-2022,Financials,0.023726543958967245,,-0.011249036053108242,-0.017579058428937144,-0.5653414466504063,0.25917925641971185,0.25170671998337174,0.28498659128549875,1.054722094397168,-1.4618133709646037,2.6072223099429195,-0.1213875710885789
123,85,Fenix Outdoor,Clothing & Footwear,2.012,37.063,1.161,4496.079,6500.004,0.21861,12423.58,44.945,0.17576,682.896,3891.258,13059.63,-0.19177,-0.26328,Sweden,Large Cap,FOI B,13.908,2022-07-21,FOI-B.ST,0.02167,17.856,1.73,3.193,-869.235,2022-07-28,Q2-2022,Consumer Durables,0.10506085842408712,0.6917040358744394,-0.13372837924407432,0.004568393819389449,0.09151470271286774,0.3937890594326055,0.36566270953121915,0.45752234036983724,0.8078118050278921,-1.64592654109837,-1.340689331293801,-0.22026152512530006
124,1574,Arjo,Medical Supplies,24.605,34.479,0.575,4250.0,16491.0,0.09585,14653.51,49.653,0.08776,1213.0,7384.0,19761.51,-0.41073,-0.43699,Sweden,Large Cap,ARJO B,20.934,2022-07-14,ARJO-B.ST,0.02138,22.614,2.085,1.984,342.0,2022-07-28,Q2-2022,Health Care,0.07355527257291856,0.2577163301194591,0.020738584682554122,-0.16879289006869969,-3.9905553389867143,0.44776331790891244,0.3754236810448513,0.38766844702200554,0.7855789926168243,-21.96402699351409,-21.024404178010077,-0.5033441306285136
125,188,Rejlers,Business Consultants,1.187,-56.195,1.117,1260.8,2873.0,0.09435,2849.069,41.447,0.10318,235.5,1321.9,3324.869,0.04896,-0.043710000000000006,Sweden,Mid Cap,REJL B,19.455,2022-07-15,REJL-B.ST,0.02122,20.887,1.036,2.155,-87.0,2022-07-28,Q2-2022,Industrials,0.08197006613296207,0.438844413505047,-0.030281935259310826,0.00032899650388018564,0.006582781495883828,0.4076941889462601,0.3917326071569076,0.4580590692094242,0.8065323509393517,-0.518472281013541,7.638687527569463,0.11944577058077677
126,244,Boule Diagnostics,Medical Equipment,0.767,-9.08,0.816,217.9,643.5,0.12758,504.842,53.277,0.10192,13.5,313.0,548.642,-0.47422,-0.54381,Sweden,Small Cap,BOUL,13.032,2022-07-18,BOUL.ST,0.021150000000000002,16.26,1.044,1.613,65.3,2022-07-28,Q2-2022,Health Care,0.02097902097902098,0.33861693861693865,0.10147630147630148,-0.35084328705084356,-7.715085136789754,0.4953283890267983,0.3952560355099635,0.41678501052720773,0.632258038067522,-14.306005936938904,-10.727373767764973,-0.47223880356626957
127,213,Studsvik,Energy & Recycling,0.883,122.273,0.849,212.3,971.5,0.12473000000000001,794.777,35.607,0.12836,42.8,397.7,834.377,-0.09117000000000001,0.114,Sweden,Small Cap,SVIK,11.022,2022-07-21,SVIK.ST,0.02068,15.139,1.011,1.998,-45.7,2022-07-28,Q2-2022,Industrials,0.04405558414822439,0.21852804940813178,-0.04704065877509007,-0.06371129268236408,-1.359471281551306,0.34805233478601794,0.3104592811575268,0.4295226023564971,0.6148463213214843,-5.0404628773089515,-5.205043320485145,-0.01383569014085606
128,10,Alfa Laval,Industrial Components,245.905,54.639,0.639,15866.0,69507.0,0.14607,123211.203,41.97,0.14679999999999999,3839.0,31963.0,132535.203,-0.03875,-0.13253,Sweden,Large Cap,ALFA,20.513,2022-07-20,ALFA.ST,0.02015,26.021,2.983,3.855,-2452.0,2022-07-28,Q2-2022,Industrials,0.0552318471520854,0.22826477908699844,-0.03527702245816968,0.1043758191610582,2.154281418455329,0.34618085124006126,0.3092365302851281,0.4440553475799193,1.1248424620093471,-0.4726824217079087,2.8217298963328514,-0.11424589991712708
129,297,Generic Sweden,Security & Surveillance,0.533,35.053,1.981,55.536,60.195,3.3055700000000003,613.985,62.05,0.52644,17.608,35.284,579.635,-0.17980000000000002,-0.2773,Sweden,First North,GENI,24.75,2022-05-18,GENI.ST,0.020019999999999996,33.055,4.86,17.401,-9.834,2022-07-28,Q1-2022,Technology,0.2925159897001412,0.9226015449788189,-0.1633690505855968,0.06051916014462433,0.7033756650704547,0.6659725296846731,0.6535958539048778,0.788578980281088,1.1019012360780813,-16.294414588488618,-13.97641034348347,-0.31173781970139913
130,140,Mycronic,Semiconductors,16.913,27.971,0.706,2031.0,6637.0,0.18666,14824.63,42.501,0.14143,562.0,4214.0,14319.63,-0.17268,-0.38289,Sweden,Large Cap,MYCR,19.377,2022-07-14,MYCR.ST,0.01982,24.802,3.055,3.518,-799.0,2022-07-28,Q2-2022,Technology,0.08467681181256592,0.30601175229772487,-0.12038571643814977,-0.09700064865123426,-2.344505604777569,0.3821766020583056,0.34486441908373777,0.3791953527415598,0.947702549788955,-12.999553684040961,-2.383277506778112,-0.22801129784728735
131,1712,Epiroc B,Industrial Machinery,66.144,48.79,0.794,16590.0,55543.0,0.34922,189404.0,38.756,0.27027999999999996,6513.0,28593.0,188528.0,-0.0394,-0.07205,Sweden,Large Cap,EPI B,18.932,2022-07-20,EPI-B.ST,0.01922,24.293,4.275,6.624,-4789.0,2022-07-28,Q2-2022,Industrials,0.11726050087319734,0.29868750337576294,-0.08622148605584862,-0.005657695549135422,-0.12786703574329747,0.3334435848551658,0.32080853389016833,0.4055277884908168,1.0210589455158838,1.923408797201581,0.7225021646927721,-0.12208201026179866
132,103,Hufvudstaden A,Real Estate,39.794,68.855,0.051,1347.0,51133.199,0.02748,28732.99,34.952,0.10743,1058.2,30920.0,37946.09,0.03738,-0.1186,Sweden,Large Cap,HUFV A,29.45,2022-05-05,HUFV-A.ST,0.019119999999999998,8.283,14.516,0.929,-741.1,2022-07-28,Q1-2022,Financials,0.020694969622377823,0.026342963599832663,-0.014493519171370444,-0.016691826452984504,-0.4570147111317196,0.29918583100282686,0.2892646531820472,0.33474440250927306,0.960653830378848,15.770146109243385,20.785260229255424,0.029666002164484118
133,152,Nederman,Installation,1.205,26.053,0.834,1642.5,5352.3,0.14708,6565.273,51.528,0.16393000000000002,405.4,1894.7,7633.073,0.012470000000000002,-0.04612,Sweden,Mid Cap,NMAN,16.932,2022-07-15,NMAN.ST,0.01874,21.094,1.71,3.465,45.5,2022-07-28,Q2-2022,Industrials,0.07574313846383797,0.30687741718513534,0.0085010182538348,0.04469572678355482,0.8151731532225112,0.5191496476204478,0.4874346718932879,0.5025228086008781,0.8810221792897892,1.4599658114939915,2.467502031276204,-0.04776792843257993
134,17,Assa Abloy,Construction Supplies,358.126,51.051,0.728,41724.0,144999.0,0.14782,258623.203,29.626,0.14605,10562.0,78365.0,291188.188,-0.056029999999999996,-0.14764,Sweden,Large Cap,ASSA B,18.416,2022-07-19,ASSA-B.ST,0.01806,22.561,2.757,3.3,-6932.0,2022-07-28,Q2-2022,Industrials,0.07284188166814944,0.28775370864626654,-0.0478072262567328,-0.019069360595751927,-0.5820559093245214,0.2730274658589887,0.2551867534906973,0.3002693967521236,0.923913232011371,6.22826919375256,8.403672353099385,-0.09651119808538022
135,47,Catena,Real Estate,26.095,-19.788,0.049,1162.9,29843.0,0.04303,20207.51,43.527,0.2318,1008.3,14914.0,30301.51,-0.13643,-0.10267,Sweden,Large Cap,CATE,26.939,2022-07-07,CATE.ST,0.01795,5.57,20.549,1.355,1562.5,2022-07-28,Q2-2022,Financials,0.033786817679187744,0.03896726200449017,0.05235733672888115,-0.0363291848808216,-0.7976419295933732,0.34919837958475575,0.3401460252445912,0.4174335211722886,0.9354107124764367,0.13181689938809146,-4.232313828444445,-0.18872458024194327
136,88,Getinge,Medical Supplies,274.734,24.33,0.56,13275.0,48480.0,0.1213,61555.621,51.064,0.09422000000000001,4135.0,28274.0,65416.621,-0.35613,-0.36517000000000005,Sweden,Large Cap,GETI B,16.782,2022-07-19,GETI-B.ST,0.0177,23.106,2.41,2.177,-2020.0,2022-07-28,Q2-2022,Health Care,0.08529290429042904,0.27382425742574257,-0.041666666666666664,-0.11105561637055739,-1.6689365388124262,0.4277335152311777,0.3609611736637782,0.6098743200028344,0.6670052713034816,-18.734651950673605,-16.02555316904682,-0.3886252230665693
137,441,NP3 Fastigheter,Real Estate,12.778,-7.054,0.066,1027.0,21162.0,0.049980000000000004,22503.74,53.982,0.29642,658.0,7378.0,34270.738,-0.11635999999999999,0.24773,Sweden,Large Cap,NP3,35.477,2022-07-08,NP3.ST,0.0177,6.049,24.514,3.05,3155.0,2022-07-28,Q2-2022,Financials,0.031093469426330216,0.04853038465173424,0.14908798790284472,-0.009766976657386905,-0.1601908652264853,0.4965312924981781,0.4913451780133165,0.55880726756874,1.0360285179163777,1.9504789565712064,-11.820441618344512,-0.2714538517005992
138,29,Beijer Alma,Industrial Components,6.965,-13.757,0.808,1883.6,7187.6,0.21079,11931.88,35.452,0.20423,564.5,2839.4,13622.88,-0.14286,-0.019459999999999998,Sweden,Mid Cap,BEIA B,16.891,2022-04-26,BEIA-B.ST,0.01768,20.473,2.345,4.202,883.0,2022-07-28,Q1-2022,Industrials,0.07853803773164894,0.2620624408703879,0.12285046468918692,0.006887705382400688,0.1258426829243782,0.3991647767349079,0.3855136775828848,0.5016331588920926,0.9643138321875134,3.943345272465339,-1.7081914795397937,-0.13397442353238442
