,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m,Return 3m Rank,Return 6m Rank,Return 1y Rank,EA ret std Rank,Res_Mom_1Y Rank,Res_Mom_6m Rank,P/E Rank,P/B Rank,P/S Rank,P/FCF Rank,EV/EBIT Rank,Asset Growth Rank,Yield Rank,ROE Rank,ROC Rank,FCFROE Rank,GPA Rank,Assets Turn Rank,PMOM Rank,IMOM Rank,Momentum Rank,Quality Rank,Value Rank,Gestalt Rank
134,134,1930,Electrolux Professional B,Consumer Electronics,22.838,2997.131,0.741,2653.0,10609.0,0.12633,14757.836,39.244,0.13816,-1130.0,3525.0,-0.14059,-0.22956,0.08862,Sweden,Large Cap,EPRO B,27.885,2022-01-28,EPRO-B.ST,0.00974,30.304,1.877,4.187,0.45051,2022-03-03,Q4-2021,Consumer Durables,-0.3205673758865248,0.250070694693185,0.068851649794714,1.7067700662104563,0.359175577754906,0.3424777242520862,0.3697251353926221,,0.0339904601387046,-0.1373489980930668,181.0,179.0,118.0,56.0,168.0,176.0,168.0,241.0,142.0,264.0,190.0,279.0,145.0,127.0,143.0,286.0,162.0,165.0,139.5,166.0,108.5,185.0,219.0,178.0
177,177,297,Generic Sweden,Security & Surveillance,1.199,32.735,1.922,53.687,59.424,4.23651,603.537,68.218,0.59801,18.437,30.312,-0.33469,-0.51386,0.18029,Sweden,First North,GENI,25.065,2022-02-17,GENI.ST,0.02037,33.297,5.257,19.911,0.3375,2022-03-03,Q4-2021,Technology,0.60824096067564,0.9034565158858372,-0.0917366277826181,-1.202685309648798,0.676134755875867,0.625626085473009,0.6990856834138879,1.4235340553842286,-1.5827152256999917,-12.474346733481038,312.0,318.0,91.0,285.0,254.0,368.0,184.0,360.0,261.0,96.0,181.0,251.0,105.0,2.0,3.0,8.0,13.0,11.0,207.0,322.0,285.0,2.0,232.0,179.0
445,445,2289,Volvo Car,Auto & Equipment,304.755,2997.131,0.994,60413.0,283824.0,0.2124299999999999,184253.764,68.915,0.1320899999999999,-4885.0,90418.0,-0.18395,-0.81243,-0.94954,Sweden,Large Cap,VOLCAR B,6.876,2022-02-11,VOLCAR-B.ST,0.0,14.686,0.653,2.038,0.08201,2022-03-03,Q4-2021,Consumer Durables,-0.0540268530602313,0.21285374034613,-0.0290797900679842,-0.4203938316388332,0.6927785457560502,0.6617118526899125,0.6339785655772834,,0.0339904601387046,-0.1373489980930668,211.0,359.0,350.5,234.0,168.0,176.0,79.0,110.0,46.0,264.0,23.0,114.0,272.0,132.0,78.0,179.0,218.0,91.5,359.5,166.0,324.0,126.0,69.0,180.0
15,15,241,AFRY,Business Consultants,56.373,68.205,0.776,7838.0,25913.0,0.0958099999999999,19438.5,30.406,0.1027,285.0,10992.0,-0.31811,-0.41319,-0.26495,Sweden,Large Cap,AFRY,15.104,2022-02-04,AFRY.ST,0.0320299999999999,17.23,0.967,1.768,0.09754,2022-03-03,Q4-2021,Industrials,0.0259279475982532,0.3024736618685602,-0.0451190844950106,-1.4964336661097886,0.264360398685821,0.2453021315400583,0.276339171816421,1.575405496364528,-4.580385902389383,-5.153833077128948,308.0,291.0,225.0,306.0,325.0,348.0,91.0,82.0,74.0,127.0,100.0,128.0,65.0,167.0,175.0,142.0,134.0,154.0,269.5,348.0,316.0,145.0,63.0,181.0
192,192,98,Hexagon,Measuring & Analysis,398.207,207.984,0.308,28530.42,143769.0,0.08961,334126.533,33.547,0.09146,1606.5,89067.422,-0.04449,-0.1774899999999999,0.1867599999999999,Sweden,Large Cap,HEXA B,34.956,2022-02-02,HEXA-B.ST,0.00909,39.262,7.546,3.751,0.3168499999999999,2022-03-03,Q4-2021,Industrials,0.0180368979355886,0.198446257538134,0.0275670632879745,0.7325350896077693,0.2805028210604054,0.2730842215813015,0.3449067655514579,1.2296809015932006,1.4845125959293346,0.1126969760854691,105.0,150.0,89.0,102.0,90.0,135.0,192.0,225.0,282.0,152.0,209.0,246.0,149.0,177.0,193.0,146.0,233.0,279.0,112.0,95.0,77.0,221.0,226.5,182.0
274,274,143,Millicom,Telecommunications,135.962,2997.131,0.305,28683.4,130952.398,0.06753,20935.53,32.013,0.21533,-15111.55,23701.0,-0.23425,-0.3607,-0.36383,Sweden,Large Cap,TIGO SDB,15.837,2022-02-11,TIGO-SDB.ST,0.0,4.102,0.524,0.883,0.21873,2022-03-03,Q4-2021,Telecom,-0.6375912408759123,0.2190368442126581,0.0451716281013119,1.334147190042904,0.2627662213277131,0.2303144684922901,0.3103141940912822,1.0112163695276408,0.2288335759861317,-1.2487045503529302,245.0,271.0,254.0,73.0,132.0,253.0,7.0,15.0,36.0,264.0,108.0,205.0,272.0,68.0,221.0,333.0,212.0,281.0,277.5,221.0,220.0,241.0,68.0,183.5
16,16,1358,Alcadon Group,Electrical Components,5.592,2997.131,1.019,77.4,722.8,0.13792,1432.625,53.953,0.13824,-31.0,340.5,-0.21166,0.06414,1.14076,Sweden,First North,ALCA,24.079,2022-02-22,ALCA.ST,0.00685,27.814,1.945,4.207,0.57576,2022-03-03,Q4-2021,Industrials,-0.0910425844346549,0.1070835639180963,-0.0792301270391959,-1.3914200887201886,0.4587361036267042,0.4032890700316955,0.5218812886509894,1.5180537252352395,5.173814958032435,1.2631607882574836,233.0,48.0,19.0,299.0,17.0,87.0,162.0,242.0,145.0,264.0,176.0,302.0,160.0,126.0,137.0,205.0,300.0,89.5,28.0,43.0,133.0,174.0,222.0,183.5
49,49,30,Beijer Electronics,Computer Hardware,1.361,2997.131,0.757,,2139.075,0.05316,1673.426,60.317,0.04875,-93.348,729.196,-0.2092999999999999,-0.07372,0.35191,Sweden,Mid Cap,BELE,36.398,2022-01-27,BELE.ST,0.00865,46.229,1.026,2.295,0.13544,2022-03-03,Q4-2021,Technology,-0.1280149644265739,0.2351477162741392,-0.034991916232027,-0.5280512724633172,0.5068022566170667,0.4811572431382465,0.6073391475671795,1.3043236223034895,4.050216043836096,1.5840371763911243,231.0,92.0,57.0,246.0,33.0,79.0,201.0,132.0,81.0,264.0,211.0,160.0,151.0,226.0,231.0,221.0,184.5,161.0,62.0,48.0,142.5,219.0,168.0,185.0
407,407,2290,Synsam,Accessories,8.435,14.161,0.614,4728.0,7603.0,0.12346,9870.0,58.298,0.0205699999999999,697.0,2479.0,-0.06534,-0.81243,-0.94954,Sweden,Mid Cap,SYNSAM,19.368,2022-02-23,SYNSAM.ST,0.02584,109.667,2.088,3.981,0.04752,2022-03-03,Q4-2021,Consumer Durables,0.2811617587736991,0.6218597921872945,0.0016351579162016,0.0249824400311023,0.5749728880024636,0.5484904236972722,0.5998801490063668,,0.0339904601387046,-0.1373489980930668,122.0,359.0,350.5,176.0,168.0,176.0,238.0,235.0,156.0,60.0,141.0,81.0,91.0,243.0,146.0,32.0,30.0,218.0,359.5,166.0,286.0,118.0,128.5,186.0
150,150,750,Evolution,Gambling & Casinos,1384.733,48.043,0.274,8934.916,40474.801,0.21019,221177.13,65.652,0.1897299999999999,4603.689,33090.148,0.09968,-0.30216,-0.07826,Sweden,Large Cap,EVO,32.072,2022-02-09,EVO.ST,0.01432,35.228,19.956,6.684,0.2316,2022-03-03,Q4-2021,Consumer Durables,0.1391256696706222,0.2207525615752872,-0.0257885326330286,-0.3041225253624516,0.5784503727577458,0.5150317030442937,0.7771729681111167,1.1467285620995291,-4.223913808203657,-2.0410546717591886,48.0,237.0,169.0,221.0,318.0,288.0,186.0,301.0,322.0,114.0,200.0,214.0,128.0,82.0,79.0,88.0,207.0,289.0,203.0,316.0,162.0,141.0,234.0,187.0
421,421,1861,Traton,Industrial Machinery,8.477,2997.131,0.525,53938.059,562534.5,0.02438,91700.0,29.546,0.05216,-22746.939,139946.094,-0.10537,-0.29189,-0.26331,Sweden,Large Cap,8TRA,31.889,2021-07-30,8TRA.ST,0.0138199999999999,12.559,0.311,0.655,0.29754,2022-03-03,Q3-2021,Industrials,-0.1625407208578468,0.095884001781224,0.0143505704528807,0.4647187420738156,0.282067661015986,0.2639859750393076,0.2830209733855635,,0.0339904601387046,-0.1373489980930668,149.0,225.0,224.0,131.0,168.0,176.0,52.0,6.0,9.0,264.0,199.0,237.0,130.0,224.0,246.0,240.0,304.0,240.0,236.5,166.0,180.0,268.0,92.0,188.0
128,128,602,Dustin Group,Computer Hardware,26.367,2997.131,1.197,2800.6,15401.2,0.0782,8727.131,40.679,0.0896899999999999,-2881.1,4826.5,-0.28233,-0.2254,-0.1080899999999999,Sweden,Mid Cap,DUST,18.245,2022-01-12,DUST.ST,0.02865,20.16,0.474,1.808,0.82765,2022-03-03,Q1-2022,Technology,-0.5969335957733347,0.1818429732748097,0.0293946373839024,0.6955136077196729,0.3879171754765751,0.3375251105289769,0.3873487142232995,1.071195668633286,0.5699841097965256,-0.1866544059194692,277.0,178.0,180.0,107.0,120.0,210.0,112.0,89.0,29.0,264.0,135.0,318.0,79.0,179.0,208.0,329.0,244.0,55.0,175.0,123.5,183.0,218.0,140.0,189.0
55,55,1677,BHG Group,Retailers,49.366,2997.131,0.936,3372.0,13528.9,0.0665,10771.992,57.177,0.09233,-1878.6,5211.9,-0.10263,-0.4291299999999999,-0.34586,Sweden,Large Cap,BHG,18.327,2022-01-28,BHG.ST,0.0,21.679,0.849,2.067,0.5677300000000001,2022-03-03,Q4-2021,Consumer Durables,-0.3604443676970011,0.249244210541877,0.1167086934049821,2.051944716346053,0.4776153194795629,0.4256907793847672,0.5212873597687391,0.5294249761893298,-5.808508497594486,-3.5924488661915306,144.0,295.0,249.0,40.0,336.0,326.0,124.0,114.0,62.0,264.0,136.0,299.0,272.0,176.0,223.0,295.0,165.0,107.5,286.0,340.0,178.5,207.0,156.0,190.0
302,302,2279,Nordisk Bergteknik,Mining - Service,3.737,2997.131,0.857,1176.3,2237.7,0.08928,1198.339,69.409,0.04615,-140.5,947.3,0.07187,-0.81243,-0.94954,Sweden,Mid Cap,NORB B,13.717,2022-02-17,NORB-B.ST,0.0,26.809,0.614,1.265,0.69986,2022-03-03,Q4-2021,Materials,-0.1483162672859706,0.5256736827993029,0.0333649394047239,0.4706484335872815,0.6919410241283727,0.6126054768906426,0.6497306671749825,,0.0339904601387046,-0.1373489980930668,55.0,359.0,350.5,129.0,168.0,176.0,157.0,37.0,39.0,264.0,88.0,308.0,272.0,227.0,195.0,233.0,60.0,130.0,359.5,166.0,243.0,172.0,127.0,191.0
248,248,1661,Leading Edge Materials,Mining,1.683,2997.131,0.7015,-0.901,199.279,-0.08563,629.327,81.55,-0.12535,-14.879,128.926,0.4928099999999999,1.39884,0.7965399999999999,Sweden,First North,LEMSE,463.802,2022-01-26,LEMSE.ST,0.0,53600.0,2.539,4.881,0.05651,2022-03-03,Q4-2021,Materials,-0.1154072879015869,-0.0045212992839185,0.1710414330125229,2.0218112234952343,0.787834927142611,0.7395774154231138,0.7753545975460381,0.6135625371415312,0.9466403967885642,3.992568908261488,8.0,1.0,25.0,44.0,106.0,20.0,310.5,262.0,184.5,264.0,312.0,93.0,272.0,296.0,284.0,218.0,338.0,184.5,9.0,55.0,3.5,283.0,256.0,192.0
40,40,1557,Awardit,Advertising,4.459,2997.131,0.453,195.454,1168.476,0.11871,2092.336,56.283,0.06088,-122.269,505.595,-0.10676,0.12054,1.40381,Sweden,First North,AWRD,31.482,2022-02-25,AWRD.ST,0.0,59.197,3.792,4.138,2.83117,2022-03-03,Q4-2021,Consumer Durables,-0.2418319010275022,0.1672725841181162,0.1195339619967355,2.1326101425848702,0.4865283466021063,0.4415303045999963,0.5137117357081272,1.3790679188783328,4.158417054599179,1.923528712917552,151.0,37.0,12.0,36.0,32.0,67.0,217.0,240.0,231.0,264.0,198.0,348.0,272.0,217.0,148.0,266.0,251.0,248.0,17.5,41.5,22.0,245.5,279.5,193.0
132,132,68,Elanders,Broadcasting & Publishing,5.01,2997.131,0.994,1645.0,11800.0,0.07264,4532.896,43.011,0.09746,-331.0,3304.0,-0.23049,-0.2405199999999999,-0.24297,Sweden,Mid Cap,ELAN B,16.865,2022-02-03,ELAN-B.ST,0.0280799999999999,14.077,0.386,1.372,0.3659,2022-03-03,Q4-2021,Consumer Durables,-0.100181598062954,0.1394067796610169,-0.0268755401200118,-0.5533205869125283,0.3809431639405084,0.3434517095119522,0.4451639785535264,1.5090489876968525,-3.620150363292737,0.3691087856523868,241.0,189.0,220.0,248.0,309.0,123.0,69.0,47.0,17.0,264.0,119.0,262.0,80.0,171.0,217.0,208.0,282.0,91.5,207.0,239.5,244.5,208.0,98.0,194.0
117,117,58,CTT Systems,Installation,2.199,110.336,0.46,138.5,328.5,0.11256,2394.292,32.701,0.0667,21.7,212.9,-0.13919,-0.15067,0.20189,Sweden,Mid Cap,CTT,90.194,2022-02-08,CTT.ST,0.00413,168.623,13.588,11.246,0.06829,2022-03-03,Q4-2021,Industrials,0.1019257867543447,0.4216133942161339,-0.02380544756775,-0.6065732410201302,0.35271790125626,0.3251610040518505,0.3596936299004876,1.0052387127929077,2.388966197044592,-0.4314112192980093,178.0,132.0,84.0,252.0,66.0,218.0,244.0,343.0,314.0,139.0,243.0,101.0,171.0,214.0,156.0,106.0,82.0,245.5,95.5,110.0,151.0,154.0,249.0,195.0
236,236,1796,Karnov,Business Consultants,7.026,2997.131,0.194,739.35,4521.922,0.04256,6053.712,43.448,0.03942,-71.293,2147.522,0.10236,-0.03945,0.079,Sweden,Mid Cap,KAR,55.125,2022-02-23,KAR.ST,0.0,64.42,6.894,2.819,0.2258599999999999,2022-03-03,Q4-2021,Industrials,-0.033197797275185,0.1635034836956498,0.0299202740583974,0.5564529006582423,0.3328546923457364,0.2699681420960911,0.4928069222902311,,0.0339904601387046,-0.1373489980930668,47.0,82.0,122.0,122.0,168.0,176.0,222.0,168.0,278.0,264.0,228.0,210.0,272.0,228.0,239.0,171.0,257.0,309.0,93.5,166.0,54.0,258.0,243.0,196.5
415,415,2045,Thunderful,Gaming,5.995,2997.131,0.868,1005.4,3619.7,0.0890099999999999,3064.032,42.821,0.07345,-381.7,1799.9,-0.21212,-0.35286,-0.28363,Sweden,First North,THUNDR,16.216,2022-02-17,THUNDR.ST,0.0,23.178,0.936,1.702,0.47304,2022-03-03,Q4-2021,Consumer Durables,-0.2120673370742818,0.2777578252341354,0.0361004063243394,0.738194653923536,0.4472877232894813,0.4244154162752397,0.4482092730438112,,0.0339904601387046,-0.1373489980930668,234.0,266.0,234.0,101.0,168.0,176.0,135.0,74.0,71.0,264.0,113.0,286.0,272.0,208.0,196.0,255.0,147.0,127.0,260.0,166.0,217.0,202.0,136.0,196.5
363,363,200,Sectra,Medical Equipment,34.573,126.015,1.032,1607.777,1690.566,0.65247,29335.563,43.71,0.31392,232.794,1036.555,-0.28781,-0.2465,0.15865,Sweden,Large Cap,SECT B,71.134,2021-12-10,SECT-B.ST,0.00597,89.177,16.312,28.301,0.3084,2022-03-03,Q2-2022,Health Care,0.2245843201759675,0.9510288270318936,-0.1076521931723221,-2.639838348664075,0.4159287963765061,0.3887334686290536,0.373753433947823,0.6432735162557414,0.6383213315009089,-1.6025425240852231,281.0,192.0,98.0,344.0,116.0,270.0,233.0,365.0,319.0,143.0,236.0,243.0,163.0,26.0,19.0,51.0,11.0,87.0,133.5,222.0,252.0,15.0,292.0,198.0
261,261,1573,Lyko,Personal Products,3.753,47.573,1.709,958.9,1254.5,0.11119,3192.135,40.768,0.1202599999999999,67.1,388.0,-0.37761,-0.23626,-0.2472899999999999,Sweden,First North,LYKO A,47.047,2022-02-10,LYKO-A.ST,0.0,67.489,1.478,8.227,0.32639,2022-03-03,Q4-2021,Food and Beverage,0.1729381443298969,0.7643682742128338,-0.0661154046840745,-1.616807879918378,0.3354877242912523,0.28439162782061,0.3747864546314615,0.6373406387568349,-7.251375031160918,-2.6069073453676546,327.0,184.0,221.0,315.0,349.0,309.0,226.0,322.0,124.0,113.0,224.0,248.0,272.0,146.0,160.0,70.0,17.0,18.0,202.0,337.5,304.0,47.0,209.0,199.0
140,140,1576,Enad Global 7,Gaming,5.211,2997.131,0.273,1310.3,6116.2,0.03987,2441.582,101.463,0.02103,-499.6,4597.8,0.0573,-0.40167,-0.7140000000000001,Sweden,First North,EG7,12.067,2022-02-25,EG7.ST,0.0,25.249,1.128,0.531,0.33919,2022-03-03,Q4-2021,Consumer Durables,-0.1086606637957283,0.214234328504627,0.1018673765077202,0.8695842267998213,0.8163226348136975,0.6670161558688019,1.0736509456045031,0.653831609359908,-7.687500513327785,-1.2795539146037869,59.0,286.0,327.0,94.0,351.0,254.0,145.0,3.0,90.0,264.0,76.0,253.0,272.0,242.0,241.0,214.0,216.0,290.0,313.0,314.5,194.0,257.0,113.0,200.0
127,127,65,Duni,Personal Products,4.328,2997.131,0.791,928.0,6396.0,0.05534,4530.704,40.314,0.0279999999999999,-38.0,2714.0,-0.13775,-0.14991,-0.08015,Sweden,Mid Cap,DUNI,34.137,2022-02-17,DUNI.ST,0.0,59.617,0.895,1.669,0.10657,2022-03-03,Q4-2021,Food and Beverage,-0.0140014738393515,0.1450906816760475,-0.0357388126300803,-0.9760198627296258,0.3430247013425152,0.3011494531423452,0.3355993466509111,1.70183943087548,2.2415879828778844,2.767710681616513,175.0,131.0,171.0,275.0,73.0,41.0,218.0,73.0,67.0,264.0,207.0,133.0,272.0,236.0,229.0,166.0,276.0,151.0,144.0,50.0,185.0,229.0,150.0,201.0
135,135,71,Elekta,Medical Equipment,130.408,134.531,0.507,5277.0,27577.0,0.14846,31076.679,32.586,0.1206,231.0,8947.0,-0.23349,-0.27434,-0.2717299999999999,Sweden,Large Cap,EKTA B,20.248,2022-02-24,EKTA-B.ST,0.0271499999999999,28.686,2.224,3.473,0.08298,2022-03-03,Q3-2022,Health Care,0.0258187101821839,0.1913551147695543,-0.0081812205143808,-0.1967981915517464,0.2897887812994962,0.2622421737360563,0.3810102317369912,1.047956973808916,-0.7555337456364071,0.5523037331927936,244.0,209.0,227.0,210.0,230.0,113.0,164.0,213.0,163.0,145.0,145.0,115.0,83.5,145.0,126.0,143.0,239.0,242.0,225.5,134.0,240.0,187.0,138.0,202.0
237,237,119,Karo Pharma,Biotechnology,3.562,2997.131,0.235,1706.3,12593.4,0.01753,12837.738,31.795,-0.00301,-290.1,5814.3,-0.0221099999999999,0.06089,0.1363599999999999,Sweden,Large Cap,KARO,88.8,2022-02-25,KARO.ST,0.0,53600.0,4.335,2.208,0.0060599999999999,2022-03-03,Q4-2021,Health Care,-0.0498942263041122,0.1354916067146283,-0.0184240552182478,-0.4416596851519875,0.2918378605440068,0.2489634277369428,0.3823288857193853,0.2128373984810444,-0.5461868808281918,-0.6069636176522162,93.0,49.0,105.0,239.0,223.0,229.0,310.5,125.0,242.0,264.0,242.0,52.0,272.0,257.0,249.0,177.0,283.0,299.5,64.0,253.0,91.0,273.0,201.5,203.5
203,203,753,Hövding,Recreation & Sport,1.783,2997.131,1.785,53.243,90.599,-4.96155,544.617,57.856,-1.09075,-30.996,25.377,0.07912,0.04691,0.0480299999999999,Sweden,First North,HOVD,463.802,2022-02-18,HOVD.ST,0.0,53600.0,3.276,21.461,-0.20675,2022-03-03,Q4-2021,Consumer Durables,-1.2214209717460691,0.5876775681850793,0.037794113545293,0.6756212079602959,0.4596200056272826,0.3484914057325894,0.5126967126089367,0.7914453147997667,1.3927253683479857,4.3293187663769865,51.0,54.0,130.0,108.0,93.0,16.0,310.5,361.0,211.0,264.0,312.0,18.0,272.0,360.0,361.0,365.0,43.0,16.0,79.5,45.5,46.0,247.0,272.5,203.5
232,232,378,Josemaria Resources,Mining,10.186,2997.131,0.7015,,498.019,-1.99201,5178.387,59.432,0.08583,-468.136,-17.002,0.6274000000000001,0.90704,1.67589,Sweden,Mid Cap,JOSE,463.802,2022-02-25,JOSE.ST,0.0,53600.0,2.539,3.051,2.51289,2022-03-03,Q4-2021,Materials,-0.0562922191643732,0.2351477162741392,0.0230371247973411,0.3432279535464387,0.5145175002761856,0.4328718849343477,0.6151560039743458,0.843995567228577,8.31683259349669,7.659493391360551,2.0,5.0,8.0,140.0,5.0,3.0,310.5,184.5,184.5,264.0,312.0,346.0,272.0,184.5,352.0,184.5,184.5,184.5,4.5,2.0,13.5,238.5,315.5,205.0
50,50,28,Beijer Ref,Installation,60.399,2997.131,1.105,,15300.0,0.14462,54784.163,45.74,0.18591,-579.0,5266.0,-0.18672,-0.28278,0.16956,Sweden,Large Cap,BEIJ B,43.622,2022-01-27,BEIJ-B.ST,0.00768,55.961,3.232,10.403,0.34116,2022-03-03,Q4-2021,Industrials,-0.1099506266616027,0.2351477162741392,0.004098758819478,0.0828558427451446,0.372901558009751,0.3547409228749357,0.4533867962311397,1.851288679318172,1.0599727044542444,-1.477310507042041,214.0,220.0,95.0,171.0,102.0,265.0,213.0,336.0,209.0,264.0,221.0,255.0,157.0,85.0,131.0,215.0,184.5,75.0,150.0,211.5,173.0,122.0,279.5,206.0
266,266,1459,Medicover,Healthcare Facilities,31.666,2997.131,0.818,4151.45,17701.99,0.12478,33764.64,49.02,0.18111,-1228.619,5439.976,-0.2,-0.18099,0.1499,Sweden,Large Cap,MCOV B,23.224,2022-02-11,MCOV-B.ST,0.00563,31.558,2.332,6.207,0.51616,2022-03-03,Q4-2021,Health Care,-0.2258500772797527,0.2345188309336972,-0.0142915320766131,-0.2667911265593892,0.4338320014191366,0.3935811605776099,0.4909610629301819,1.5204622231600984,0.7496076706786047,0.0417153122962296,220.5,152.0,99.0,217.0,113.0,138.0,175.0,296.0,166.0,264.0,168.0,294.0,165.0,89.0,145.0,260.0,194.0,142.5,118.0,101.0,168.5,168.0,240.0,207.0
424,424,746,Troax Group,Installation,21.066,78.516,0.87,957.072,2946.4,0.25036,14040.0,52.104,0.2784,178.816,1448.816,-0.42222,-0.35359,-0.08949,Sweden,Large Cap,TROAX,27.366,2022-02-04,TROAX.ST,0.01303,34.808,5.477,9.691,0.14722,2022-03-03,Q4-2021,Industrials,0.123422159887798,0.3248275862068965,-0.0999879366953901,-1.6318720697543805,0.4589030081153548,0.4111843514147887,0.561566432787889,2.007203427549708,-0.1396765537408708,-1.818547670814924,340.0,267.0,174.0,317.0,205.0,280.0,185.0,332.0,265.5,132.0,188.0,165.0,133.0,37.0,60.0,98.0,123.0,126.0,227.5,257.0,314.0,55.5,214.0,208.0
377,377,209,SkiStar,Leisure,14.049,36.543,0.385,2119.082,7138.252,0.05175,10980.478,30.324,0.06969,300.48,2453.177,-0.13678,-0.22382,0.08391,Sweden,Mid Cap,SKIS B,54.548,2021-12-20,SKIS-B.ST,0.0107099999999999,63.911,3.89,4.476,0.18508,2022-03-03,Q1-2022,Consumer Durables,0.1224860660278487,0.2968628734317589,-0.0356439302958325,-1.073086633302053,0.3150482245037361,0.2896061580192148,0.3044321000323283,1.030191608386234,3.035854839638392,-2.816469008433641,173.0,176.0,121.0,281.0,53.0,314.0,221.0,252.0,235.0,103.0,227.0,193.0,138.0,213.0,232.0,99.0,137.0,260.0,139.5,211.5,184.0,205.0,199.0,209.0
193,193,405,Hexatronic,Electrical Components,140.629,2997.131,0.74,1567.2,4715.2,0.1332499999999999,13284.375,60.542,0.15363,-1049.6,1647.5,-0.3144699999999999,0.14737,2.14423,Sweden,Large Cap,HTRO,39.817,2022-02-24,HTRO.ST,0.00153,49.545,3.769,8.063,1.4140100000000002,2022-03-03,Q4-2021,Industrials,-0.6370864946889225,0.332371903630811,-0.0033556594394645,-0.0516920066891458,0.5702373608390918,0.5036617539851549,0.5949687146143816,1.6896789829164458,4.278112140943991,0.9510175119793892,307.0,32.0,4.0,195.0,29.0,100.0,206.0,319.0,229.0,264.0,214.0,332.0,175.0,109.0,139.0,331.0,119.0,166.0,13.0,56.5,110.5,177.5,301.0,210.5
34,34,18,AstraZeneca,Pharmaceuticals,621.4,2997.131,0.355,210831.203,889263.812,0.01381,1824287.108,27.976,0.0028499999999999,-43001.801,331421.906,0.1896499999999999,0.1669,0.488,Sweden,Large Cap,AZN,227.718,2022-02-10,AZN.ST,0.0152699999999999,1863.564,5.777,5.504,0.57897,2022-03-03,Q4-2021,Health Care,-0.1297494227795551,0.2370851036047782,0.0364078722757548,1.2595573224699417,0.2439824268780502,0.2215121276426383,0.2649213777246126,0.1624156472982635,3.33023266347455,0.7162367449893065,29.0,28.0,46.0,78.0,47.0,106.0,251.0,282.0,270.0,264.0,253.0,303.0,122.0,252.0,252.0,222.0,176.0,269.0,30.0,64.0,16.0,251.0,322.0,210.5
276,276,1421,Mips,Recreation & Sport,130.087,71.932,0.804,445.0,756.0,0.6612600000000001,19133.958,66.622,0.44194,266.0,577.0,-0.37059,-0.23721,0.1347,Sweden,Large Cap,MIPS,57.334,2022-02-10,MIPS.ST,0.00684,75.036,31.47,33.161,0.46228,2022-03-03,Q4-2021,Consumer Durables,0.4610051993067591,0.5886243386243386,-0.1591003211637556,-2.359393335793245,0.5574518808034289,0.4741692391872614,0.6180311300909642,0.9879580748269154,-2.608114065412207,-2.64232602600112,323.0,186.0,106.0,334.0,282.0,310.0,227.0,367.0,337.0,130.0,230.0,284.0,161.0,8.0,18.0,13.0,42.0,147.0,136.0,308.0,263.0,20.0,307.5,212.0
440,440,2332,Viva Wine,Beverages,2.248,2997.131,0.874,796.0,3813.0,0.2086499999999999,4530.381,41.928,0.23848,-1431.0,1661.0,-0.75677,-0.81243,-0.94954,Sweden,First North,VIVA,9.742,2022-02-24,VIVA.ST,0.02941,10.943,1.357,2.728,0.17759999999999998,2022-03-03,Q4-2021,Food and Beverage,-0.8615291992775437,0.2087595069499082,0.1200210019987445,2.6403387163230674,0.4230318510482936,0.4047189446075511,0.4166172493274877,,0.0339904601387046,-0.1373489980930668,365.0,359.0,350.5,23.0,168.0,176.0,41.0,165.0,114.0,264.0,50.0,184.5,77.0,54.0,80.0,357.0,222.0,125.0,359.5,166.0,313.0,171.0,111.0,213.0
265,265,1977,Media and Games,Gaming,15.826,2997.131,0.27,2881.813,9490.385,0.07209,5717.776,57.544,0.05224,-2344.847,3122.93,-0.17955,-0.3333299999999999,-0.02799,Sweden,First North,M8G,10.396,2022-02-28,M8G.ST,0.0,33.177,1.984,1.831,1.4209200000000002,2022-03-03,Q4-2021,Consumer Durables,-0.7508484019814726,0.3036560687474744,0.1043617558847564,1.4979443759281694,0.5591666608690821,0.5384521191483236,0.6385359212074414,,0.0339904601387046,-0.1373489980930668,206.0,258.0,154.0,62.0,168.0,176.0,183.0,91.0,150.5,264.0,60.0,334.0,272.0,223.0,218.0,347.0,133.0,293.0,209.0,166.0,164.0,260.0,174.0,214.0
431,431,1728,Veoneer,Auto & Equipment,84.623,2997.131,0.947,2287.74,14665.0,-0.46065,38533.16,11.204,-0.45135,-2698.36,7148.14,0.0683199999999999,0.13832,0.4725999999999999,Sweden,Large Cap,VNE SDB,463.802,2022-02-02,VNE-SDB.ST,0.0,53600.0,2.775,5.391,-0.32531,2022-03-03,Q4-2021,Consumer Durables,-0.3774912075029308,0.1559999999999999,-0.0156858748069037,-1.3475655469682335,0.5577338234578276,0.2818232844881392,0.1066838029600229,1.3460263615572468,5.73271364803032,3.3220242034302787,58.0,33.0,47.0,297.0,14.0,30.0,310.5,279.0,202.0,264.0,312.0,10.0,272.0,339.0,318.0,297.0,266.0,104.0,33.5,13.0,72.0,284.0,247.0,215.0
