,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
108,108,312,Copperstone,Mining,1.963,-23.39,,-55.809,571.47,-0.03786,1464.642,36.918,0.00049,-62.617,547.711,-0.05654,-0.08176,0.30067,Sweden,First North,COPP B,-91.449,2021-08-20,COPP-B.ST,,5840.0,,2.674,0.67927,2022-03-03,Q2-2021,Materials,-0.1143248903162434,-0.0976586697464433,0.0003729714218492,0.0048455723742157,0.462246249984201,0.4136262260581325,0.7054562972887133,0.6683543234025161,1.7402584223425002,-1.7777158067717167
109,109,57,Corem Property A,Real Estate,0.784,102.114,0.03,1894.0,92236.0,0.02373,24098.977,44.427,0.12988,236.0,33342.0,-0.275,-0.1144999999999999,0.15423,Sweden,Large Cap,CORE A,39.984,2022-02-24,CORE-A.ST,0.01724,5.467,8.591,0.723,3.93927,2022-03-03,Q4-2021,Financials,0.0070781596784835,0.0205342816253957,-0.0386364856447439,-0.7782986657402412,0.488599981850613,0.4038639373109838,0.454978603581999,1.0348661723908146,1.734508817350176,-0.6322794053486378
110,110,2218,Corem Property D,Real Estate,3.38,1296.236,0.03,1894.0,92236.0,0.02373,305911.58,13.3,0.12988,236.0,33342.0,-0.04072,-0.05305,-0.94954,Sweden,Large Cap,CORE D,198.484,2022-02-24,CORE-D.ST,0.06791,69.4,109.059,9.175,3.93927,2022-03-03,Q4-2021,Financials,0.0070781596784835,0.0205342816253957,0.026977896099631,1.836610106985712,0.1264660359555555,0.1046747431375714,0.1346265606368844,,0.0339904601387046,-0.1373489980930668
111,111,398,Cortus Energy,Biomass Energy,1.533,-7.191,0.001,-36.758,128.626,-1.35927,523.53,61.295,-0.88981,-72.808,88.357,-0.2056599999999999,-0.4245799999999999,-0.15666,Sweden,First North,CE,-7.076,2022-02-23,CE.ST,,-5.743,486.552,5.925,0.07657,2022-03-03,Q4-2021,Utilities,-0.8240207340674763,-0.2857742602584237,-0.0309678533036378,-0.5324557188875405,0.7702905050102653,0.6628017662515828,0.5330491413284335,0.2971917815673991,-2.773091103809319,-5.655789970543165
112,112,270,C-RAD,Medical Equipment,2.337,126.227,0.852,165.7,306.7,0.31277,1552.592,35.755,0.10861,12.3,231.1,0.01099,-0.29878,-0.22689,Sweden,Small Cap,CRAD B,39.905,2022-01-27,CRAD-B.ST,,61.032,5.944,6.718,0.13383,2022-03-03,Q4-2021,Health Care,0.0532237126784941,0.5402673622432345,0.0793591800289286,2.048881383311429,0.3662739294514775,0.3447460927300037,0.3549931709413318,1.239105937410868,-0.6131898470393825,-0.426345170970632
113,113,278,Creades,Holding Companies,21.068,-14.687,,,13520.0,0.3261,14363.62,48.831,0.32391,-978.0,12945.0,-0.16726,-0.0298,0.26555,Sweden,Large Cap,CRED A,3.293,2022-01-27,CRED-A.ST,0.0132299999999999,3.426,,1.11,0.62091,2022-03-03,Q4-2021,Financials,-0.075550405561993,,0.0301619999326014,0.6121225130802453,0.49420572319515,0.4579761697788077,0.4516077904302781,0.9056515795740552,-0.135559792164199,-0.5386222104954592
114,114,2205,Creaspac SPAC,Investment Banking,5.348,-1213.58,,-8.0,2466.0,,2457.5,10.006,-0.00325,-2.025,2459.0,-0.017,0.00769,-0.94954,Sweden,Mid Cap,CPAC SPAC,0.938,2021-11-17,CPAC-SPAC.ST,,-307.188,,0.999,,2022-03-03,Q3-2021,Financials,-0.0008235054900366,-0.0032441200324412,-0.0051413442277241,-0.4876028855986457,0.0971277601724307,0.0854733914124362,0.0966384727951072,,0.0339904601387046,-0.1373489980930668
115,115,1382,Crunchfish,Biometric,2.493,-14.706,0.062,4.123,64.192,-1.59678,517.986,102.206,-0.6888599999999999,-35.222,55.843,0.22449,-0.29688,-0.47338,Sweden,First North,CFISH,-13.176,2022-02-17,CFISH.ST,,-13.466,25.463,9.276,0.44919,2022-03-03,Q4-2021,Technology,-0.6307325895815052,0.0642291874376869,-0.0651039414032387,-0.5189398968604438,0.9847946135972124,0.8969620537736314,1.149820013166354,1.2854794911647045,-1.9711862093319537,0.5315511244545208
116,116,2253,CTEK,Electrical Components,25.125,-61.081,0.588,492.4,1566.4,0.06686,5814.921,70.694,0.00672,-95.2,655.1,-0.41491,-0.81243,-0.94954,Sweden,Mid Cap,CTEK,77.2,2022-02-16,CTEK.ST,,1322.616,6.276,8.876,0.07738,2022-03-03,Q4-2021,Industrials,-0.1453213249885513,0.3143513789581205,-0.1259766285403322,-2.01113767687672,0.7468000901234918,0.6958071755742844,0.5741003639074025,,0.0339904601387046,-0.1373489980930668
117,117,58,CTT Systems,Installation,2.199,110.336,0.46,138.5,328.5,0.11256,2394.292,32.701,0.0667,21.7,212.9,-0.13919,-0.15067,0.20189,Sweden,Mid Cap,CTT,90.194,2022-02-08,CTT.ST,0.00413,168.623,13.588,11.246,0.06829,2022-03-03,Q4-2021,Industrials,0.1019257867543447,0.4216133942161339,-0.02380544756775,-0.6065732410201302,0.35271790125626,0.3251610040518505,0.3596936299004876,1.0052387127929077,2.388966197044592,-0.4314112192980093
118,118,245,Dedicare,Outsourcing,1.822,8.599,2.51,469.8,497.9,0.61185,578.732,44.991,0.36751,67.3,178.5,-0.01282,-0.29195,0.3215999999999999,Sweden,Small Cap,DEDI,5.084,2022-02-10,DEDI.ST,0.06494,8.822,0.463,3.242,0.29459,2022-03-03,Q4-2021,Industrials,0.3770308123249299,0.943562964450693,0.0513535379436418,1.1241816762125656,0.40630033559657,0.3792725777687606,0.4186716076415179,0.7133648870917262,2.075014046999231,-1.571979163422858
119,119,2080,Desenio,Home Furnishings,10.593,-6.02,0.72,1008.2,1703.7,0.10771,1536.223,84.445,0.21941,-255.2,260.7,-0.54792,-0.74363,-0.8781699999999999,Sweden,First North,DSNO,17.583,2022-02-16,DSNO.ST,,26.858,1.252,5.893,-0.14644,2022-03-03,Q4-2021,Consumer Durables,-0.978902953586498,0.5917708516757645,-0.1052106252072533,-1.4517021802917685,0.9172901178401692,0.6232168024674419,0.6642349380903539,,0.0339904601387046,-0.1373489980930668
120,120,2321,Devyser Diagnostics,Medical Equipment,0.64,,,,,,1232.288,46.292,,,,-0.75677,-0.81243,-0.94954,Sweden,First North,DVYSR,,,DVYSR.ST,,,,,,2022-03-02,Q4-2020,Health Care,,,-0.0005463457772232,-0.0108168620052922,0.6686610992630775,0.5665013161430246,0.46292,,0.0339904601387046,-0.1373489980930668
121,121,62,Diamyd Medical,Biotechnology,3.511,-8.823,0.001,-80.756,332.166,-1.48625,1093.133,105.461,-0.28142,-123.898,293.646,0.2345799999999999,-0.5874,-0.60528,Sweden,First North,DMYD B,-7.619,2022-01-26,DMYD-B.ST,,-12.4,2315.959,3.723,0.7393000000000001,2022-03-03,Q1-2022,Health Care,-0.4219298066379245,-0.243119404153345,0.1184061274197838,0.959412947359514,0.8107304403614454,0.601996603916143,1.1311188641785532,1.627949790491887,-2.577562959457941,-1.3493860957311927
122,122,282,DistIT,Computer Hardware,2.398,-4.916,1.44,547.1,1750.2,0.07409,954.701,67.254,0.07236,-194.2,598.5,-0.39757,-0.27767,0.0598299999999999,Sweden,First North,DIST,17.482,2022-02-23,DIST.ST,0.02688,21.948,0.378,1.595,0.51835,2022-03-03,Q4-2021,Technology,-0.3244778613199666,0.3125928465318249,-0.2138249579732607,-3.3955562829499617,0.5932409312469009,0.536859622585087,0.5771478801888311,1.052919106929238,-1.5010688805501415,-1.5364259502867477
123,123,63,Diös Fastigheter,Real Estate,19.262,-20.07,0.067,1289.0,29437.0,0.04388,13286.436,34.73,0.19504,-662.0,11823.0,-0.12917,-0.01295,0.4553399999999999,Sweden,Mid Cap,DIOS,22.145,2022-02-11,DIOS.ST,0.03552,5.762,6.755,1.124,0.18268,2022-03-03,Q4-2021,Financials,-0.0559925568806563,0.0437884295274654,0.0124417695571794,0.3465806163843916,0.2934082589878072,0.2847802983342659,0.3290163851041024,0.9386082707073424,5.025554931680442,3.184699319794425
124,124,910,Dometic,Auto & Equipment,122.732,-3.578,0.414,6361.0,52030.0,0.06846,27221.4,34.981,0.07689,-7607.0,22447.0,-0.30021,-0.38661,-0.28733,Sweden,Large Cap,DOM,14.02,2022-01-27,DOM.ST,0.0287599999999999,15.283,1.265,1.213,0.38322,2022-03-03,Q4-2021,Consumer Durables,-0.3388871564128837,0.1222563905439169,0.0482174066790364,1.295059004904613,0.3086370966895121,0.2955732070494571,0.3412352874800918,2.073034522550107,-1.4191481341726857,-1.5579249049467754
125,125,64,Doro,Consumer Electronics,1.133,-9.601,1.049,379.3,990.9,0.25951,667.27,88.555,0.1964999999999999,-69.5,422.9,-0.57233,-0.57698,-0.52778,Sweden,Small Cap,DORO,5.532,2022-02-17,DORO.ST,,7.855,0.642,1.578,-0.3733599999999999,2022-03-03,Q4-2021,Consumer Durables,-0.164341451879877,0.3827833282874155,0.012614422228573,0.0777612081463129,0.7773550862172881,0.3691064286600012,1.4867707456860106,1.1137120421170317,-2.083928982950617,-1.7871732556738251
126,126,401,Doxa,Holding Companies,4.061,-4.508,0.012,7.9,878.8,0.08935,1852.169,60.755,0.08761,-410.9,869.8,-0.38298,0.10127,3.0277800000000004,Sweden,First North,DOXA,24.014,2022-02-09,DOXA.ST,,18.93,169.924,2.129,59.60689,2022-03-03,Q4-2021,Financials,-0.4724074499885031,0.0089895311788802,-0.023518282929963,-0.3793896003992621,1.588709931285934,1.0516270732093786,0.5681458407321864,0.2732385486912217,2.652548052467038,-10.900213719618154
127,127,65,Duni,Personal Products,4.328,-119.229,0.791,928.0,6396.0,0.05534,4530.704,40.314,0.0279999999999999,-38.0,2714.0,-0.13775,-0.14991,-0.08015,Sweden,Mid Cap,DUNI,34.137,2022-02-17,DUNI.ST,,59.617,0.895,1.669,0.10657,2022-03-03,Q4-2021,Food and Beverage,-0.0140014738393515,0.1450906816760475,-0.0357388126300803,-0.9760198627296258,0.3430247013425152,0.3011494531423452,0.3355993466509111,1.70183943087548,2.2415879828778844,2.767710681616513
128,128,602,Dustin Group,Computer Hardware,26.367,-3.029,1.197,2800.6,15401.2,0.0782,8727.131,40.679,0.0896899999999999,-2881.1,4826.5,-0.28233,-0.2254,-0.1080899999999999,Sweden,Mid Cap,DUST,18.245,2022-01-12,DUST.ST,0.02865,20.16,0.474,1.808,0.82765,2022-03-03,Q1-2022,Technology,-0.5969335957733347,0.1818429732748097,0.0293946373839024,0.6955136077196729,0.3879171754765751,0.3375251105289769,0.3873487142232995,1.071195668633286,0.5699841097965256,-0.1866544059194692
129,129,67,Eastnine,Real Estate,1.686,-3.778,0.033,203.912,6916.691,0.0256,2321.215,36.502,0.19238,-614.334,3985.536,-0.30962,-0.26404,-0.19136,Sweden,Mid Cap,EAST,28.094,2022-02-11,EAST.ST,0.03244,3.027,10.171,0.582,0.29925,2022-03-03,Q4-2021,Financials,-0.1541408733982079,0.0294811492952338,0.0509004544674689,1.96415249153518,0.2786542788777332,0.1988607942981266,0.2375122975533508,0.9897601281396348,-0.1138975919836705,-4.053992888049357
130,130,460,Ecoclime,Energy & Recycling,1.038,-17.383,0.394,89.854,359.617,-0.08176,576.388,39.55,-0.03952,-33.158,308.507,-0.23594,-0.29617,-0.21384,Sweden,First North,ECC B,-31.575,2022-02-17,ECC-B.ST,,-46.399,3.667,1.868,0.57502,2022-03-03,Q4-2021,Industrials,-0.1074789226824675,0.2498602680073522,-0.0053758887984645,-0.1214426912169156,0.4394393022745176,0.3890708874612837,0.4057126386078867,1.108003102191144,-2.7701169365715024,-2.065528978784509
131,131,332,Egetis Therapeutics,Biotechnology,1.187,-7.145,0.04,-16.154,569.269,-0.15863,972.256,56.797,-0.24283,-136.067,527.039,0.02972,0.0102899999999999,-0.1209,Sweden,Small Cap,EGTX,-13.523,2022-02-17,EGTX.ST,,-7.597,25.061,1.845,-0.36321,2022-03-03,Q4-2021,Health Care,-0.2581725451057702,-0.0283767428052467,0.0377434558940942,0.6138459125246128,0.5145096161640347,0.4318872590915995,0.563536353651223,0.9443131658449028,6.599241080157171,3.157704807869166
132,132,68,Elanders,Broadcasting & Publishing,5.01,-13.695,0.994,1645.0,11800.0,0.07264,4532.896,43.011,0.09746,-331.0,3304.0,-0.23049,-0.2405199999999999,-0.24297,Sweden,Mid Cap,ELAN B,16.865,2022-02-03,ELAN-B.ST,0.0280799999999999,14.077,0.386,1.372,0.3659,2022-03-03,Q4-2021,Consumer Durables,-0.100181598062954,0.1394067796610169,-0.0268755401200118,-0.5533205869125283,0.3809431639405084,0.3434517095119522,0.4451639785535264,1.5090489876968525,-3.620150363292737,0.3691087856523868
133,133,70,Electrolux B,Consumer Electronics,324.605,200.038,1.167,23984.0,107607.0,0.24438,48809.36,27.433,0.25132,244.0,18604.0,-0.23598,-0.2749,-0.2203999999999999,Sweden,Large Cap,ELUX B,8.44,2022-01-28,ELUX-B.ST,0.05823,9.692,0.389,2.624,0.08035,2022-03-03,Q4-2021,Consumer Durables,0.0131154590410664,0.2228851282909104,-0.0248988492376464,-1.000342602894823,0.2634630208718765,0.2493740104464809,0.2281235669032179,1.5398053795726625,-0.1797849187187321,8.84422535161955
134,134,1930,Electrolux Professional B,Consumer Electronics,22.838,-13.06,0.741,2653.0,10609.0,0.12633,14757.836,39.244,0.13816,-1130.0,3525.0,-0.14059,-0.22956,0.08862,Sweden,Large Cap,EPRO B,27.885,2022-01-28,EPRO-B.ST,0.00974,30.304,1.877,4.187,0.45051,2022-03-03,Q4-2021,Consumer Durables,-0.3205673758865248,0.250070694693185,0.068851649794714,1.7067700662104563,0.359175577754906,0.3424777242520862,0.3697251353926221,,0.0339904601387046,-0.1373489980930668
135,135,71,Elekta,Medical Equipment,130.408,134.531,0.507,5277.0,27577.0,0.14846,31076.679,32.586,0.1206,231.0,8947.0,-0.23349,-0.27434,-0.2717299999999999,Sweden,Large Cap,EKTA B,20.248,2022-02-24,EKTA-B.ST,0.0271499999999999,28.686,2.224,3.473,0.08298,2022-03-03,Q3-2022,Health Care,0.0258187101821839,0.1913551147695543,-0.0081812205143808,-0.1967981915517464,0.2897887812994962,0.2622421737360563,0.3810102317369912,1.047956973808916,-0.7555337456364071,0.5523037331927936
136,136,72,Elos Medtech,Medical Equipment,1.017,123.078,0.642,255.5,1126.4,0.13289,2412.332,89.125,0.11917,19.6,634.4,-0.01645,-0.1021,1.46,Sweden,Mid Cap,ELOS B,26.445,2022-02-24,ELOS-B.ST,,31.909,3.334,3.803,0.12415,2022-03-03,Q4-2021,Health Care,0.0308953341740227,0.2268288352272727,0.0082385434590859,0.1123978299028479,0.8525052432282224,0.6725602255218888,0.6717878636994568,1.0317774638693178,3.717622232403719,-0.3863867343672044
137,137,596,Eltel,Installation,0.534,10.434,1.288,929.455,6654.94,0.0507899999999999,2135.478,28.676,0.01887,204.67,2323.11,-0.13232,-0.30051,-0.48625,Sweden,Mid Cap,ELTEL,22.415,2022-02-17,ELTEL.ST,,47.083,0.249,0.919,-0.06865,2022-03-03,Q4-2021,Industrials,0.0881017257039055,0.1396639188332276,0.0246713771406313,1.13918724312586,0.2516668615785693,0.2255903602191294,0.198489675736749,0.7776658256727166,-8.22775723277367,-2.7723935631253624
138,138,2105,Embellence,Home Furnishings,0.978,43.831,1.074,350.4,594.7,0.32803,727.6,43.787,0.18692,16.6,270.7,0.0210199999999999,-0.2766,-0.94954,Sweden,First North,EMBELL,10.919,2021-10-25,EMBELL.ST,,14.38,1.139,2.688,,2022-03-03,Q3-2021,Consumer Durables,0.0613224972294052,0.5892046409954598,-0.1302844819764763,-3.7758050480311622,0.3589399358672088,0.3177305227270651,0.3162443468031432,,0.0339904601387046,-0.1373489980930668
139,139,1374,Embracer,Gaming,451.108,-14.302,0.236,12294.5,60230.5,-0.04662,81147.985,51.159,-0.05847,-5673.7,42031.602,-0.1800199999999999,-0.28135,-0.35713,Sweden,First North,EMBRAC B,-37.081,2022-02-17,EMBRAC-B.ST,,-30.507,4.899,1.931,1.47261,2022-03-03,Q3-2022,Consumer Durables,-0.1349865275180327,0.2041241563659607,0.0131749415741557,0.2217829604759152,0.467785717242694,0.44545066828626,0.5444527109804362,0.2742533878411552,-7.563956499574601,-2.193475576843464
140,140,1576,Enad Global 7,Gaming,5.211,-4.887,0.273,1310.3,6116.2,0.03987,2441.582,101.463,0.02103,-499.6,4597.8,0.0573,-0.40167,-0.7140000000000001,Sweden,First North,EG7,12.067,2022-02-25,EG7.ST,,25.249,1.128,0.531,0.33919,2022-03-03,Q4-2021,Consumer Durables,-0.1086606637957283,0.214234328504627,0.1018673765077202,0.8695842267998213,0.8163226348136975,0.6670161558688019,1.0736509456045031,0.653831609359908,-7.687500513327785,-1.2795539146037869
141,141,73,Enea,IT Consulting,5.986,-22.026,0.322,649.7,3033.3,0.09801,4054.974,45.746,0.11278,-184.1,1776.0,-0.27846,-0.22158,-0.2050799999999999,Sweden,Mid Cap,ENEA,21.214,2022-02-02,ENEA.ST,,20.231,4.054,2.283,0.29961,2022-03-03,Q4-2021,Technology,-0.1036599099099099,0.2141891669139221,-0.0997813248412745,-1.9179853546498675,0.3978834553847614,0.3719762827157896,0.4768080975379409,1.2995777136466151,-0.9882487648068726,0.552888424095873
142,142,75,EnQuest,Oil & Gas -Exploration,15.472,1.378,0.239,1888.522,36648.371,0.03896,6106.622,57.171,-1.64666,4430.891,370.941,0.46781,0.18003,0.33251,Sweden,Mid Cap,ENQ,24.427,2021-09-02,ENQ.ST,,-8.797,0.696,16.463,-0.00313,2022-03-03,Q2-2021,Energy,11.945002035364114,0.0515308579472741,-0.1054378418137624,-1.6810600611837525,0.5653300326609442,0.5421074024711782,0.5748478622282036,2.004693049133853,3.443372654814871,1.7226326641756908
143,143,484,Enzymatica,Health Products,0.994,-17.313,0.365,33.352,157.04,-0.47892,727.168,65.025,-0.36323,-42.002,124.972,-0.4461699999999999,-0.51834,-0.64982,Sweden,First North,ENZY,-15.43,2022-02-17,ENZY.ST,,-16.024,12.703,5.819,-0.03079,2022-03-03,Q4-2021,Food and Beverage,-0.3360912844477163,0.21237901171676,0.0125112106037136,0.2012113108646593,0.6560921078032154,0.5217886984532766,0.5698841618860692,0.0049924733874792,-6.219850044470015,-3.759783257755707
144,144,291,Eolus Vind,Wind Energy,13.778,-18.951,1.387,171.0,1885.0,-0.0336,1895.118,67.606,-0.0150299999999999,-100.0,984.0,-0.41406,-0.58689,-0.6313,Sweden,Mid Cap,EOLU B,-58.245,2022-02-18,EOLU-B.ST,0.0203399999999999,-99.756,0.714,1.926,0.04246,2022-03-03,Q4-2021,Utilities,-0.1016260162601626,0.0907161803713527,-0.1622401565722729,-2.409900369908748,0.5518510868666705,0.487465489811726,0.6170195312116413,1.6422292436912191,-10.58563139233034,-5.296496266072759
145,145,1712,Epiroc B,Industrial Machinery,71.661,45.317,0.816,15453.0,48583.0,0.35479,187340.615,30.705,0.27372,4134.0,25729.0,-0.13939,-0.07575,-0.0847899999999999,Sweden,Large Cap,EPI B,20.682,2022-01-26,EPI-B.ST,0.01944,26.374,4.725,7.281,0.10703,2022-03-03,Q4-2021,Industrials,0.1606747250184616,0.3180742234938147,-0.0849422140529538,-2.851748882448931,0.2724607258060252,0.2641793668933092,0.2729932694919,0.783087972187887,-3.7833478583179616,0.273779589911015
146,146,293,Episurf Medical,Medical Equipment,2.99,-9.567,0.024,2.1,270.6,-3.73118,633.327,75.344,-0.27413,-66.2,252.8,-0.31158,-0.29419,-0.28517,Sweden,Small Cap,EPIS B,-5.74,2022-02-11,EPIS-B.ST,,-9.14,91.787,2.505,0.4595499999999999,2022-03-03,Q4-2021,Health Care,-0.2618670886075949,0.007760532150776,-0.058719249959888,-1.0415051830431603,0.5829969752849129,0.4939119263123969,0.5167240875479518,1.0742251472687565,-1.3702580815301626,-1.8087298232418856
147,147,1874,EQT,Holding Companies,348.325,-102.991,0.41,12040.7,40087.602,0.29793,304452.864,45.872,0.30887,-2956.1,30312.9,-0.4,-0.26759,0.23736,Sweden,Large Cap,EQT,33.694,2022-01-19,EQT.ST,0.00915,31.986,18.52,10.044,1.31487,2022-03-03,Q4-2021,Financials,-0.0975195378865103,0.3003596972450485,-0.038078765864933,-0.7712474146433504,0.4269448991314594,0.4051078138222493,0.4525106305276895,,0.0339904601387046,-0.1373489980930668
148,148,77,Ericsson B,Communications,1038.78,14.013,0.76,100749.0,305614.0,0.25503,268799.334,41.338,0.2119,19182.0,107099.0,-0.12083,-0.21667,-0.22015,Sweden,Large Cap,ERIC B,6.388,2022-01-25,ERIC-B.ST,0.03101,11.826,1.157,2.51,0.12553,2022-03-03,Q4-2021,Technology,0.1791053137751052,0.3296609448520028,0.0943053860835091,3.403926254347829,0.3277176176006717,0.2498709662014001,0.2539194670376401,0.2620203741904193,-2.937153143470071,-1.0913092863695837
149,149,1470,Essity B,Personal Products,443.957,65.578,0.696,35093.0,175050.0,0.1062299999999999,166174.117,24.989,0.12583,2534.0,59874.0,-0.16982,-0.1412,-0.0941799999999999,Sweden,Large Cap,ESSITY B,16.79,2022-01-26,ESSITY-B.ST,0.02959,19.277,1.364,2.775,0.13195,2022-03-03,Q4-2021,Food and Beverage,0.0423222099742793,0.2004741502427877,-0.0441075982073196,-1.941560310905508,0.2010793790149694,0.179495956570778,0.2082102795081065,0.4690091072483995,-2.759715791986676,-2.2011686498435425
150,150,750,Evolution,Gambling & Casinos,1384.733,48.043,0.274,8934.916,40474.801,0.21019,221177.13,65.652,0.1897299999999999,4603.689,33090.148,0.09968,-0.30216,-0.07826,Sweden,Large Cap,EVO,32.072,2022-02-09,EVO.ST,0.01432,35.228,19.956,6.684,0.2316,2022-03-03,Q4-2021,Consumer Durables,0.1391256696706222,0.2207525615752872,-0.0257885326330286,-0.3041225253624516,0.5784503727577458,0.5150317030442937,0.7771729681111167,1.1467285620995291,-4.223913808203657,-2.0410546717591886
151,151,79,eWork,IT Consulting,1.182,34.604,3.541,483.569,3724.151,2.26946,1841.232,37.995,0.4926,53.208,198.917,-0.05487,-0.05986,-0.02,Sweden,Small Cap,EWRK,15.16,2022-02-10,EWRK.ST,0.04682,18.791,0.14,9.256,0.10752,2022-03-03,Q4-2021,Technology,0.2674884499565145,0.1298467758154811,0.1183295212534869,3.3226427904062468,0.3349744480479681,0.302160177019681,0.3263992082794373,0.8646131762643356,3.881280531067577,1.6306287172046208
152,152,1355,ExpreS2ion Biotech,Biotechnology,7.498,-4.098,0.081,6.217,151.956,-0.4506799999999999,600.59,86.185,-0.31297,-146.567,140.347,-0.57386,-0.55094,-0.36211,Sweden,First North,EXPRS2,-9.58,2022-02-24,EXPRS2.ST,,-13.673,43.743,4.279,0.27847,2022-03-03,Q4-2021,Health Care,-1.044318724304759,0.040913159072363,0.0293017362898274,0.292186161007355,0.8164283882192793,0.7542239723835733,0.919122412087058,1.7543816821492897,-5.975530506246441,-4.069465986382359
153,153,1968,Exsitec,IT Consulting,0.728,-9.245,0.973,419.364,551.117,-0.01771,2472.307,78.189,-0.09558,-267.432,230.862,-0.08152,0.0254,0.67069,Sweden,First North,EXS,-524.712,2022-02-08,EXS.ST,0.00774,-111.373,4.621,10.709,1.54102,2022-03-03,Q4-2021,Technology,-1.158406320659095,0.7609346109809714,-0.0044505760434725,-0.0645333736703225,0.6177448425475001,0.5488420810950873,0.6320792001224405,,0.0339904601387046,-0.1373489980930668
154,154,80,Fabege,Real Estate,80.211,-32.229,0.034,2176.0,87988.0,0.02476,47086.96,29.751,0.11967,-1461.0,45174.0,-0.051,-0.05822,0.1881,Sweden,Large Cap,FABG,36.069,2022-02-07,FABG.ST,0.0281,8.511,15.956,1.042,0.11144,2022-03-03,Q4-2021,Financials,-0.0323416124319298,0.0247306450879665,0.0123141458124923,0.3985190194039434,0.2673435383612904,0.2590070393594121,0.2832010647264544,0.6989136969862338,4.928726168661411,3.28349012769293
155,155,81,Fagerhult,Construction Tools,5.128,17.624,0.56,2620.5,12652.7,0.08068,9441.158,32.887,0.07485,535.7,6218.7,-0.13128,-0.34314,0.16432,Sweden,Mid Cap,FAG,17.05,2022-02-24,FAG.ST,0.0242499999999999,20.282,1.332,1.518,0.0318699999999999,2022-03-03,Q4-2021,Industrials,0.0861434061781401,0.2071099449129434,-0.0219033132243647,-0.5839040889784084,0.3143061775991214,0.2891186939327861,0.3438016370003208,1.2139817567805775,3.39383025901828,-0.486109357151504
156,156,2046,Fasadgruppen,Construction Supplies,8.557,-14.984,0.8,1365.2,3345.5,0.11622,7003.368,35.802,0.14627,-467.4,1269.6,-0.09766,-0.1132199999999999,0.34174,Sweden,Mid Cap,FG,30.32,2022-02-17,FG.ST,0.00778,37.675,2.568,5.516,0.50522,2022-03-03,Q4-2021,Industrials,-0.3681474480151229,0.4080705425198027,0.051193477492475,1.214516135203085,0.3394587986209134,0.321498543903463,0.3863233742185841,,0.0339904601387046,-0.1373489980930668
157,157,83,Fast Balder,Real Estate,136.197,-3.75,0.039,6744.0,229933.0,0.02696,106326.0,33.981,0.20897,-28353.0,88567.0,-0.10905,-0.01287,0.4230299999999999,Sweden,Large Cap,BALD B,37.054,2022-02-11,BALD-B.ST,,5.745,11.872,1.201,0.27457,2022-03-03,Q4-2021,Financials,-0.320130522655165,0.029330283169445,0.0129774968408055,0.3820731207609166,0.2882492646682465,0.2810391711750994,0.3113035613999934,0.8675024652175523,3.366634246527776,1.9082302495970576
158,158,393,Fastator,Real Estate,2.83,-0.918,0.049,222.738,7396.13,0.1105599999999999,1544.411,36.231,0.18905,-1681.882,2104.069,-0.0907,0.0271499999999999,-0.00743,Sweden,Mid Cap,FASTAT,4.982,2022-02-16,FASTAT.ST,0.04988,3.293,4.142,0.734,1.18904,2022-03-03,Q4-2021,Financials,-0.7993473598061661,0.0301154793114777,0.0647303445173533,1.6747555253968844,0.3256412906297861,0.3020529492105838,0.3542388115913762,0.93271059724953,-1.3884814061604416,0.0203059012003689
159,159,82,Fastpartner A,Real Estate,10.612,-27.781,0.049,1301.0,37922.102,0.0373099999999999,18340.78,47.94,0.19291,-660.2,17457.4,-0.2459,-0.25148,0.21928,Sweden,Large Cap,FPAR A,27.262,2022-02-11,FPAR-A.ST,0.02174,5.446,9.88,1.051,0.14401,2022-03-03,Q4-2021,Financials,-0.037817773551617,0.0343071699981187,0.0208270174142465,0.3909308598977939,0.3708463769535077,0.3439245914514796,0.4882775630754791,1.2559623346406072,2.090059618365,0.697531240701176
160,160,1903,Fastpartner D,Real Estate,2.756,-21.851,0.049,1301.0,37922.102,0.0373099999999999,14426.147,11.069,0.19291,-660.2,17457.4,-0.00995,-0.05238,-0.00251,Sweden,Large Cap,FPAR D,24.153,2022-02-11,FPAR-D.ST,0.0628099999999999,4.284,7.771,0.826,0.14401,2022-03-03,Q4-2021,Financials,-0.037817773551617,0.0343071699981187,0.0451055997109766,4.458093785820914,0.0918349858250399,0.0833526640731162,0.0927301375306831,,0.0339904601387046,-0.1373489980930668
161,161,85,Fenix Outdoor,Clothing & Footwear,5.684,15.528,0.975,4030.752,6937.224,0.24575,13594.6,39.782,0.1473499999999999,875.481,3970.374,-0.15126,-0.31572,-0.15775,Sweden,Large Cap,FOI B,15.352,2022-02-09,FOI-B.ST,0.0197999999999999,23.159,1.984,3.424,0.02366,2022-03-03,Q4-2021,Consumer Durables,0.2205034084950183,0.581032412965186,0.0489307329923238,1.4852233012071177,0.3297883866264513,0.3129231827395481,0.3019462293175106,1.2220228555544963,0.3455226041513297,-1.86411995949072
