,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
0,0,1398,AAC Clyde Space,Satellite Systems,1.875,-7.626,0.204,127.591,880.341,-0.05916,436.522,58.046,-0.05817,-57.241,678.809,-0.25616,-0.18817,-0.14528,Sweden,First North,AAC,-9.076,2022-02-17,AAC.ST,,-10.694,2.071,0.643,0.38364,2022-03-30,Q4-2021,Technology,-0.084325635046088,0.1449336109530284,-0.0664111204892144,-0.9814305467326098,0.5224342287046531,0.4548529646471783,0.6201844595969638,1.520770664466898,2.4764820688305424,0.7334022976074306
1,1,2,AAK,Food Processing,50.677,-313.303,1.305,7941.0,27166.0,0.14911,44489.055,22.816,0.12146,-142.0,11783.0,-0.1187899999999999,-0.08821,-0.11223,Sweden,Large Cap,AAK,23.124,2022-02-04,AAK.ST,0.01453,30.711,1.248,3.776,0.21941,2022-03-30,Q4-2021,Food and Beverage,-0.0120512602902486,0.2923139218140322,0.021856825249245,0.928870132231186,0.1896208222193386,0.1835462443400823,0.2156610546094264,0.3991799177854273,-4.286522560075183,-1.99196367325614
2,2,3,ABB,Industrial Machinery,422.068,13.195,0.59,79522.797,338184.0,0.27848,624772.936,23.896,0.28984,47350.801,130863.602,-0.1189899999999999,0.03398,0.17271,Sweden,Large Cap,ABB,12.991,2022-02-03,ABB.ST,0.02467,15.673,2.57,4.774,-0.02015,2022-03-30,Q4-2021,Industrials,0.3618332391614897,0.2351465385707189,-0.0117264795082657,-0.4989066810713368,0.2124479234820941,0.1988632966595224,0.2154209675708581,0.9478163756527244,1.1628529803241854,0.5426638827796804
3,3,437,Absolent Air Care,Installation,0.613,-27.552,0.862,413.474,1194.979,0.04824,4392.548,60.712,0.01167,-159.428,355.092,-0.15098,-0.10185,-0.01269,Sweden,First North,ABSO,129.545,2022-02-24,ABSO.ST,0.00515,1059.82,4.265,12.37,0.0604399999999999,2022-03-30,Q4-2021,Industrials,-0.4489766032464826,0.3460094277807392,0.0217520569725996,0.6321103339714147,0.4818337097464956,0.3649017796877206,0.3153893940371414,0.5924828914462096,0.2525129811375766,-0.6717573902371871
4,4,1323,AcadeMedia,Education,15.924,2.148,0.761,11382.0,18330.0,0.09407,5395.239,36.478,0.12074,2512.0,5425.0,-0.08108,-0.15,-0.3892199999999999,Sweden,Mid Cap,ACAD,5.293,2022-02-01,ACAD.ST,0.03431,8.186,0.387,0.995,0.05642,2022-03-30,Q2-2022,Industrials,0.4630414746543779,0.6209492635024549,0.0039691021037095,0.1209998012891514,0.3760260521588934,0.3306640086215521,0.3006403421736603,0.850910509039103,-4.062183567344314,-0.513432935748358
5,5,2198,Acast,Online Services,11.729,-23.379,0.55,373.476,1864.981,-1.36358,3317.247,74.122,-0.20096,-141.889,1494.808,-0.1951399999999999,-0.32754,-0.93249,Sweden,First North,ACAST,-9.022,2022-02-11,ACAST.ST,,-11.299,3.234,2.219,1.71216,2022-03-30,Q4-2021,Technology,-0.0949212206517492,0.2002572680365108,-0.0039226607239044,-0.0438859424801426,0.6364617327138495,0.5779237346857651,0.8192094633062108,,-0.0409922743251961,-0.1521971008184931
6,6,1572,Acconeer,Measuring & Analysis,7.494,-28.745,0.14,27.544,223.223,-1.19283,1599.846,76.134,-0.25608,-55.656,199.698,-0.30503,-0.16398,0.7873600000000001,Sweden,First North,ACCON,-28.238,2022-02-18,ACCON.ST,,-28.341,51.348,8.011,0.7379300000000001,2022-03-30,Q4-2021,Industrials,-0.2787008382657813,0.1233923027645,-0.128069094682418,-1.7502482569936288,0.7203861573347267,0.7046872923733937,0.6706320868729005,1.7390072187037506,1.9185618654324696,-1.1200460633223803
7,7,2107,ACQ Bure SPAC,Investment Banking,3.482,-490.0,,,3442.2,-0.00233,3430.0,10.548,-0.00212,-7.0,3439.8,-0.03066,-0.02826,-0.09259,Sweden,Mid Cap,ACQ SPAC,-427.479,2022-02-17,ACQ-SPAC.ST,,-470.024,,0.997,172.84848000000002,2022-03-30,Q4-2021,Financials,-0.002035002035002,,0.0377000015165469,3.3351098367825784,0.1091960858177917,0.099970509858026,0.1036026512495271,,-0.0409922743251961,-0.1521971008184931
8,8,1015,AddLife,Biotechnology,90.419,-16.696,0.754,2857.0,10596.0,0.18655,32841.09,71.199,0.16756,-1967.0,4291.0,-0.2968,-0.16501,0.74382,Sweden,Large Cap,ALIF B,36.859,2022-02-04,ALIF-B.ST,0.00746,44.546,4.109,7.653,1.5532499999999998,2022-03-30,Q4-2021,Health Care,-0.4584013050570962,0.2696300490751226,-0.2170555660455805,-3.3679177597955934,0.6260152413110215,0.5298019287688625,0.5906756829333794,1.1317107354787164,1.0308962893614884,-2.109221819252185
9,9,7,Addnode,IT Consulting,29.204,327.696,0.943,2309.0,4322.0,0.13997,12780.16,47.22,0.13172,39.0,1693.0,-0.11422,0.09353,0.46718,Sweden,Mid Cap,ANOD B,43.109,2022-02-04,ANOD-B.ST,0.00789,57.133,3.135,7.549,0.13201,2022-03-30,Q4-2021,Technology,0.0230360307147076,0.534243405830634,0.0520377123751252,1.0350978285054535,0.4042850737685337,0.3589721520682052,0.4607617741709814,1.172286053275767,2.154468003729886,0.4634250767994484
10,10,8,Addtech,Industrial Components,66.874,175.436,1.153,4023.0,11321.0,0.2012699999999999,49648.508,49.085,0.23887,283.0,3952.0,-0.15741,0.16667,0.39008,Sweden,Large Cap,ADDT B,40.039,2022-02-08,ADDT-B.ST,0.00659,52.595,3.805,12.563,0.20912,2022-03-30,Q3-2022,Industrials,0.0716093117408906,0.3553573005918205,0.0125581887958863,0.236149605676792,0.4221623008000644,0.3892535008809101,0.4873931555698645,1.4677963601954966,0.7638578841098554,1.0137993045903242
11,11,2288,Advanced SolTech,Solar Energy,1.009,-7.244,0.067,125.175,1752.905,0.04559,1411.256,102.546,0.03212,-194.818,499.455,-0.20994,-0.77786,-0.93249,Sweden,First North,ASAB,36.413,2022-02-24,ASAB.ST,,54.548,9.192,2.826,0.39446,2022-03-30,Q4-2021,Utilities,-0.3900611666716722,0.0714100307774808,0.0468099693057307,0.5919598825294119,1.033860307554024,0.9169509906831872,0.7247458280634844,,-0.0409922743251961,-0.1521971008184931
12,12,420,Advenica,Security & Surveillance,0.826,-15.817,0.798,71.909,126.864,-0.47487,610.306,76.947,-0.43004,-38.586,39.571,0.34274,0.11,2.30357,Sweden,First North,ADVE,-39.8,2022-02-17,ADVE.ST,,-35.868,6.027,15.423,0.26457,2022-03-30,Q4-2021,Technology,-0.9751080336610144,0.5668195863286669,-0.0484174813640354,-0.7050385024561575,0.7900438614951447,0.7242378447432446,0.6294032809182745,0.8936467047252775,4.114543604908312,-0.3408269180848185
13,13,1700,Africa Energy,Oil & Gas -Exploration,3.772,-33.827,,-22.437,2324.988,0.08471,2660.143,54.889,0.0812,-78.639,2310.398,0.10904,-0.11122,-0.0470899999999999,Sweden,First North,AEC,13.668,2022-03-25,AEC.ST,,14.152,,1.151,0.09509,2022-03-30,Q4-2021,Energy,-0.0340369927605546,-0.0096503723890187,-0.0080038161668949,-0.1889627849074837,0.4333804754730515,0.3761081283832551,0.3882044123266386,1.4488388465585895,0.743716257954508,0.1539123246874436
14,14,258,Africa Oil,Oil & Gas -Exploration,67.452,5.154,0.226,2041.911,8924.562,0.22576,8232.737,63.893,0.20117,1597.446,8532.522,0.33796,0.4426,1.16075,Sweden,Mid Cap,AOI,4.098,2022-02-08,AOI.ST,0.01292,4.782,4.032,0.965,0.08909,2022-03-30,Q4-2021,Energy,0.1872185035092789,0.2287967745643987,-0.0110827859521627,-0.18988579442967,0.4893067096430516,0.4457193702785914,0.5349289628465566,0.5944079352014949,3.453360352592847,1.390676857892621
15,15,241,AFRY,Business Consultants,61.975,76.293,0.776,7838.0,25913.0,0.0958099999999999,21743.424,32.561,0.1027,285.0,10992.0,-0.24706,-0.28251,-0.24835,Sweden,Large Cap,AFRY,16.617,2022-02-04,AFRY.ST,0.02865,19.267,1.082,1.978,0.09754,2022-03-30,Q4-2021,Industrials,0.0259279475982532,0.3024736618685602,-0.0451190844950106,-1.4964336661097886,0.2785275715365076,0.2559886973398081,0.276339171816421,1.5942505064057888,-4.322125116756932,-4.699772879029225
16,16,1876,Akelius D,Real Estate,2.582,3.436,0.017,99.0,12475.0,0.00755,6223.14,19.657,-0.03206,1811.0,7039.0,0.00885,0.1217699999999999,0.23077,Sweden,First North,AKEL D,49.68,2022-02-07,AKEL-D,0.05482,-27.553,29.354,0.884,-0.0069999999999999,2022-03-30,Q4-2021,Financials,0.2572808637590567,0.0079358717434869,-0.0005587717618966,-0.0105188920638174,0.19657,0.3946792755996969,0.48686,,-0.0409922743251961,-0.1521971008184931
17,17,1358,Alcadon Group,Electrical Components,3.834,-52.671,1.019,77.4,722.8,0.13792,1632.8,53.959,0.13824,-31.0,340.5,-0.3344,0.26829,1.49851,Sweden,First North,ALCA,27.122,2022-02-22,ALCA.ST,0.00601,31.7,2.217,4.795,0.57576,2022-03-30,Q4-2021,Industrials,-0.0910425844346549,0.1070835639180963,-0.0792301270391959,-1.3914200887201886,0.4776943479648248,0.4242209829732452,0.5218812886509894,1.5323122834178573,5.499837899316789,1.583124994187779
18,18,10,Alfa Laval,Industrial Components,306.496,555.823,0.636,14510.0,64361.0,0.16241,132841.715,33.557,0.14714,239.0,32096.0,-0.1309,-0.03621,0.1774299999999999,Sweden,Large Cap,ALFA,22.831,2022-02-02,ALFA.ST,0.01895,27.819,3.247,4.139,0.05753,2022-03-30,Q4-2021,Industrials,0.0074464107676969,0.2254470875219465,-0.0247718924101955,-0.7390790090144079,0.2915469164192416,0.267429659454388,0.3071906269626174,1.3178121634752242,4.014452483880829,0.5599040053995912
19,19,2146,Aligro Planet SPAC,Investment Banking,0.818,,,,,,1188.75,9.463,,,,-0.02361,-0.01451,-0.93249,Sweden,Mid Cap,APAC SPAC A,,,APAC-SPAC-A.ST,,,,,,2022-03-30,Q4-2020,Financials,,,-0.0005587717618966,-0.0105188920638174,0.0858895571131297,0.0815323589613951,0.48686,,-0.0409922743251961,-0.1521971008184931
20,20,739,Alimak,Installation,13.999,10.45,0.632,1271.5,5901.7,0.09939,5664.927,30.007,0.08007,542.1,3840.4,-0.08566,-0.20517,-0.2517899999999999,Sweden,Mid Cap,ALIG,13.396,2022-02-10,ALIG.ST,0.0315499999999999,18.423,1.52,1.475,0.05024,2022-03-30,Q4-2021,Industrials,0.1411571711280075,0.2154463968009217,0.0708356504085394,2.576471036286485,0.2733444269587241,0.2546145958714569,0.2519801118093899,1.2768842009860686,-0.9173918929278194,-0.5390858682929786
21,21,1477,Alligo,Industrial Components,1.262,12.752,0.976,3521.0,8679.0,0.0755,7625.719,66.898,0.0843999999999999,598.0,3429.0,-0.2197899999999999,-0.251,-0.02099,Sweden,Mid Cap,ALLIGO B,23.18,2022-02-15,ALLIGO-B.ST,0.01168,25.987,0.896,2.224,0.45866,2022-03-30,Q4-2021,Industrials,0.1743948673082531,0.4056918999884779,-0.0178452366919289,-0.4261292675535347,0.5673309391120159,0.4344288279978694,0.3838138056306778,1.2553062951706366,-0.4341425839439567,-1.918533173372189
22,22,364,ALM Equity,Real Estate,0.587,-17.41,0.16,3323.0,13132.0,0.40378,24008.964,38.118,0.4733,-1379.0,7154.0,-0.02028,0.22901,0.36056,Sweden,First North,ALM,8.179,2022-02-25,ALM.ST,0.00124,2.912,11.455,3.356,0.38743,2022-03-30,Q4-2021,Financials,-0.1927592954990215,0.2530459945172099,-0.0037966274836684,-0.0760301853010896,0.3261800878813093,0.2829429578525739,0.4576690892061058,0.5321149888597045,-2.025374086356692,-0.0076950204591222
23,23,1419,Ambea,Healthcare Facilities,18.2,4.753,0.688,9849.0,16674.0,0.04847,4515.171,40.69,0.05232,950.0,4530.0,-0.21254,-0.25554,-0.33722,Sweden,Mid Cap,AMBEA,23.974,2022-02-09,AMBEA.ST,0.0241,19.015,0.387,0.997,0.1329,2022-03-30,Q4-2021,Health Care,0.2097130242825607,0.5906801007556675,-0.057455943259034,-1.4244196194597705,0.3677451084963996,0.3315522574787957,0.3696891077777623,1.3718556287404646,-1.3649497160712951,-1.009158454778739
24,24,2048,Annehem Fastigheter,Real Estate,1.495,-2.07,0.073,238.1,3954.0,0.04396,1778.639,31.74,0.09802,-859.2,2208.7,-0.19169,-0.13857,0.11667,Sweden,Mid Cap,ANNE B,19.221,2021-04-28,ANNE-B.ST,,8.215,5.151,0.805,,2022-03-30,Q3-2021,Financials,-0.389007108253724,0.0602175012645422,0.0362884242829124,0.993256222155408,0.3252210299743566,0.2994288730269615,0.3348470362788244,,-0.0409922743251961,-0.1521971008184931
25,25,505,AQ Group,Industrial Components,2.501,-33.778,1.164,2748.0,4699.0,0.14504,5168.055,38.447,0.13932,-153.0,2615.0,-0.21853,-0.02249,-0.0704699999999999,Sweden,Mid Cap,AQ,12.845,2022-02-17,AQ.ST,0.01179,14.12,0.921,1.976,0.2159499999999999,2022-03-30,Q4-2021,Industrials,-0.0585086042065009,0.5848052777186635,0.011997733477454,0.3024037151674119,0.3651366177027541,0.346384566543219,0.3636233225369035,1.6345860347939922,-1.5807669236284267,0.4596732562031168
26,26,296,Arcane Crypto,Internet Transactions,3.3,-6.862,1.835,27.788,181.044,-0.25819,860.777,87.657,-1.0973,-125.433,148.948,-0.38142,-0.41705,-0.61811,Sweden,First North,ARCANE,-25.035,2022-02-25,ARCANE.ST,,-5.271,2.588,5.779,68.10076,2022-03-30,Q4-2021,Technology,-0.8421261111260305,0.1534875499878482,0.020039413201139,0.203694205483506,0.95363891669682,0.8476173249063714,0.9016665708161526,2.136722010993277,-4.391025873799939,-2.602814311403945
27,27,381,Arctic Paper,Forest & Wood Products,0.605,8.707,1.428,1578.682,5328.063,0.16313,1527.778,48.579,0.1023,175.456,2034.066,0.1842099999999999,0.46804,0.67681,Sweden,Small Cap,ARP,3.288,2022-03-24,ARP.ST,0.04045,5.388,0.201,0.751,0.11823,2022-03-30,Q4-2021,Materials,0.0862587546323472,0.2962956706780681,-0.0349938834501286,-0.5939969068396351,0.4150834640499767,0.3848884717694659,0.5399426088727797,0.7037220735374189,2.14503849574621,3.0049446762684715
28,28,1710,Arion Banki,Banks,2.886,4.049,0.041,3184.92,106423.0,0.02732,21048.8,30.324,0.147,5198.175,15762.44,-0.05373,0.08191,0.52771,Sweden,Large Cap,ARION SDB,7.642,2022-02-09,ARION-SDB.ST,0.08596,9.487,4.816,1.335,0.12037,2022-03-30,Q4-2021,Financials,0.3297823814079546,0.0299269894665626,0.0438441738970538,1.6050947917845304,0.3035968533594216,0.2951586573116396,0.2503518754087739,0.7732979271333495,4.670673286392553,1.681484680377992
29,29,14,Arise Windpower,Wind Energy,3.526,111.82,0.184,232.0,1511.0,0.07322,2124.588,52.513,0.08432,19.0,676.0,0.04486,0.32639,-0.02947,Sweden,Small Cap,ARISE,33.286,2022-02-17,ARISE.ST,,31.583,7.642,3.143,0.06559,2022-03-30,Q4-2021,Utilities,0.0281065088757396,0.1535407015221707,-0.0070598641871518,-0.1415315936996828,0.4730520979409826,0.4480067009188546,0.4571751251862551,1.2026059173158548,-2.212741292647865,3.456695239888756
30,30,1574,Arjo,Medical Supplies,60.546,21.09,0.621,4209.0,14612.0,0.14511,21912.166,39.192,0.1077699999999999,1039.0,6885.0,-0.27392,-0.25647,0.2386499999999999,Sweden,Large Cap,ARJO B,24.376,2022-02-03,ARJO-B.ST,0.01429,29.532,2.416,3.183,0.05441,2022-03-30,Q4-2021,Health Care,0.1509077705156136,0.2880509170544758,-0.0635173315268656,-1.5304261274581803,0.3649126257367402,0.3259199713015984,0.380381613252902,0.305504715378159,-0.3919062335425469,-5.725163960838312
31,31,1793,Ascelia Pharma,Pharmaceuticals,1.094,-6.88,,,333.493,-2.94836,802.163,42.965,-0.409,-116.597,307.834,-0.2227799999999999,-0.21754,-0.43484,Sweden,Small Cap,ACE,-3.923,2022-02-10,ACE.ST,,-6.228,,2.606,0.3059,2022-03-30,Q4-2021,Health Care,-0.3787658283360512,,0.0147819974675516,0.3350889811071882,0.3836297455982278,0.3615697046595981,0.4043082651890138,0.6717654350585642,-5.429056188182158,-1.714605900579973
32,32,1473,Aspire Global,Gambling & Casinos,17.047,8.88,0.983,760.324,2254.295,0.28465,5011.069,66.241,0.63144,564.322,1362.97,0.29398,0.43968,0.8908499999999999,Sweden,First North,ASPIRE,15.732,2022-02-17,ASPIRE.ST,,5.737,2.262,3.677,0.4822099999999999,2022-03-30,Q4-2021,Consumer Durables,0.4140384601275156,0.3372779516434184,0.0483968428766107,0.5960709081757305,0.4749138847712746,0.3389969448167485,0.7441470229027461,0.6467394289961204,3.53002148247655,2.1611305502429747
33,33,17,Assa Abloy,Construction Supplies,470.194,30.447,0.731,37777.0,129975.0,0.15027,285041.971,30.975,0.15663,9362.0,69583.0,-0.07241,0.00196,0.0251799999999999,Sweden,Large Cap,ASSA B,22.009,2022-02-04,ASSA-B.ST,0.01639,26.108,3.0,4.096,0.10685,2022-03-30,Q4-2021,Industrials,0.1345443570987166,0.2906482015772264,0.0976380174806357,3.5324223535500554,0.2507115644163746,0.2270533359750884,0.2533296197498964,0.9072839462764936,1.2283069793570316,1.4271232044544753
34,34,18,AstraZeneca,Pharmaceuticals,694.849,-44.564,0.355,210831.203,889263.812,0.01381,1916344.918,28.355,0.0028499999999999,-43001.801,331421.906,0.16372,0.17143,0.41808,Sweden,Large Cap,AZN,238.046,2022-02-10,AZN.ST,0.0145399999999999,1957.582,6.068,5.782,0.57897,2022-03-30,Q4-2021,Health Care,-0.1297494227795551,0.2370851036047782,0.0364078722757548,1.2595573224699417,0.2359920084834652,0.2107839643563371,0.2649213777246126,0.1647281349184896,4.215723237691374,1.77261171100477
35,35,19,Atlas Copco A,Industrial Machinery,735.932,35.002,0.811,46529.0,136683.0,0.3064,596116.382,36.991,0.26806,17031.0,67633.0,-0.2253099999999999,-0.08906,-0.0902999999999999,Sweden,Large Cap,ATCO A,25.649,2022-01-25,ATCO-A.ST,0.01568,32.562,5.375,8.814,0.20568,2022-03-30,Q4-2021,Industrials,0.2518149424097703,0.3404154137676229,-0.0463433369484064,-1.4219822214680435,0.2891560696341738,0.2701570755904123,0.2986983188913082,1.0622988190438936,-5.339419906356133,-2.340558418549884
36,36,20,Atrium Ljungberg,Real Estate,25.535,-145.318,0.042,3084.0,54285.0,0.0317099999999999,25285.346,33.292,0.1471,-174.0,25541.0,-0.0495699999999999,0.0326399999999999,0.20983,Sweden,Large Cap,ATRLJ B,27.702,2022-02-10,ATRLJ-B.ST,0.0274,6.4,8.199,0.99,0.09412,2022-03-30,Q4-2021,Financials,-0.0068125758584237,0.0568112738325504,0.040829043458856,1.207378967757684,0.2676714404541968,0.2574986600689753,0.3099311603055856,0.6906109997624383,3.60544524833958,1.8650072402103988
37,37,920,Attendo,Healthcare Facilities,7.942,5.064,0.611,4182.0,21076.0,0.04332,4886.798,29.882,0.0113,965.0,4957.0,-0.2135099999999999,-0.20021,-0.3900099999999999,Sweden,Mid Cap,ATT,24.176,2022-02-10,ATT.ST,,87.011,0.379,0.986,0.0500199999999999,2022-03-30,Q4-2021,Health Care,0.1946741981036917,0.1984247485291326,-0.0422444076957413,-1.2877963497553562,0.2863636678761893,0.2597533695949731,0.3006503256374128,0.971892484111789,-3.056367302830909,-0.5413007923238244
38,38,21,Autoliv,Auto & Equipment,249.075,29.699,1.092,12677.29,63235.43,0.14967,74753.251,34.228,0.16427,2517.0,22090.869,-0.22638,-0.03911,-0.0998,Sweden,Large Cap,ALIV SDB,14.758,2022-01-28,ALIV-SDB.ST,0.02954,17.554,1.083,3.384,-0.18481,2022-03-30,Q4-2021,Consumer Durables,0.1139384783821768,0.2004776436247844,-0.0188639920157347,-0.5900653514654244,0.2917832279497102,0.2691068213361822,0.2930037193556939,1.3940189963798575,0.4214427433614511,0.962022275349984
39,39,22,Avanza Bank,Retail & Mortgage Banks,194.798,20.137,0.012,2548.0,279082.0,0.00873,38441.841,48.087,0.43553,1909.0,4700.0,-0.25617,-0.20187,-0.09221,Sweden,Large Cap,AZA,15.774,2022-01-20,AZA.ST,0.03723,18.729,11.646,8.179,0.3628699999999999,2022-03-30,Q4-2021,Financials,0.4061702127659574,0.0091299331379307,0.0256420398541135,0.714038413898261,0.4024932459097061,0.3775507783168402,0.3291324004909696,1.0164396154652864,-4.52134351499893,-5.190743548526896
40,40,1557,Awardit,Advertising,4.083,-17.317,0.453,195.454,1168.476,0.11871,2117.344,58.188,0.06088,-122.269,505.595,-0.22561,0.25123,1.3009,Sweden,First North,AWRD,31.875,2022-02-25,AWRD.ST,,59.904,3.838,4.188,2.83117,2022-03-30,Q4-2021,Consumer Durables,-0.2418319010275022,0.1672725841181162,0.1195339619967355,2.1326101425848702,0.4929724850553581,0.4520683805613328,0.5137117357081272,1.2805724881052851,3.6135327803787294,1.0740394258302854
41,41,24,Axfood,Food Retail,97.644,85.955,2.439,8946.0,23731.0,0.24721,64293.981,23.644,0.4153799999999999,748.0,4952.0,0.17646,0.4609,0.46299,Sweden,Large Cap,AXFO,26.603,2022-02-03,AXFO.ST,0.0253,29.904,1.111,12.983,0.26135,2022-03-30,Q4-2021,Food and Beverage,0.1510500807754442,0.3769752644220639,0.0694647378569335,3.509086392020247,0.1856659113973047,0.1626726938388515,0.1814303689322367,0.0241470010208022,2.250531517229051,2.589703706643288
42,42,1769,Azelio,Renewable Energy,16.868,-2.772,0.001,137.736,1252.402,-0.61422,1163.405,132.931,-0.36293,-419.732,1008.102,-0.57744,-0.68268,-0.8207099999999999,Sweden,First North,AZELIO,-2.031,2022-02-25,AZELIO.ST,,-3.108,7.667,1.154,0.35811,2022-03-30,Q4-2021,Utilities,-0.4163586621195078,0.1099774672988385,-0.2821371801147424,-2.0725517187965625,1.0638730006478854,0.8095763896165311,1.2476552189374888,1.267929166809696,-5.022860442483492,-2.266652092527988
43,43,1313,B3 Consulting,IT Consulting,2.351,14.156,1.647,283.5,559.7,0.3386099999999999,995.164,54.695,0.23279,70.3,194.6,0.40097,0.7109099999999999,1.4768100000000002,Sweden,Small Cap,B3,14.808,2022-02-18,B3.ST,0.03017,21.536,1.078,5.114,0.0927399999999999,2022-03-30,Q4-2021,Technology,0.3612538540596094,0.5065213507236019,0.2333668976975584,4.717970561419316,0.446507388240026,0.413121049523604,0.4533396126466552,0.8534168283611316,7.3316362874970755,4.447408397796698
44,44,377,Bactiguard,Medical Equipment,1.186,-675.907,0.211,78.795,849.29,-0.09515,3490.382,37.301,-0.10855,-5.164,541.45,-0.39636,-0.38213,-0.4175399999999999,Sweden,Mid Cap,BACTI B,-64.974,2022-02-08,BACTI-B.ST,,-59.286,19.494,6.446,0.2578,2022-03-30,Q4-2021,Health Care,-0.0095373534028996,0.092777496497074,-0.0434133116568212,-1.2008976022113866,0.3763585246864906,0.3574989424853859,0.3313268116611215,0.0059748341627306,-7.80388546264763,-5.004565058394803
45,45,1517,Balco Group,Construction Supplies,2.851,-63.846,0.9,296.3,1245.6,0.14227,2528.299,44.479,0.13208,-39.6,692.0,-0.16134,-0.11367,0.3497099999999999,Sweden,Mid Cap,BALCO,22.248,2022-02-17,BALCO.ST,0.01733,27.662,2.256,3.654,0.01823,2022-03-30,Q4-2021,Industrials,-0.0572254335260115,0.2378773281952473,0.0774868562448701,1.713280311307043,0.3828128029868889,0.3531899617889003,0.4145140544285895,0.5269174299594662,1.5533258922411155,-5.545063159247933
46,46,1450,Bambuser,Online Services,5.515,-7.6,0.159,-35.796,869.472,-0.89554,1975.529,68.098,-0.3003699999999999,-259.938,769.494,-0.41472,-0.48622,-0.65932,Sweden,First North,BUSER,-6.205,2022-02-11,BUSER.ST,,-8.071,11.845,2.567,1.28789,2022-03-30,Q4-2021,Technology,-0.3378038035384291,-0.0411698134039969,-0.1827767948160368,-3.1075825431072155,0.6749675949129588,0.6220499887248953,0.539061142162558,-0.0101548817882954,-13.200831698760972,-9.000611936113037
47,47,27,BE Group,Industrial Components,10.027,326.179,1.735,1102.0,3105.0,0.29827,2283.255,67.266,0.3503199999999999,7.0,1413.0,0.32453,0.72059,8.114049999999999,Sweden,Small Cap,BEGR,4.065,2022-01-27,BEGR.ST,0.06838,4.603,0.424,1.616,0.28412,2022-03-30,Q4-2021,Industrials,0.0049539985845718,0.3549114331723027,0.1209975820471807,2.2804236028727183,0.5797852633183794,0.5105384301369968,0.4862961231758341,0.8383629154598289,7.69594225308309,4.536326226265698
48,48,29,Beijer Alma,Industrial Components,23.552,-28.023,0.849,1744.9,6344.1,0.19768,13619.212,46.558,0.19909,-486.0,2854.0,-0.17668,0.1334,0.4273599999999999,Sweden,Mid Cap,BEIA B,19.287,2022-02-16,BEIA-B.ST,0.0154899999999999,23.969,2.527,4.772,0.3543,2022-03-30,Q4-2021,Industrials,-0.1702873160476524,0.2750429532951876,0.02645522920312,0.5457566266318847,0.3893719670988895,0.3659653976806181,0.4442752847506005,1.5667494294370017,4.63756201988821,3.1043009956451404
49,49,30,Beijer Electronics,Computer Hardware,1.048,-20.966,0.757,,2139.075,0.05316,1957.155,56.526,0.04875,-93.348,729.196,-0.13333,0.14382,0.45255,Sweden,Mid Cap,BELE,40.554,2022-01-27,BELE.ST,0.0074,54.067,1.199,2.684,0.13544,2022-03-30,Q4-2021,Technology,-0.1280149644265739,,-0.034991916232027,-0.5280512724633172,0.5290730114726305,0.5048134436127428,0.6073391475671795,1.3471656391813935,4.640730075352695,2.3268705681088413
50,50,28,Beijer Ref,Installation,63.159,-112.776,1.105,,15300.0,0.14462,65297.523,49.221,0.18591,-579.0,5266.0,-0.13694,-0.02064,0.35616,Sweden,Large Cap,BEIJ B,51.346,2022-01-27,BEIJ-B.ST,0.00644,66.701,3.852,12.4,0.34116,2022-03-30,Q4-2021,Industrials,-0.1099506266616027,,0.004098758819478,0.0828558427451446,0.3913438855020461,0.3699085773886195,0.4533867962311397,1.9208918045747985,1.6229375804047224,-0.4900110393896694
51,51,26,Bergman & Beving,Industrial Components,3.121,76.606,0.88,1904.0,5097.0,0.08402,3906.886,38.229,0.1059099999999999,51.0,1778.0,-0.0557,-0.04172,0.17962,Sweden,Mid Cap,BERG B,16.393,2022-02-09,BERG-B.ST,0.02107,19.87,0.869,2.197,0.07896,2022-03-30,Q3-2022,Industrials,0.0286839145106861,0.3735530704335884,0.0369970438297913,0.8833781232012413,0.3828654927862949,0.3728679001351098,0.3838486586586986,1.4910800988523496,3.973957687182347,0.9683226596028718
52,52,31,Bergs Timber,Forest & Wood Products,3.124,-12.235,1.319,1271.0,2316.0,0.27116,1920.873,48.414,0.25804,-157.0,1616.0,0.02214,0.0905499999999999,-0.02852,Sweden,Small Cap,BRG B,5.033,2022-02-03,BRG-B.ST,0.05415,4.607,0.612,1.189,0.3696,2022-03-30,Q4-2021,Materials,-0.0971534653465346,0.5487910189982729,0.0594342227509161,1.3248725816699018,0.5000611162631327,0.4709745061901768,0.4111517264303987,1.2307722860769343,-1.63300684847809,1.280129849102858
