,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Performance - Perform. 1y,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility
227,1410,IRLAB Therapeutics,Pharmaceuticals,0.833,13.207,0.44,126.169,472.449,45.71826,1689.572,42.753,0.12961999999999999,127.933,399.481,-0.33974,-0.44661,-0.08028,Sweden,Mid Cap,IRLAB A,24.617,2022-02-23,IRLAB-A.ST,-0.08028,,32.63,8.131,4.229,0.27665,2022-02-25,Q4-2021,Health Care,0.3202480218082963,0.2670531634102305,0.07142387965787544,1.7092023168944765,0.5580951970689226,0.4264484600980698,0.38299191584800335
228,1434,Isofol Medical,Pharmaceuticals,2.361,-7.475,0.08,,453.923,,1356.726,90.29,-0.51064,-181.512,379.403,-0.24731000000000003,-0.06145,-0.66929,Sweden,Mid Cap,ISOFOL,-4.902,2021-08-24,ISOFOL.ST,-0.66929,,-7.003,37.291,3.576,1.41963,2022-02-25,Q3-2021,Health Care,-0.47841477268234567,,-0.00710470775300065,-0.11513766673904662,0.8159240796494688,0.6062106781844927,0.5655466536846844
229,114,ITAB Shop Concept,Construction Tools,1.781,-10.742,1.037,1680.0,6024.0,0.059539999999999996,2878.92,56.39,0.03415,-268.0,2654.0,0.0076300000000000005,-0.24399,-0.04348,Sweden,Mid Cap,ITAB,18.384,2022-02-08,ITAB.ST,-0.04348,,26.597,0.461,1.085,0.0915,2022-02-25,Q4-2021,Industrials,-0.10097965335342879,0.2788844621513944,-0.013402336630067069,-0.25404014337688824,0.4553638679864282,0.40828629070689965,0.48352375557783017
230,1697,I-Tech,Chemicals,0.703,-206.1,0.46,28.098,115.124,-0.06488000000000001,541.219,53.446,-0.025230000000000002,-2.626,104.938,-0.28873,-0.17663,-0.38415,Sweden,First North,ITECH,-108.095,2022-02-23,ITECH.ST,-0.38415,,-204.453,10.231,5.158,-0.042050000000000004,2022-02-25,Q4-2021,Materials,-0.02502430006289428,0.2440672665994927,-0.036006419953037994,-0.8051409820638664,0.4506937876874817,0.3672009897900686,0.4098714352266729
231,1771,Jetpak,Rail & Highway,0.724,18.435,0.844,317.477,1185.027,0.15086,1200.0,44.372,0.09813000000000001,65.092,715.533,0.020409999999999998,-0.14163,0.17647,Sweden,First North,JETPAK,12.88,2022-02-24,JETPAK.ST,0.17647,,17.09,1.199,1.677,0.09423999999999999,2022-02-25,Q4-2021,Industrials,0.09096994827631989,0.26790697595919755,0.08582471491887034,1.7175465390814977,0.4342931977613981,0.40358162137711845,0.45797682177981097
232,116,JM,Homebuilding,58.856,8.973,0.848,2795.0,17233.0,0.26802,20368.461,30.737,0.20888,2270.0,8608.0,-0.29417000000000004,-0.07331,0.04659,Sweden,Large Cap,JM,8.576,2022-02-02,JM.ST,0.00034,0.04623,11.276,1.394,2.366,0.03408,2022-02-25,Q4-2021,Industrials,0.26370817843866173,0.16218882376835142,-0.029522165114165166,-0.9879295704855345,0.26836231571610025,0.2583243205701357,0.2738809736166864
233,1852,John Mattson,Real Estate,10.317,-1.345,0.025,249.8,16545.699,0.01493,5556.572,31.241,0.2518,-4131.0,5250.2,-0.25098,-0.12785,0.09298999999999999,Sweden,Mid Cap,JOMA,78.282,2022-02-23,JOMA.ST,0.09298999999999999,,3.999,13.622,1.058,1.05302,2022-02-25,Q4-2021,Financials,-0.7868271684888195,0.015097579135218161,-0.01474566572204783,-0.4063610949630672,0.2921705557637943,0.26663812329908027,0.3325767657454577
234,378,Josemaria Resources,Mining,9.665,15.154,,,298.193,-2.15311,4673.551,60.282,-1.48301,308.402,139.005,0.37457999999999997,1.01318,1.4150200000000002,Sweden,Mid Cap,JOSE,-16.475,2021-11-16,JOSE.ST,1.4150200000000002,,-20.673,,33.622,0.44075000000000003,2022-02-25,Q3-2021,Materials,2.218639617279954,,-0.039894119608175016,-0.619128418105403,0.5134949006542686,0.4290205634945281,0.5905651155459009
235,1853,K2A,Real Estate,2.41,-2.237,0.029,183.9,9563.2,0.01688,4523.772,48.521,0.25995999999999997,-2022.0,2905.5,-0.31016,-0.25434,0.26838,Sweden,Mid Cap,K2A B,79.945,2022-02-16,K2A-B.ST,0.26471,0.00291,5.833,16.589,1.557,0.4738,2022-02-25,Q4-2021,Financials,-0.6959215281362933,0.01922996486531705,-0.00602420378442492,-0.11786457800783913,0.4307684008637713,0.4028216841247429,0.4684421784826743
236,117,Kabe,Auto & Equipment,1.523,5.856,1.526,466.0,2140.0,0.29138000000000003,2196.0,56.146,0.1632,375.0,1299.0,-0.03175,0.02092,0.45507,Sweden,Small Cap,KABE B,6.646,2022-02-25,KABE-B.ST,0.41448999999999997,0.028690000000000004,10.359,0.672,1.691,0.30567,2022-02-25,Q4-2021,Consumer Durables,0.28868360277136257,0.2177570093457944,0.13749926483519337,2.322961993386447,0.43322955270971586,0.3749275222007673,0.5424977170543229
237,408,Kambi,Gambling & Casinos,54.16,19.485,0.825,1179.254,2068.988,0.69277,6697.614,52.427,0.34298,343.729,1422.812,-0.1796,-0.07783999999999999,-0.50731,Sweden,First North,KAMBI,10.209,2022-02-11,KAMBI.ST,-0.50731,,13.685,3.924,4.707,0.44151,2022-02-25,Q4-2021,Consumer Durables,0.2415842711475585,0.5699665730299064,0.08330115766622548,1.733784173197578,0.6147520879246197,0.5018608668522524,0.4403476123315929
238,1796,Karnov,Business Consultants,9.253,-81.426,0.194,739.35,4521.922,0.04256,5805.078,43.68,0.039420000000000004,-71.293,2147.522,0.026770000000000002,-0.052910000000000006,0.11065,Sweden,Mid Cap,KAR,52.987,2022-02-23,KAR.ST,0.11065,,61.774,6.611,2.703,0.22585999999999998,2022-02-25,Q4-2021,Industrials,-0.03319779727518508,0.1635034836956498,0.029920274058397478,0.5564529006582423,0.3333803891800659,0.2718224029061941,0.4928069222902311
239,119,Karo Pharma,Biotechnology,4.931,-45.844,0.235,1706.3,12593.4,0.01753,13299.45,32.552,-0.00301,-290.1,5814.3,0.02426,0.07455,0.182,Sweden,Large Cap,KARO,91.043,2022-02-25,KARO.ST,0.182,,-754.789,4.491,2.287,0.006059999999999999,2022-02-25,Q4-2021,Health Care,-0.04989422630411228,0.1354916067146283,-0.009410365773310891,-0.2456357230589289,0.2907546009774554,0.24657605769292404,0.351119234095061
240,243,Karolinska Development,Holding Companies,5.719,-27.62,0.002,-31.721,1109.275,0.17303999999999997,904.761,125.619,0.1759,-32.757,971.107,-0.45171999999999995,-0.27802,1.08075,Sweden,Small Cap,KDEV,6.157,2022-02-25,KDEV.ST,1.08075,,3.44,416.941,0.932,0.24626,2022-02-25,Q4-2021,Financials,-0.03373160733060312,-0.02859615514637939,-0.0372698190608004,-0.41312168587864845,1.2226908409161628,0.8345887069007585,0.8268351569111029
241,1887,K-Fast Holding,Real Estate,6.29,-6.125,0.109,277.9,11482.7,0.023849999999999996,13415.12,55.451,0.24669,-2190.1,4233.7,-0.30508,-0.1808,0.53701,Sweden,Large Cap,KFAST B,81.218,2022-02-17,KFAST-B.ST,0.53701,,12.845,10.709,3.169,0.49912999999999996,2022-02-25,Q4-2021,Financials,-0.5173016510380991,0.02420162505334111,0.01175707349580235,0.19231348007789206,0.571396198388163,0.5165455014300055,0.5603110008081749
242,231,Kindred,Gambling & Casinos,125.501,14.228,1.035,8779.44,14183.88,0.6674500000000001,23288.75,39.123,0.52247,1636.825,6584.58,-0.02552,-0.36232,-0.19628,Sweden,Large Cap,KIND SDB,5.587,2022-02-09,KIND-SDB.ST,-0.2263,0.03879,6.679,1.587,3.537,0.22695,2022-02-25,Q4-2021,Consumer Durables,0.2485845718329795,0.6189730877587798,-0.013994437075703359,-0.41513966943792024,0.41776977139225036,0.3897747603812628,0.30895899346134226
243,120,Kinnevik B,Holding Companies,222.996,59.788,,,78587.0,0.20329999999999998,65647.078,40.13,0.20413,1098.0,72391.0,-0.28944,-0.31407,-0.40928,Sweden,Large Cap,KINV B,4.085,2022-02-03,KINV-B.ST,-0.40928,,4.431,,0.907,-0.32104999999999995,2022-02-25,Q4-2021,Financials,0.015167631335386995,,-0.07112585227123269,-1.7150767587067492,0.37941676616072995,0.36239936583240395,0.38008748033755035
244,2249,Kjell Group,Retailers,1.659,-11.377,0.935,1033.637,2564.664,0.09772,1588.752,29.461,0.07017999999999999,-139.65,889.447,-0.19047999999999998,-0.8257800000000001,-0.95011,Sweden,First North,KJELL,16.091,2022-02-25,KJELL.ST,,,25.453,0.663,1.786,0.19580999999999998,2022-02-25,Q4-2021,Consumer Durables,-0.15700766880994596,0.4030301825112373,-0.05385044175033127,-1.5197926945309685,0.3168140460717689,0.3001846147362571,0.3247465610483955
245,2322,KlaraBo,Real Estate,3.899,,,,,,4877.636,45.522,,,,-0.69208,-0.8257800000000001,-0.95011,Sweden,Mid Cap,KLARA B,,,KLARA-B.ST,,,,,,,2022-02-25,Q4-2020,Financials,,,-0.00102339019817288,-0.020604380513172007,0.5386231960876992,0.49445585692866084,0.45521999999999996
246,122,KnowIT,IT Consulting,18.454,162.354,0.76,,6335.4,0.10213,8263.813,39.084,0.07463,50.9,3884.7,-0.196,-0.11062,0.17300000000000001,Sweden,Mid Cap,KNOW,22.861,2022-02-04,KNOW.ST,0.14639,0.02322,24.592,1.717,2.127,1.06897,2022-02-25,Q4-2021,Technology,0.013102684892012254,,0.009496380659669512,0.2348179012739277,0.37684756085925664,0.33411887466673085,0.3706521774103097
247,124,Lagercrantz,Electrical Components,20.055,-898.704,0.902,1926.0,5568.0,0.18927,19771.49,44.343,0.26424,-22.0,2002.0,-0.23733,-0.18205,0.37249000000000004,Sweden,Large Cap,LAGR B,30.213,2022-02-04,LAGR-B.ST,0.35817,0.010549999999999999,36.47,3.935,9.876,0.31321,2022-02-25,Q3-2022,Industrials,-0.01098901098901099,0.3459051724137931,-0.01040358120561391,-0.20638843398565318,0.3779851926740351,0.3562792407439166,0.4619948652419133
248,126,Latour,Holding Companies,90.873,-188.843,0.387,7088.0,47937.0,0.06174,167126.203,33.055,0.13814,-885.0,31553.0,-0.24465,-0.11846,0.36762999999999996,Sweden,Large Cap,LATO B,67.449,2022-02-11,LATO-B.ST,0.35057000000000005,0.012629999999999999,38.153,9.001,5.297,0.13902,2022-02-25,Q4-2021,Financials,-0.02804804614458213,0.14786073387988402,-0.03441322033191663,-0.9376754736139948,0.2822530923614595,0.2738519792781925,0.33636624080693583
249,1661,Leading Edge Materials,Mining,1.691,-39.545,,-0.901,199.279,-0.08563000000000001,588.383,83.084,-0.12535,-14.879,128.926,0.35192,1.38037,0.60331,Sweden,First North,LEMSE,-36.092,2022-01-26,LEMSE.ST,0.60331,,-35.305,,4.564,0.05651,2022-02-25,Q4-2021,Materials,-0.11540728790158697,-0.004521299283918526,0.17104143301252295,2.0333261941534,0.7901073369550392,0.7422496199785312,0.7709636712568434
250,1004,LeoVegas,Gambling & Casinos,18.482,18.503,1.52,2692.945,2650.138,0.22065,3356.582,34.785,0.13071,181.404,803.266,0.01788,-0.12134,-0.11208,Sweden,Mid Cap,LEO,18.033,2022-02-11,LEO.ST,-0.15506999999999999,0.05088,29.628,0.833,4.179,0.03212,2022-02-25,Q4-2021,Consumer Durables,0.22583303662796633,1.0161527437439108,-0.0014539336465290154,-0.03868085238295383,0.37905464610350337,0.3398243564327651,0.3444991813881836
251,440,Lifco,Holding Companies,122.038,-279.818,0.703,7330.0,24876.0,0.2011,97656.438,41.619,0.22219999999999998,-349.0,10756.0,-0.17593,-0.14343,0.34472,Sweden,Large Cap,LIFCO B,33.355,2022-02-02,LIFCO-B.ST,0.3354,0.006979999999999999,40.861,5.587,9.079,0.36217,2022-02-25,Q4-2021,Financials,-0.03244700632205281,0.2946615211448786,0.0003755162763976472,0.008143348290319518,0.341797125534462,0.31967351648657283,0.4226349407959948
252,1772,Lime Technologies,IT Services,4.843,-34.616,0.607,181.894,665.087,0.20271999999999998,3432.327,50.246,0.43454,-99.154,135.066,-0.22866,-0.36449,-0.43384,Sweden,Mid Cap,LIME,48.282,2022-02-16,LIME.ST,-0.43948,0.01006,58.495,8.499,25.412,0.8254,2022-02-25,Q4-2021,Technology,-0.7341151733226718,0.2734890322619447,-0.005686765796913407,-0.1049393128761465,0.5263309695721153,0.480843778589293,0.496668674676737
253,2150,Linc,Holding Companies,2.65,-12.707,,,3763.411,-0.01268,4496.132,36.602,-0.00827,-353.839,3632.932,-0.12999,-0.18188,-0.95011,Sweden,Mid Cap,LINC,-98.738,2022-02-07,LINC.ST,,,-130.268,,1.238,0.4264,2022-02-25,Q4-2021,Financials,-0.09739763915206781,,0.004413137796502875,0.10323634559775725,0.4751799825904157,0.38538990589740496,0.3917910477680526
254,127,Lindab,Installation,60.119,59.71,0.936,2948.0,10305.0,0.17462,17913.131,38.537,0.09504,300.0,5650.0,-0.22192,-0.07942,0.23768999999999998,Sweden,Large Cap,LIAB,15.489,2022-02-11,LIAB.ST,0.21627,0.01761,32.352,1.857,3.17,0.09569000000000001,2022-02-25,Q4-2021,Industrials,0.05309734513274336,0.2860747210092188,-0.06116958095519842,-1.47259261331942,0.3355881482933059,0.2993736676772694,0.3807084626399969
255,2314,Logistea B,Real Estate,12.003,,,,,,2109.76,45.522,,,,-0.34924999999999995,-0.8257800000000001,-0.95011,Sweden,Mid Cap,LOGI B,,,LOGI-B.ST,,,,,,,2022-02-25,Q4-2020,Financials,,,-0.00102339019817288,-0.020604380513172007,0.889178641378394,0.8517081509184834,0.45521999999999996
256,129,Loomis,Security,41.272,14.321,0.694,5357.0,27228.0,0.11785,19648.08,32.106,0.10971,1372.0,10063.0,0.04988000000000001,-0.04044,0.19565000000000002,Sweden,Large Cap,LOOMIS,15.337,2022-02-03,LOOMIS.ST,0.15794,0.03257,17.707,1.039,1.953,0.09367,2022-02-25,Q4-2021,Industrials,0.13634105137632913,0.1967459967680329,0.12780164701173935,3.910422082636461,0.2848646703281491,0.2586959453492587,0.29953836644481197
257,316,Lucara Diamond,Mining - Precious Stones,1.212,-6.329,0.489,1193.763,3844.917,0.19088999999999998,2156.447,35.25,0.07793,-340.735,2295.603,0.07692,0.04846,-0.08637,Sweden,Mid Cap,LUC,3.493,2021-11-03,LUC.ST,-0.08637,,10.985,1.147,0.939,0.29966000000000004,2022-02-25,Q3-2021,Materials,-0.14842941048604658,0.3104782235871411,0.02703109312705476,0.6513024997080809,0.3750738620473862,0.33793300442514684,0.38038248103653677
258,130,Lundbergföretagen,Holding Companies,56.957,57.368,0.123,,202518.0,0.091,111178.398,25.458,0.11414999999999999,1938.0,99581.0,-0.14414,-0.18461,0.08875,Sweden,Large Cap,LUND B,7.52,2022-02-24,LUND-B.ST,0.07972,0.00836,9.781,4.477,1.116,0.12503,2022-02-25,Q4-2021,Financials,0.019461543868810317,,-0.00344580010182971,-0.10966331316475286,0.2230240308811234,0.21114997268071062,0.28798400012952546
259,132,Lundin Energy,Oil & Gas -Exploration,310.785,6.863,0.69,33120.25,67213.75,-2.50048,95985.023,45.735,,13986.75,-12064.05,0.008409999999999999,0.28620999999999996,0.29735,Sweden,Large Cap,LUNE,2.881,2022-02-01,LUNE.ST,0.22742,0.05697,22.868,2.071,,0.18853,2022-02-25,Q4-2021,Energy,,0.4927600379386658,-0.09003539303636199,-1.6226361332671002,0.3652080474528107,0.3202705576237,0.5085477826547478
260,595,Lundin Gold,Mining - Gold & Silver,6.675,5.894,0.444,4522.074,14677.47,0.20738,16968.98,40.581,0.24794,2879.246,7062.633,-0.022189999999999998,-0.030019999999999998,0.10319,Sweden,Mid Cap,LUG,10.7,2021-11-10,LUG.ST,0.10319,,9.606,2.602,2.403,0.05072,2022-02-25,Q3-2021,Materials,0.40767317231406475,0.3080962863490779,0.058502153307778304,1.6520807355748666,0.36284607158810844,0.3515216278312715,0.32454896431864644
261,131,Lundin Mining,Mining,74.907,7.697,0.436,11587.86,64608.23,0.20393999999999998,62833.559,50.207,0.1563,8163.401,37606.0,0.1564,0.19274000000000002,-0.08789,Sweden,Large Cap,LUMI,5.387,2022-02-17,LUMI.ST,-0.13122999999999999,0.04988000000000001,9.544,2.231,1.671,0.08195000000000001,2022-02-25,Q4-2021,Materials,0.21707708876243154,0.17935578795456864,0.04241950400693206,0.696424005348299,0.47561296655724583,0.42542931814466395,0.5582535540457977
262,1573,Lyko,Personal Products,3.777,53.619,1.709,958.9,1254.5,0.11119,3597.85,39.149,0.12025999999999999,67.1,388.0,-0.22314,-0.10646000000000001,-0.16667,Sweden,First North,LYKO A,52.449,2022-02-10,LYKO-A.ST,-0.16667,,76.067,1.678,9.273,0.32639,2022-02-25,Q4-2021,Food and Beverage,0.1729381443298969,0.7643682742128338,-0.06611540468407451,-1.540350079843184,0.320643270336021,0.2749319123097819,0.39338959439435256
263,1566,MAG Interactive,Gaming,1.843,-21.197,0.616,270.772,476.597,0.040830000000000005,488.038,49.419,0.03329,-23.024,327.779,-0.26614,-0.42617,-0.53249,Sweden,First North,MAGI,32.097,2022-01-19,MAGI.ST,-0.53249,,44.73,1.663,1.489,0.06999,2022-02-25,Q1-2022,Consumer Durables,-0.07024244994340699,0.568136182141306,-0.13731752875030157,-2.5069412876991595,0.4543830095963563,0.4278743358819368,0.5020205082824787
264,1354,Maha Energy,Oil & Gas -Exploration,8.591,-7.317,0.306,352.978,1641.461,0.05635,1598.209,54.058,-0.01703,-218.423,836.877,0.11065,0.07488,-0.10522999999999999,Sweden,Small Cap,MAHA A,30.217,2021-11-22,MAHA-A.ST,-0.10522999999999999,,-103.649,3.185,1.91,0.38512,2022-02-25,Q3-2021,Energy,-0.26099773323917375,0.21503891959662763,0.01516231112964872,0.2638925684449743,0.4857366421225255,0.4437898041505367,0.5265964014941545
265,318,MedCap,Pharmaceuticals,2.984,46.577,0.783,583.8,1169.5,0.16119,2398.734,42.085,0.13831,51.5,696.0,-0.08371,-0.19603,-0.18099,Sweden,Mid Cap,MCAP,20.118,2022-02-10,MCAP.ST,-0.18099,,24.847,2.618,3.446,0.08157,2022-02-25,Q4-2021,Health Care,0.07399425287356322,0.499187687045746,0.07122929685780255,1.4607038438188253,0.3798828110376685,0.3479780935549054,0.4469265223482855
266,1977,Media and Games,Gaming,15.329,-2.715,0.246,2529.779,9102.354,0.04852,5762.68,57.762,0.03655,-2122.607,3052.44,-0.24951,-0.34911000000000003,-0.10047,Sweden,First North,M8G,13.823,2021-11-15,M8G.ST,-0.10047,,44.757,2.573,1.888,1.75787,2022-02-25,Q3-2021,Consumer Durables,-0.6953804169778931,0.27792579809574536,0.00814604936881591,0.15498423349440782,0.5573402834150005,0.535856300993472,0.48172497299595457
267,1459,Medicover,Healthcare Facilities,32.031,-27.33,0.818,4151.45,17701.99,0.12478,33577.641,48.023,0.18111,-1228.619,5439.976,-0.23661000000000001,-0.11599999999999999,0.14214000000000002,Sweden,Large Cap,MCOV B,23.112,2022-02-11,MCOV-B.ST,0.13566,0.00571,31.136,2.319,6.172,0.51616,2022-02-25,Q4-2021,Health Care,-0.2258500772797527,0.23451883093369724,-0.014291532076613156,-0.2676142981688074,0.42425615079582735,0.38266883902211357,0.48945088499462586
268,136,Medivir,Biotechnology,0.987,-9.35,0.076,-37.6,335.8,-0.22225999999999999,455.363,46.163,-0.22448,-48.7,281.1,-0.2477,-0.22338000000000002,-0.02854,Sweden,Small Cap,MVIR B,-3.771,2022-02-15,MVIR-B.ST,-0.02854,,-6.837,17.857,1.62,0.7535200000000001,2022-02-25,Q4-2021,Health Care,-0.17324795446460334,-0.11197141155449672,-0.00989848781142777,-0.18129966983264387,0.401153389112612,0.34765830688525,0.5003932958436986
269,137,Mekonomen,Auto & Equipment,17.311,6.434,0.93,5843.0,13229.0,0.10028000000000001,6600.789,40.39,0.10939,1026.0,5229.0,-0.25902000000000003,-0.31579,0.13208,Sweden,Mid Cap,MEKO,9.916,2022-02-11,MEKO.ST,0.10377,0.02564,11.527,0.536,1.262,0.08497,2022-02-25,Q4-2021,Consumer Durables,0.1962134251290878,0.44168115503817373,-0.09588631056911534,-2.5756340691478057,0.3927197644504106,0.33076206512540807,0.341202410355133
270,1854,Mentice,Medical Equipment,1.039,-44.219,0.707,155.071,261.904,-0.14688,1372.203,56.45,-0.21325,-31.032,136.887,-0.44378,-0.60287,-0.41251,Sweden,First North,MNTC,-69.679,2022-02-03,MNTC.ST,-0.41251,,-45.827,7.415,10.024,0.06781,2022-02-25,Q4-2021,Health Care,-0.22669793333187227,0.5920909951738041,-0.020519257541102842,-0.3480029471032698,0.578591017380595,0.536335775155866,0.540403761916956
271,251,Micro Systemation,Electronic Equipment,3.562,109.28,1.613,240.8,206.5,1.71042,1092.804,52.651,0.38326,10.0,90.8,0.45594,0.15854,0.6814199999999999,Sweden,Small Cap,MSAB B,23.404,2022-01-27,MSAB-B.ST,0.6814199999999999,,30.303,3.282,12.035,0.09433,2022-02-25,Q4-2021,Technology,0.11013215859030838,1.1661016949152543,0.06035004480986306,1.0927755503133927,0.5222915752387471,0.4595537777747859,0.5061581922396803
272,141,Midsona B,Health Products,3.047,-10.299,0.714,1015.0,5287.0,0.03583,2461.369,45.892,0.03096,-239.0,2875.0,-0.3257,-0.5022099999999999,-0.57898,Sweden,Mid Cap,MSON B,24.207,2022-02-04,MSON-B.ST,-0.57898,,25.781,0.652,0.856,0.03121,2022-02-25,Q4-2021,Food and Beverage,-0.08313043478260869,0.19198032910913562,-0.06562626212104594,-1.212214279345369,0.36345781868300026,0.323442805392141,0.4961784708708648
273,1721,Midsummer,Solar Energy,2.238,-4.025,0.192,19.433,491.236,-0.36802,719.409,71.754,-0.51199,-178.734,252.956,-0.30859000000000003,-0.16378,-0.027469999999999998,Sweden,First North,MIDS,-6.989,2022-02-25,MIDS.ST,-0.027469999999999998,,-4.871,7.62,2.844,-0.056029999999999996,2022-02-25,Q4-2021,Utilities,-0.7065813817422794,0.03955939711258947,-0.02117192230090925,-0.4191365290200623,0.5705441240038789,0.45603262570096514,0.4629610154880881
274,2175,Mildef Group,IT Services,1.276,-6.822,0.581,210.1,808.2,-0.00573,1655.699,53.53,-0.00123,-242.7,568.2,0.034089999999999995,-0.10167999999999999,-0.95011,Sweden,Small Cap,MILDEF,-547.793,2022-02-10,MILDEF.ST,,0.016479999999999998,-2321.428,3.526,2.914,1.19658,2022-02-25,Q4-2021,Technology,-0.4271383315733896,0.2599604058401386,-0.08367492849359837,-1.3807804551348375,0.5284309615500603,0.4675155620946294,0.5554057376260979
275,143,Millicom,Telecommunications,142.942,-1.488,0.305,28683.4,130952.398,0.06753,22484.32,31.516,0.21533000000000002,-15111.55,23701.0,-0.28293,-0.31811,-0.29053,Sweden,Large Cap,TIGO SDB,16.108,2022-02-11,TIGO-SDB.ST,-0.29053,,4.361,0.563,0.949,0.21873,2022-02-25,Q4-2021,Telecom,-0.6375912408759123,0.21903684421265812,0.04517162810131192,1.3088810597400486,0.2569293236130015,0.2240818203667187,0.3163043784586021
276,913,Minesto,Renewable Energy,2.816,-25.787,0.068,28.879,568.607,-0.04641,1978.102,50.277,-0.0233,-76.708,546.298,-0.26684,-0.14769,-0.28685,Sweden,First North,MINEST,-111.789,2021-08-19,MINEST.ST,-0.28685,,-141.996,51.485,3.621,0.30467,2022-02-25,Q2-2021,Utilities,-0.1404142061658655,0.05078903355041356,-0.015323644939327252,-0.3822899672175326,0.506906127491905,0.46069480072948504,0.3673743434503275
277,1421,Mips,Recreation & Sport,127.114,68.708,0.804,445.0,756.0,0.6612600000000001,18276.43,65.925,0.44194,266.0,577.0,-0.39879,-0.23212,0.02403,Sweden,Large Cap,MIPS,54.704,2022-02-10,MIPS.ST,0.01675,0.00716,71.673,30.06,31.675,0.46228,2022-02-25,Q4-2021,Consumer Durables,0.4610051993067591,0.5886243386243386,-0.1591003211637556,-2.3451007112948,0.5565263862623936,0.4742421709470024,0.6217978283944513
278,321,Misen Energy,Oil & Gas -Exploration,4.247,13.085,0.001,483.289,48.988,-109.0802,1291.105,186.999,2.1563499999999998,98.667,37.666,0.26062,1.9372900000000002,4.63291,Sweden,First North,MISE,4.141,2021-11-30,MISE.ST,4.63291,,15.899,39124.398,34.278,6.03244,2022-02-25,Q3-2021,Energy,2.6195242393670686,9.865456846574672,-0.1492057355951476,-0.8260097886073522,1.4862006491215656,1.2469475850610534,1.6555411011269583
279,255,Moment Group,Leisure,2.914,4.721,0.437,305.0,907.0,-0.047220000000000005,405.969,66.173,,86.0,-4.0,0.14086,0.3029,-0.6446599999999999,Sweden,Small Cap,MOMENT,-46.469,2022-02-11,MOMENT.ST,-0.6446599999999999,,8.301,1.025,,0.23065999999999998,2022-02-25,Q4-2021,Consumer Durables,,0.3362734288864388,-0.0933410439650092,-1.421485667717973,1.4403127729568759,0.8231764389127149,0.6018244279628165
280,148,MTG B,Broadcasting & Publishing,56.873,-4.58,0.304,2583.0,17436.0,0.01425,14041.8,75.447,-0.04031,-3066.0,8002.0,0.24805,-0.02913,-0.10448,Sweden,Mid Cap,MTG B,81.515,2022-02-07,MTG-B.ST,-0.10448,,-31.136,2.646,1.755,0.61444,2022-02-25,Q4-2021,Consumer Durables,-0.38315421144713824,0.1481417756366139,0.030739504690021735,0.35643154066012084,0.49824135607775594,0.35111027935592,0.7904244770627584
281,1439,Munters,Installation,18.731,64.819,0.684,2354.0,10742.0,0.10407999999999999,11537.85,39.374,0.11757999999999999,178.0,4360.0,-0.06152,-0.24274,-0.10578,Sweden,Large Cap,MTRS,18.495,2022-02-04,MTRS.ST,-0.11776999999999999,0.01359,22.229,1.57,2.646,0.122,2022-02-25,Q4-2021,Industrials,0.0408256880733945,0.21913982498603612,0.08166634719254517,2.0636127985501846,0.34407294409102734,0.3207591240584318,0.3627058506356531
282,140,Mycronic,Semiconductors,19.464,-75.157,0.755,2284.0,6136.0,0.27015,16910.27,36.159,0.20690999999999998,-225.0,3997.0,-0.15343,-0.29853999999999997,-0.20281,Sweden,Large Cap,MYCR,15.701,2022-02-09,MYCR.ST,-0.21642,0.01737,20.399,3.648,4.231,0.1536,2022-02-25,Q4-2021,Technology,-0.05629221916437328,0.37222946544980445,-0.0042962273032054465,-0.12036197017694435,0.3437129253154965,0.30140306971353725,0.3271429803073496
283,1941,Nanoform,Pharmaceuticals,1.189,-15.703,0.015,13.794,1071.973,-1.36983,3735.552,37.782,-0.20171,-237.892,939.411,-0.26428999999999997,-0.28073,-0.40047,Sweden,First North,NANOFS,-14.852,2021-11-25,NANOFS.ST,-0.40047,,-18.096,239.641,3.976,,2022-02-25,Q3-2021,Health Care,-0.25323527188844924,0.012867861410688516,0.0069617787783765595,0.15087185386927426,0.3594570324385927,0.32442535811788625,0.42291358401535417
284,1695,NCAB Group,Semiconductors,28.467,-23.797,1.21,987.5,2661.0,0.28445,12555.1,70.704,0.3678,-527.6,773.5,-0.21462,0.22091000000000002,1.01637,Sweden,Large Cap,NCAB,34.322,2022-02-17,NCAB.ST,0.99851,0.00894,44.117,3.9,16.232,0.7943399999999999,2022-02-25,Q4-2021,Technology,-0.6820943762120233,0.3711010898158587,0.009184609670646604,0.11803769186462765,0.6381191003102102,0.5899655019027463,0.7131479509550517
285,151,NCC B,Construction & Infrastructure,37.885,7.54,1.816,4520.0,29421.0,0.17484000000000002,14302.71,24.783,0.25804,1897.0,5844.0,-0.19377,-0.13281,-0.02268,Sweden,Large Cap,NCC B,9.444,2022-02-02,NCC-B.ST,-0.0652,0.04549,9.411,0.268,2.447,0.030539999999999998,2022-02-25,Q4-2021,Industrials,0.32460643394934974,0.15363175962747697,-0.008838558948427777,-0.35544312126165384,0.2285860624979652,0.2029046319029851,0.22790349843728538
