,Unnamed: 0,Börsdata ID,Company,Industry,Volume,P/FCF,Assets Turn,Gross profit,Tot. Assets,ROC,Market Cap,Volatility,ROE,FCF,Total Equity,Return 3m,Return 6m,Return 1y,Country,List,Tick,EV/EBIT,Last Report,Yahoo,Yield,P/E,P/S,P/B,Asset Growth,Info - Stock price,Info - Report,Sector,FCFROE,GPA,EA ret,EA ret std,1 Year Volatility,1 Year MAD,EA Volatility,Beta,Res_Mom_1Y,Res_Mom_6m
52,52,35,BioGaia,Health Products,16.907,125.337,0.369,582.949,2128.054,0.49134,11895.444,42.883,0.10455,94.908,1877.365,0.19473,0.11342,0.41587,Sweden,Mid Cap,BIOG B,41.03,2022-02-04,BIOG-B.ST,0.00616,60.607,15.151,6.336,0.11225,2022-04-28,Q4-2021,Food and Beverage,0.0505538347630854,0.2739352478837473,0.0316262384849201,0.7956963443787116,0.4022075609351497,0.3395032708910364,0.3642837693744463,0.7339761955560697,5.791287324639884,3.2649960014990835
53,53,36,Bioinvent,Biotechnology,2.737,-3.149,0.022,-223.786,1380.744,-0.48526,2523.024,45.904,-0.20504,-801.239,1299.287,0.1236999999999999,0.17832,-0.09081,Sweden,Mid Cap,BINV,-6.675,2022-04-27,BINV.ST,,-9.471,84.543,1.942,-0.1510999999999999,2022-04-28,Q1-2022,Health Care,-0.6166759153289458,-0.162076387802518,-0.0084179424472622,-0.1446258627924662,0.4738550233390727,0.4394970681732808,0.5334572629753812,0.8517892916211762,-0.1549322297309721,2.075542966080663
54,54,37,Biotage,Medical Equipment,31.379,1122.235,0.618,755.0,1992.0,0.1981,13466.822,51.17,0.14953,12.0,1371.0,0.09929,-0.24459,0.0793799999999999,Sweden,Large Cap,BIOT,49.468,2022-02-11,BIOT.ST,0.00765,65.051,10.931,9.823,0.38869,2022-04-28,Q4-2021,Health Care,0.0087527352297593,0.3790160642570281,-0.0752907793365508,-1.7387784886250173,0.4101387903561148,0.3613655049070075,0.3968598619077683,1.368526283175571,1.6344324144444022,-0.8624712824964863
55,55,1429,Biovica,Biotechnology,0.888,-17.173,0.008,1.763,154.479,-1.4941,812.761,70.426,-0.37027,-47.327,142.971,-0.19577,-0.32024,-0.27904,Sweden,First North,BIOVIC B,-13.294,2022-03-15,BIOVIC-B.ST,,-15.326,386.293,5.685,-0.24835,2022-04-28,Q3-2022,Health Care,-0.331025172937169,0.0114125544572401,0.1162094332435017,1.5366199031992809,0.6418886610380816,0.5892512481441862,0.6931298015826892,1.4582763579561515,-4.508059367992399,-3.637701280026774
56,56,1577,Bio-Works,Pharmaceuticals,0.843,-41.475,0.181,52.774,120.861,-1.70767,593.555,49.317,-0.11927,-14.311,108.509,-0.17379,-0.14472,-0.1135399999999999,Sweden,First North,BIOWKS,-49.864,2022-02-18,BIOWKS.ST,,-41.522,10.328,5.47,1.6562899999999998,2022-04-28,Q4-2021,Health Care,-0.131887677519837,0.4366503669504638,0.0325155789344687,0.508054109475046,0.5655216914964277,0.5126077335426944,0.5865717802636271,1.800322033745928,-1.4123028694776507,0.2071888679063952
57,57,38,Björn Borg,Clothing & Footwear,2.321,11.319,1.129,444.432,680.668,0.265,1170.639,46.566,0.2574099999999999,103.419,334.217,0.04607,0.23311,0.99829,Sweden,Small Cap,BORG,11.571,2022-02-25,BORG.ST,0.05371,13.608,1.47,3.503,0.09959,2022-04-28,Q4-2021,Consumer Durables,0.3094366833524327,0.6529350579136965,0.0979605843794522,1.909211854417401,0.4391194787107195,0.3823201423219457,0.4702587531103871,1.8406556944280248,12.702299255837458,8.022056785866514
58,58,40,Boliden,Mining - Steel & Aluminum,755.64,20.64,0.834,15335.0,87975.0,0.21262,116761.846,41.295,0.19007,5657.0,55207.0,0.1123,0.3878399999999999,0.29012,Sweden,Large Cap,BOL,8.639,2022-04-28,BOL.ST,0.0608999999999999,11.128,1.592,2.115,0.1754,2022-04-28,Q1-2022,Materials,0.1024688898146974,0.1743108837737993,-0.0161387991386053,-0.3320675768839391,0.3612878848967584,0.3311940739599117,0.4454350489279843,0.97048998428776,2.910841053379289,4.87475719731983
59,59,1474,Bonesupport,Biotechnology,3.175,-29.744,0.619,189.704,343.919,-1.06487,2575.866,51.541,-0.3218999999999999,-86.602,265.704,0.01979,0.01058,-0.40305,Sweden,Mid Cap,BONEX,-29.637,2022-02-17,BONEX.ST,,-29.285,12.1,9.694,-0.26074,2022-04-28,Q4-2021,Health Care,-0.3259341221810737,0.5515949976593326,-0.0117972041422741,-0.2169687031450786,0.8213229042174782,0.4918290305630109,0.4983352915620179,1.7719133015346011,-2.0065231400875927,3.4817557524951157
60,60,1463,Boozt,Clothing & Footwear,24.299,-10.541,1.2,2460.8,5084.0,0.10618,6653.486,49.525,0.06099,-631.2,2266.1,-0.4083,-0.31406,-0.50819,Sweden,Large Cap,BOOZT,32.055,2022-04-28,BOOZT.ST,,48.146,1.089,2.936,0.24206,2022-04-28,Q1-2022,Consumer Durables,-0.2785402232911169,0.4840283241542093,0.0274744644677953,0.4312411249226054,0.4302952094398058,0.3953460033413777,0.5839137588032339,1.4115557402065304,-4.8551867850142525,-0.8698043017818408
61,61,244,Boule Diagnostics,Medical Equipment,1.249,-62.958,0.81,198.6,572.0,0.11156,831.048,48.508,0.0788,-13.2,295.7,-0.13448,-0.14571,-0.36215,Sweden,Small Cap,BOUL,23.104,2022-02-03,BOUL.ST,0.0128499999999999,35.667,1.794,2.81,0.19241,2022-04-28,Q4-2021,Health Care,-0.0446398376733175,0.3472027972027972,0.2101788124445034,4.487789990887218,0.4034009004450056,0.3472179888420437,0.4292359132038844,0.6052366645464341,-2.3846310419277814,-0.2023787771594137
62,62,909,Bravida,Installation,25.595,22.017,1.121,3299.0,19516.0,0.2149299999999999,20431.479,31.809,0.16803,928.0,6816.0,-0.07625,-0.20295,-0.1773699999999999,Sweden,Large Cap,BRAV,14.176,2022-02-15,BRAV.ST,0.0300199999999999,17.702,0.934,2.998,0.14443,2022-04-28,Q4-2021,Industrials,0.136150234741784,0.1690407870465259,0.0676184408814311,2.3228429357548865,0.2750765379516897,0.2654063547781905,0.26679946279997,1.0960732628071646,-2.2350665573764545,-1.0272657706672297
63,63,268,Bredband2,Telecommunications,1.515,16.075,1.134,533.485,1332.779,0.14771,2000.329,24.46,0.15184,124.438,534.663,0.04239,-0.13278,0.00481,Sweden,First North,BRE2,22.588,2022-02-10,BRE2.ST,0.03828,24.646,1.323,3.741,0.16096,2022-04-28,Q4-2021,Telecom,0.2327409976003576,0.4002801664792137,0.0517418274880014,2.02760108282077,0.2266790223289765,0.2020567876658056,0.2338831272759515,0.5625563961181205,-1.693234325291551,-1.5203665241525903
64,64,43,BTS Group,Business Consultants,3.917,54.628,0.769,,2491.837,0.33237,7110.258,49.758,0.21836,130.158,983.25,0.0890199999999999,-0.12619,0.2547,Sweden,Mid Cap,BTS B,22.27,2022-02-23,BTS-B.ST,0.01308,33.021,3.71,7.231,0.27129,2022-04-28,Q4-2021,Industrials,0.1323752860411899,,0.1333178701052366,2.4791604040846056,0.4935375367203372,0.406307395625252,0.4928597844987911,1.1123507052107713,2.210868237832667,-0.0422852440608233
65,65,375,Bufab,Industrial Components,39.605,-9.43,0.757,1802.0,8527.0,0.11298,11909.688,54.324,0.20078,-1263.0,2575.0,-0.07407,-0.13793,0.29668,Sweden,Large Cap,BUFAB,20.91,2022-04-21,BUFAB.ST,0.012,22.703,1.844,4.625,0.5614399999999999,2022-04-28,Q1-2022,Industrials,-0.4904854368932039,0.2113287205347719,0.0176956363789432,0.3052080170504453,0.4721686122912314,0.4535690792017,0.5313857346251728,1.8715613096328068,3.66407732336891,0.5463847818747432
66,66,254,Bulten,Industrial Components,5.881,-11.617,1.091,710.0,3419.0,0.11122,1359.184,49.425,0.08477,-117.0,1660.0,-0.28933,-0.2005,-0.4363,Sweden,Mid Cap,BULTEN,8.682,2022-02-10,BULTEN.ST,0.03483,9.481,0.364,0.819,0.11332,2022-04-28,Q4-2021,Industrials,-0.0704819277108433,0.207663059374086,-0.125565099794795,-3.190353651004344,0.4131071892517726,0.377976838082818,0.3607196175716688,1.453152695001963,-1.9572754243872572,1.050122246237857
67,67,2282,Byggfakta,Information Services,2.983,-2.667,0.125,1177.2,12394.7,0.00431,10268.602,44.316,-0.03863,-3850.6,7938.9,-0.08816,-0.30737,-0.94345,Sweden,Large Cap,BFG,265.038,,BFG.ST,,-33.483,6.165,1.293,,2022-04-28,Q4-2021,Industrials,-0.4850294121351824,0.0949760784851589,-0.0008386829455529,-0.0152000319638715,0.4139222711195422,0.3951704442918432,0.5057,,-0.7618721400511916,0.2271366935486749
68,68,45,Byggmax,Retailers,19.944,19.811,1.202,2710.0,6492.0,0.24043,4556.625,41.795,0.26995,230.0,2256.0,0.03894,0.01083,0.01083,Sweden,Mid Cap,BMAX,8.138,2022-04-21,BMAX.ST,0.05355,7.293,0.582,2.02,0.22514,2022-04-28,Q1-2022,Consumer Durables,0.101950354609929,0.4174368453481207,0.0778868437020202,1.9624384600788067,0.3780951339297941,0.3462227521489412,0.3637539358980656,1.5937167771017111,1.1423920356585695,2.5481279630157885
69,69,1379,Byggpartner,Construction & Infrastructure,1.335,17.525,2.905,145.927,785.007,1.54901,1083.576,37.319,0.35459,61.832,196.465,0.03468,0.07186,0.03571,Sweden,First North,BYGGP,10.622,2022-02-24,BYGGP.ST,0.0419,15.554,0.475,5.515,0.06299,2022-04-28,Q4-2021,Industrials,0.3147227241493395,0.1858926098748164,0.0521409638751969,1.3502134151087324,0.3729659360019181,0.3470814652984456,0.3539291064543397,0.6201463636638568,-2.445542829056123,0.1752876108831357
70,70,1719,Calliditas Therapeutics,Pharmaceuticals,19.36,-7.917,0.157,-128.138,1459.91,-1.42146,3847.137,92.395,-0.49618,-485.928,1008.281,-0.21975,-0.1413599999999999,-0.43979,Sweden,Mid Cap,CALTX,-5.92,2022-02-24,CALTX.ST,,-7.874,16.774,3.816,-0.03089,2022-04-28,Q4-2021,Health Care,-0.4819370790484002,-0.0877711639758615,-0.0218953515657228,-0.2038748521620917,0.7838809551374412,0.6062754997846769,0.9843009557433928,1.419076965982879,-2.6774059979566145,2.112757454026445
71,71,921,Camurus,Pharmaceuticals,12.675,-60.642,0.555,515.218,1081.897,-0.24181,8997.439,50.998,-0.10654,-148.37,848.908,0.27605,0.01171,-0.2295799999999999,Sweden,Mid Cap,CAMX,-77.88,2022-02-16,CAMX.ST,,-98.951,14.981,10.599,0.0362,2022-04-28,Q4-2021,Health Care,-0.1747774788316284,0.476217236945846,0.1481787498013426,2.704146778098944,0.4576686071314989,0.4005583542107182,0.5022215087199895,1.079633363520044,-3.004319146445989,0.9290088954371766
72,72,748,Cantargia,Biotechnology,5.62,-2.942,,-352.709,600.244,-1.29322,1320.544,69.389,-0.6879500000000001,-448.874,532.745,-0.18137,-0.19585,-0.60633,Sweden,Mid Cap,CANTA,-2.056,2022-02-24,CANTA.ST,,-3.603,,2.479,-0.35145,2022-04-28,Q4-2021,Health Care,-0.8425682080545102,-0.5876093721886433,0.0344915582591321,0.4282007680009381,0.7155519048288241,0.6390034071546481,0.7382526532932622,0.7418741645476865,-4.734407579539623,-0.2340057734573412
73,73,2252,Cary Group,Auto & Equipment,18.29,-25.291,0.623,1397.0,3417.0,0.06191,9585.422,64.889,0.01541,-379.0,1557.0,-0.14117,-0.24741,-0.94345,Sweden,Mid Cap,CARY,63.032,2022-02-11,CARY.ST,,399.451,4.477,6.156,0.37522,2022-04-28,Q4-2021,Consumer Durables,-0.2434168272318561,0.4088381621305239,-0.0419445844028559,-0.570931670537215,0.650316449330196,0.5858032015483322,0.6733353321902381,,-0.7618721400511916,0.2271366935486749
74,74,984,Catena Media,Gambling & Casinos,29.662,13.013,0.372,1272.499,3863.125,0.01161,3081.481,52.783,-0.03137,236.795,2410.928,-0.20903,-0.28458,-0.25616,Sweden,Mid Cap,CTM,101.515,2022-02-23,CTM.ST,,-40.113,2.146,1.278,0.07428,2022-04-28,Q4-2021,Consumer Durables,0.0982173669226123,0.3293962789192687,-0.0846921510693546,-1.5091284670109104,0.4979378100272432,0.4690999575969421,0.5143474548759501,1.6319924061141962,0.597822394794744,0.3163234871980778
75,75,248,Cavotec,Industrial Machinery,1.767,20.753,0.662,58.885,1802.665,0.03181,1281.705,50.618,-0.01817,61.759,686.217,-0.18563,-0.38182,-0.4603199999999999,Sweden,Mid Cap,CCC,52.908,2022-03-30,CCC.ST,,-102.797,1.054,1.868,-0.12782,2022-04-28,Q4-2021,Industrials,0.0899992276495627,0.0326655257632449,-0.0904398917648401,-1.8281706437551588,0.4124827052674538,0.3561047430682799,0.4534014932049187,1.0388245813346075,-4.808162918168807,-2.243687599005922
76,76,2023,CDON,Retailers,5.044,-20.758,1.714,229.3,301.2,-2.8662,2262.66,90.122,-0.49337,-109.0,166.0,-0.02556,-0.1890899999999999,-0.35692,Sweden,First North,CDON,-26.014,2022-04-21,CDON.ST,,-27.627,4.382,13.63,0.69309,2022-04-28,Q1-2022,Consumer Durables,-0.6566265060240963,0.7612881806108899,0.2010437849498655,1.9010963237119012,0.8135232561844635,0.6861131404800404,0.9692284930984898,,-0.7618721400511916,0.2271366935486749
77,77,387,Cell Impact,Industrial Machinery,11.045,-9.787,0.343,34.9,238.7,-0.59954,1374.042,94.208,-0.56031,-140.4,142.6,-0.13515,-0.61793,-0.6520699999999999,Sweden,First North,CI B,-17.413,2022-02-18,CI-B.ST,,-13.338,16.798,9.636,-0.01729,2022-04-28,Q4-2021,Industrials,-0.9845722300140252,0.1462086300795978,-0.1478230999016756,-1.5764908632626975,0.824946631865443,0.7674480392737564,0.859390384744105,0.4486180690218018,-8.297170089558989,-5.914475857738436
78,78,49,CellaVision,Medical Equipment,4.464,99.043,0.685,392.303,825.212,0.29037,7465.676,51.776,0.23071,75.378,543.28,0.06463,-0.19121,-0.15084,Sweden,Mid Cap,CEVI,45.916,2022-02-04,CEVI.ST,0.00639,59.565,13.201,13.742,0.2353,2022-04-28,Q4-2021,Health Care,0.1387461345898984,0.4753966253520307,0.0106782115109672,0.233945313165344,0.4597542968292565,0.4123999990419138,0.4183346259317594,1.0763078018054604,0.4406340302301418,-0.0986311435098364
79,79,2140,checkin.com,IT Services,0.993,-22.87,0.17,50.419,228.481,-0.05605,983.733,63.977,-0.03744,-43.014,181.722,-0.06361,-0.43622,-0.94345,Sweden,First North,CHECK,-138.083,2022-02-16,CHECK.ST,,-133.206,17.32,5.413,7.24811,2022-04-28,Q4-2021,Technology,-0.2367022154719847,0.2206704277379738,0.03589738258582,0.5888862432504641,1.0087015111815298,0.7627522779821068,0.5586901539499685,,-0.7618721400511916,0.2271366935486749
80,80,2077,Cint Group,IT Services,40.349,-3.398,0.096,715.829,14604.08,-0.0025,17804.877,57.744,-0.0028,-5239.821,11548.13,-0.29242,-0.37378,0.01211,Sweden,Large Cap,CINT,-573.815,2022-02-22,CINT.ST,,-355.14,12.74,1.542,6.26925,2022-04-28,Q4-2021,Technology,-0.4537376181251856,0.0490156860274662,-0.0244128629421015,-0.4136222029606661,0.5156231591697344,0.4654709527125529,0.5409467459047475,,-0.7618721400511916,0.2271366935486749
81,81,51,Clas Ohlson,Retailers,20.0,8.152,1.322,3511.0,6460.0,0.22369,7281.6,45.405,0.2027,893.2,2335.0,-0.00359,0.22924,0.2273,Sweden,Mid Cap,CLAS B,12.412,2022-03-09,CLAS-B.ST,0.05631,14.856,0.852,3.118,0.05583,2022-04-28,Q3-2022,Consumer Durables,0.3825267665952891,0.5434984520123839,-0.0424086458445009,-0.7667418040909934,0.344461193688869,0.2814873892535203,0.5069263959942812,1.2067557891432783,3.4918283276530464,4.1523362751529405
82,82,1542,Climeon,Renewable Energy,1.639,-4.44,0.053,4.126,545.788,-0.58357,750.145,97.047,-0.30437,-168.936,352.362,-0.15302,0.68267,-0.6784699999999999,Sweden,First North,CLIME B,-3.979,2022-02-09,CLIME-B.ST,,-6.553,12.973,2.129,-0.14227,2022-04-28,Q4-2021,Utilities,-0.4794387590035248,0.0075597118295015,-0.1618912746165692,-1.2443707638835495,0.8996623380234234,0.7717932997699926,1.1923761660358936,1.3319324918786686,-0.8580186227366049,3.781502274484921
83,83,52,Cloetta,Food Processing,18.449,11.142,0.626,2244.0,9878.0,0.08101,7030.759,24.561,0.10468,631.0,4748.0,-0.0113599999999999,-0.10441,-0.09711,Sweden,Mid Cap,CLA B,14.248,2022-04-26,CLA-B.ST,0.04105,14.069,1.136,1.481,0.0401199999999999,2022-04-28,Q1-2022,Food and Beverage,0.1328980623420387,0.2271714922048997,-0.0267589468586112,-0.9355800038146304,0.1980977997114198,0.1823631536921667,0.2621366403662105,1.0866721753403057,2.762812027276748,2.2377419222572787
84,84,2097,CoinShares,Internet Transactions,2.518,-3.415,0.02,590.06,48293.32,-11.46209,5347.586,58.284,-10.80338,-1565.993,2433.299,0.0623299999999999,0.02083,-0.1934199999999999,Sweden,First North,CS,-0.198,2022-02-22,CS.ST,,-0.198,5.459,2.198,1.03309,2022-04-28,Q4-2021,Technology,-0.6435678476011374,0.0122182529592084,0.0392041817160813,0.5617428112216282,0.7035265363310844,0.6717896981273691,0.6396383778620904,,-0.7618721400511916,0.2271366935486749
85,85,56,Concejo B,Security & Surveillance,0.855,28.579,0.175,21.4,1490.2,-0.1824899999999999,568.717,48.412,-0.01536,19.9,950.5,-0.33607,-0.29565,-0.43357,Sweden,Small Cap,CNCJO B,-0.104,2022-02-24,CNCJO-B.ST,,-38.955,2.177,0.598,0.03963,2022-04-28,Q4-2021,Technology,0.0209363492898474,0.0143604885250301,-0.1928633681246365,-4.444033559612644,0.4044075951208579,0.3210722533415985,0.3977517142297711,0.5691017466334704,-2.5855303719450555,-2.398336147675057
86,86,247,Concentric,Industrial Components,14.011,-7.501,0.559,620.0,3783.0,0.16687,7230.662,45.881,0.23119,-964.0,1462.0,-0.23717,-0.2448,0.01697,Sweden,Mid Cap,COIC,20.9,2022-02-16,COIC.ST,0.01986,21.166,3.419,4.946,0.84807,2022-04-28,Q4-2021,Industrials,-0.6593707250341997,0.1638910917261432,-0.0142822341327555,-0.2966564623070508,0.4499952960128354,0.3934395853422623,0.4412472157015851,1.793030994210344,1.7718043416499716,0.4687090818838101
87,87,741,Coor Service Management,Business Support & Services,12.813,359.095,1.426,1176.0,7086.0,0.11204,8618.289,28.018,0.1323,24.0,2003.0,0.12932,0.08701,0.23473,Sweden,Mid Cap,COOR,25.512,2022-02-10,COOR.ST,0.05336,32.324,0.853,4.303,0.16854,2022-04-28,Q4-2021,Industrials,0.0119820269595606,0.165961049957663,0.0202543577710707,0.6050204727728663,0.2649995886625039,0.2519937509672922,0.3068230971201987,1.4925272616609824,4.6398019710589296,2.7295755327451428
88,88,312,Copperstone,Mining,3.303,-11.013,,-98.522,606.941,-0.03321,1499.871,40.544,-0.02996,-136.196,542.35,-0.0406799999999999,-0.07667,0.29668,Sweden,First North,COPP B,-94.643,2022-03-04,COPP-B.ST,,-77.534,,2.766,0.74497,2022-04-28,Q4-2021,Materials,-0.2511219692080759,-0.1623254978655256,0.0269743923978039,0.6211847276087032,0.4628915947877554,0.419938651784694,0.397988519338627,0.7173619686252626,1.6685578894183035,-0.91149799000848
89,89,270,C-RAD,Medical Equipment,2.316,139.673,0.852,165.7,306.7,0.31277,1717.977,40.547,0.10861,12.3,231.1,-0.02677,-0.1209,-0.1314,Sweden,Small Cap,CRAD B,44.499,2022-01-27,CRAD-B.ST,,67.534,6.577,7.434,0.13383,2022-04-28,Q4-2021,Health Care,0.0532237126784941,0.5402673622432345,0.0793591800289286,2.048881383311429,0.382048904856357,0.363300611681721,0.3549931709413318,1.2371916451043008,-0.3431628593013265,0.6498692124186933
90,90,1382,Crunchfish,Biometric,0.927,-15.637,0.062,4.123,64.192,-1.59678,550.774,100.969,-0.6888599999999999,-35.222,55.843,-0.10592,-0.19045,-0.72473,Sweden,First North,CFISH,-14.066,2022-02-17,CFISH.ST,,-13.324,27.074,9.863,0.44919,2022-04-28,Q4-2021,Technology,-0.6307325895815052,0.0642291874376869,-0.0651039414032387,-0.5189398968604438,0.9297391794097356,0.8397766189985405,1.149820013166354,1.399781888331432,-5.4820845433204,0.0817800457382546
91,91,2253,CTEK,Electrical Components,39.971,-53.073,0.588,492.4,1566.4,0.06686,5052.532,63.198,0.00672,-95.2,655.1,-0.34859,-0.5119,-0.94345,Sweden,Mid Cap,CTEK,67.879,2022-02-16,CTEK.ST,,1136.364,5.453,7.713,0.07738,2022-04-28,Q4-2021,Industrials,-0.1453213249885513,0.3143513789581205,-0.1259766285403322,-2.01113767687672,0.7252590038483052,0.6858173935103534,0.5741003639074025,,-0.7618721400511916,0.2271366935486749
92,92,58,CTT Systems,Installation,2.126,118.073,0.46,138.5,328.5,0.11256,2562.18,35.155,0.0667,21.7,212.9,-0.05104,-0.04884,0.06068,Sweden,Mid Cap,CTT,96.458,2022-02-08,CTT.ST,0.00386,180.446,14.541,12.035,0.06829,2022-04-28,Q4-2021,Industrials,0.1019257867543447,0.4216133942161339,-0.02380544756775,-0.6065732410201302,0.3329348195423019,0.3090552811372985,0.3596936299004876,0.7980145822287326,1.7666261578110574,0.6224643391149823
93,93,245,Dedicare,Outsourcing,2.011,10.096,2.315,524.0,595.8,1.2923099999999998,744.084,43.838,0.3792799999999999,73.7,201.7,0.17507,0.0393699999999999,0.40403,Sweden,Small Cap,DEDI,5.562,2022-04-21,DEDI.ST,0.05051,9.727,0.537,3.689,0.31003,2022-04-28,Q1-2022,Industrials,0.3653941497273178,0.8794897616649883,0.0515181791754842,1.0493745033737538,0.4003938460376768,0.3893038766870907,0.4499555782591148,0.698729222743399,1.4295496018538707,0.5007785728275113
94,94,2080,Desenio,Home Furnishings,5.039,-6.772,0.671,916.4,1657.9,0.07277,799.095,90.97,0.0978899999999999,-118.0,269.7,-0.66435,-0.67363,-0.94345,Sweden,First North,DSNO,18.139,2022-04-27,DSNO.ST,,30.284,0.718,2.963,-0.00084,2022-04-28,Q1-2022,Consumer Durables,-0.4375231738969225,0.5527474515953917,-0.2669608175789519,-2.4458266982290566,0.994171350181325,0.7350145877900249,1.000371902905996,,-0.7618721400511916,0.2271366935486749
95,95,62,Diamyd Medical,Biotechnology,2.702,-9.814,0.002,-84.185,322.162,-1.46758,1190.83,92.255,-0.37347,-121.338,284.934,0.01641,-0.14475,-0.42411,Sweden,First North,DMYD B,-8.153,2022-03-30,DMYD-B.ST,,-11.075,1635.755,4.179,0.5838,2022-04-28,Q2-2022,Health Care,-0.4258459853860893,-0.2613126315332038,-0.0177096271146282,-0.2310161591450681,0.8177354125822365,0.6161263605142013,0.7025976631467055,1.67042107292725,-2.138460868578859,0.2671384397858835
96,96,282,DistIT,Computer Hardware,1.154,-4.367,1.44,547.1,1750.2,0.07409,848.016,63.624,0.07236,-194.2,598.5,-0.5069400000000001,-0.56857,-0.30659,Sweden,First North,DIST,16.085,2022-02-23,DIST.ST,0.03311,17.818,0.336,1.417,0.51835,2022-04-28,Q4-2021,Technology,-0.3244778613199666,0.3125928465318249,-0.2138249579732607,-3.3955562829499617,0.5634914760811761,0.512656985199221,0.5771478801888311,1.1307439509336292,-1.261416939802109,-3.640361738018143
97,97,910,Dometic,Auto & Equipment,99.939,-3.267,0.439,6884.0,55022.0,0.06561,25157.43,43.617,0.0724699999999999,-7700.0,23871.0,-0.25682,-0.3626899999999999,-0.41996,Sweden,Large Cap,DOM,13.412,2022-04-28,DOM.ST,0.03112,14.542,1.041,1.054,0.4215699999999999,2022-04-28,Q1-2022,Consumer Durables,-0.3225671316660383,0.1251135909272654,0.0869462096829933,1.7302582172596934,0.3605433509166559,0.3387656501832511,0.4605527467372441,1.9404882184879972,-1.6086735381543034,-0.3388988021459225
98,98,64,Doro,Consumer Electronics,0.817,-9.266,1.049,379.3,990.9,0.25951,643.965,92.92,0.1964999999999999,-69.5,422.9,-0.07733,-0.5961500000000001,-0.55357,Sweden,Small Cap,DORO,5.336,2022-02-17,DORO.ST,,7.581,0.619,1.523,-0.3733599999999999,2022-04-28,Q4-2021,Consumer Durables,-0.164341451879877,0.3827833282874155,0.012614422228573,0.0777612081463129,0.7994463053324378,0.4076026977077295,1.4867707456860106,1.1130330629958771,-2.036102495726834,-1.8502651210288177
99,99,65,Duni,Personal Products,4.274,-16.799,0.853,1095.0,6530.0,0.05761,4182.911,35.244,0.04788,-249.0,2778.0,-0.14587,-0.2740599999999999,-0.25336,Sweden,Mid Cap,DUNI,23.129,2022-04-22,DUNI.ST,,31.451,0.751,1.506,0.1239199999999999,2022-04-28,Q1-2022,Food and Beverage,-0.0896328293736501,0.167687595712098,0.0229364905234502,0.5686908733630673,0.341949347996779,0.3034510754584432,0.3696496951982707,1.716086738454527,0.6171515380222373,0.9852926717835004
100,100,602,Dustin Group,Computer Hardware,16.081,-2.855,1.368,3112.9,15616.0,0.08099,7901.362,43.091,0.0942099999999999,-2767.6,4825.5,-0.2469,-0.33286,-0.34475,Sweden,Mid Cap,DUST,16.335,2022-04-06,DUST.ST,0.03164,17.381,0.37,1.637,0.8808799999999999,2022-04-28,Q2-2022,Technology,-0.5735364210962595,0.1993404200819672,-0.0740282097306144,-1.525991875432846,0.3746840777049187,0.350927390086598,0.4446155711758059,1.1359209908580523,-2.1269401249373807,-2.892105055817663
101,101,460,Ecoclime,Energy & Recycling,0.694,-17.717,0.394,89.854,359.617,-0.08176,587.454,39.722,-0.03952,-33.158,308.507,-0.01087,-0.29301,-0.34262,Sweden,First North,ECC B,-32.399,2022-02-17,ECC-B.ST,,-47.29,3.737,1.904,0.57502,2022-04-28,Q4-2021,Industrials,-0.1074789226824675,0.2498602680073522,-0.0053758887984645,-0.1214426912169156,0.4318664154548461,0.3743283200585483,0.4057126386078867,1.1733926624655515,-4.152979908575671,-1.92799874262462
102,102,332,Egetis Therapeutics,Biotechnology,0.821,-5.771,0.083,34.761,534.822,-0.2405099999999999,776.645,65.446,-0.28477,-134.588,499.061,-0.19983,-0.19573,-0.2398999999999999,Sweden,Small Cap,EGTX,-7.05,2022-04-26,EGTX.ST,,-5.465,17.417,1.556,-0.37136,2022-04-28,Q1-2022,Health Care,-0.2696824636667662,0.0649954564322335,-0.0284564320408983,-0.4143338498480454,0.5577122488712578,0.4812008106304999,0.6294622265769889,1.0963454399926027,5.263406404195946,4.355848835363997
103,103,68,Elanders,Broadcasting & Publishing,6.351,-29.935,1.02,1755.0,12131.0,0.07478,4879.404,45.541,0.09855,-163.0,3440.0,-0.1492,-0.06122,-0.21305,Sweden,Mid Cap,ELAN B,16.652,2022-04-21,ELAN-B.ST,0.02609,14.394,0.394,1.418,0.34015,2022-04-28,Q1-2022,Consumer Durables,-0.0473837209302325,0.14467067842717,0.1418284999908193,3.0025055546845896,0.4095363051097164,0.3656787089316834,0.4329316466348712,1.3985422089639838,-1.9905085499007955,1.945061297695183
104,104,70,Electrolux B,Consumer Electronics,324.161,197.861,1.167,23984.0,107607.0,0.24438,48278.018,34.683,0.25132,244.0,18604.0,-0.13895,-0.1902599999999999,-0.33878,Sweden,Large Cap,ELUX B,8.362,2022-01-28,ELUX-B.ST,0.05887,9.587,0.384,2.595,0.08035,2022-04-28,Q4-2021,Consumer Durables,0.0131154590410664,0.2228851282909104,-0.0248989154307945,-1.000345478896928,0.28124451086584,0.2605151551369097,0.2281235175066489,1.4373242157060349,0.160471621903824,1.1027282417435074
